,year,growing_seas_length_days,scenario,model
43,1993,168.36892228104563,ssp370,mpi-esm1-2-lr
44,1994,186.93469181660555,ssp370,mpi-esm1-2-lr
45,1995,177.99535837859506,ssp370,mpi-esm1-2-lr
46,1996,191.0034653374086,ssp370,mpi-esm1-2-lr
47,1997,179.39338576914633,ssp370,mpi-esm1-2-lr
48,1998,174.28266412567007,ssp370,mpi-esm1-2-lr
49,1999,186.56908219460368,ssp370,mpi-esm1-2-lr
50,2000,176.61224368219916,ssp370,mpi-esm1-2-lr
51,2001,178.73038308955194,ssp370,mpi-esm1-2-lr
52,2002,183.58714616179884,ssp370,mpi-esm1-2-lr
53,2003,180.3578799674719,ssp370,mpi-esm1-2-lr
54,2004,198.06301171018765,ssp370,mpi-esm1-2-lr
55,2005,184.32253940104792,ssp370,mpi-esm1-2-lr
56,2006,194.9706391950161,ssp370,mpi-esm1-2-lr
57,2007,186.146764229994,ssp370,mpi-esm1-2-lr
58,2008,187.91808060926613,ssp370,mpi-esm1-2-lr
59,2009,186.9417907604381,ssp370,mpi-esm1-2-lr
60,2010,189.11427353937188,ssp370,mpi-esm1-2-lr
61,2011,191.56870791206754,ssp370,mpi-esm1-2-lr
62,2012,185.03018844572753,ssp370,mpi-esm1-2-lr
63,2013,190.28434601965304,ssp370,mpi-esm1-2-lr
64,2014,188.2791110980919,ssp370,mpi-esm1-2-lr
65,2015,186.4379617762149,ssp370,mpi-esm1-2-lr
66,2016,182.26587232652773,ssp370,mpi-esm1-2-lr
67,2017,186.95478826996631,ssp370,mpi-esm1-2-lr
68,2018,184.55455485556843,ssp370,mpi-esm1-2-lr
69,2019,191.8116668389869,ssp370,mpi-esm1-2-lr
70,2020,186.9861140551438,ssp370,mpi-esm1-2-lr
71,2021,185.23606078302709,ssp370,mpi-esm1-2-lr
72,2022,179.61938604706893,ssp370,mpi-esm1-2-lr
73,2023,189.514685565996,ssp370,mpi-esm1-2-lr
74,2024,184.8006511221912,ssp370,mpi-esm1-2-lr
75,2025,196.77824156905135,ssp370,mpi-esm1-2-lr
76,2026,196.40909014462102,ssp370,mpi-esm1-2-lr
77,2027,190.20061306713274,ssp370,mpi-esm1-2-lr
78,2028,202.97242994557237,ssp370,mpi-esm1-2-lr
79,2029,187.02422998021407,ssp370,mpi-esm1-2-lr
80,2030,193.93105431507323,ssp370,mpi-esm1-2-lr
81,2031,194.9259338215557,ssp370,mpi-esm1-2-lr
82,2032,191.84829052871444,ssp370,mpi-esm1-2-lr
83,2033,192.18384139277074,ssp370,mpi-esm1-2-lr
84,2034,200.89645271969917,ssp370,mpi-esm1-2-lr
85,2035,195.29909131742446,ssp370,mpi-esm1-2-lr
86,2036,206.06184435061903,ssp370,mpi-esm1-2-lr
87,2037,199.44082667609527,ssp370,mpi-esm1-2-lr
88,2038,199.82576263796585,ssp370,mpi-esm1-2-lr
89,2039,199.10911173284686,ssp370,mpi-esm1-2-lr
90,2040,194.39992462424505,ssp370,mpi-esm1-2-lr
91,2041,195.18478938299896,ssp370,mpi-esm1-2-lr
92,2042,205.6857981833134,ssp370,mpi-esm1-2-lr
93,2043,195.15805006977268,ssp370,mpi-esm1-2-lr
94,2044,199.20270897970252,ssp370,mpi-esm1-2-lr
95,2045,205.72452940781747,ssp370,mpi-esm1-2-lr
96,2046,203.06217196644798,ssp370,mpi-esm1-2-lr
97,2047,198.13398481455303,ssp370,mpi-esm1-2-lr
98,2048,197.83134442188617,ssp370,mpi-esm1-2-lr
99,2049,195.11693666220503,ssp370,mpi-esm1-2-lr
100,2050,205.9974524470279,ssp370,mpi-esm1-2-lr
101,2051,204.0735270699173,ssp370,mpi-esm1-2-lr
102,2052,203.0169254856154,ssp370,mpi-esm1-2-lr
103,2053,204.49840735291477,ssp370,mpi-esm1-2-lr
104,2054,197.85543334086805,ssp370,mpi-esm1-2-lr
105,2055,197.86567932430276,ssp370,mpi-esm1-2-lr
106,2056,203.3839543346233,ssp370,mpi-esm1-2-lr
107,2057,214.9360980642216,ssp370,mpi-esm1-2-lr
108,2058,209.31818952825637,ssp370,mpi-esm1-2-lr
109,2059,211.34912829916155,ssp370,mpi-esm1-2-lr
110,2060,211.9552143213342,ssp370,mpi-esm1-2-lr
111,2061,215.99559381299906,ssp370,mpi-esm1-2-lr
112,2062,207.74949685871695,ssp370,mpi-esm1-2-lr
113,2063,209.84178258053316,ssp370,mpi-esm1-2-lr
114,2064,210.60767373772214,ssp370,mpi-esm1-2-lr
115,2065,209.6456513812346,ssp370,mpi-esm1-2-lr
116,2066,209.63570401846002,ssp370,mpi-esm1-2-lr
117,2067,208.09933468759914,ssp370,mpi-esm1-2-lr
118,2068,219.25655231379352,ssp370,mpi-esm1-2-lr
119,2069,209.57424615370837,ssp370,mpi-esm1-2-lr
120,2070,209.61622821202874,ssp370,mpi-esm1-2-lr
121,2071,221.53026286914337,ssp370,mpi-esm1-2-lr
122,2072,221.99817566181252,ssp370,mpi-esm1-2-lr
123,2073,219.29605258456232,ssp370,mpi-esm1-2-lr
124,2074,215.40332979110624,ssp370,mpi-esm1-2-lr
125,2075,209.05307196131025,ssp370,mpi-esm1-2-lr
126,2076,224.03982373018104,ssp370,mpi-esm1-2-lr
127,2077,211.35722606143366,ssp370,mpi-esm1-2-lr
128,2078,215.31526497550215,ssp370,mpi-esm1-2-lr
129,2079,217.08325276656345,ssp370,mpi-esm1-2-lr
130,2080,232.59993271669106,ssp370,mpi-esm1-2-lr
131,2081,230.94169554463025,ssp370,mpi-esm1-2-lr
132,2082,228.13838594163008,ssp370,mpi-esm1-2-lr
133,2083,222.78848443190773,ssp370,mpi-esm1-2-lr
134,2084,224.6355236676708,ssp370,mpi-esm1-2-lr
135,2085,226.13314183388508,ssp370,mpi-esm1-2-lr
136,2086,216.4791196626822,ssp370,mpi-esm1-2-lr
137,2087,224.06214513685012,ssp370,mpi-esm1-2-lr
138,2088,221.33659995127334,ssp370,mpi-esm1-2-lr
139,2089,222.0255909262201,ssp370,mpi-esm1-2-lr
140,2090,239.5229418023486,ssp370,mpi-esm1-2-lr
141,2091,237.03903114137816,ssp370,mpi-esm1-2-lr
142,2092,229.13865994505895,ssp370,mpi-esm1-2-lr
143,2093,225.36324874696575,ssp370,mpi-esm1-2-lr
144,2094,226.38497819504735,ssp370,mpi-esm1-2-lr
145,2095,226.3684716945293,ssp370,mpi-esm1-2-lr
146,2096,235.83682201516342,ssp370,mpi-esm1-2-lr
147,2097,226.45201924874019,ssp370,mpi-esm1-2-lr
148,2098,226.19268101226552,ssp370,mpi-esm1-2-lr
149,2099,249.27734129328772,ssp370,mpi-esm1-2-lr
150,2100,237.1716110175482,ssp370,mpi-esm1-2-lr
0,1950,172.1760768476965,ssp370,fgoals-g3
1,1951,180.3866100924949,ssp370,fgoals-g3
2,1952,162.3546416449017,ssp370,fgoals-g3
3,1953,169.39212120169955,ssp370,fgoals-g3
4,1954,177.5136449453201,ssp370,fgoals-g3
5,1955,173.124530389739,ssp370,fgoals-g3
6,1956,172.62995769590796,ssp370,fgoals-g3
7,1957,179.89559133161853,ssp370,fgoals-g3
8,1958,173.1081927978063,ssp370,fgoals-g3
9,1959,177.21473327818126,ssp370,fgoals-g3
10,1960,166.90517472995603,ssp370,fgoals-g3
11,1961,179.19746071605815,ssp370,fgoals-g3
12,1962,173.18486424353102,ssp370,fgoals-g3
13,1963,176.06871697125277,ssp370,fgoals-g3
14,1964,164.31661769533557,ssp370,fgoals-g3
15,1965,174.83330423882057,ssp370,fgoals-g3
16,1966,177.6632035480155,ssp370,fgoals-g3
17,1967,172.5694813352584,ssp370,fgoals-g3
18,1968,170.71139637398463,ssp370,fgoals-g3
19,1969,170.67424544137384,ssp370,fgoals-g3
20,1970,175.54188060574336,ssp370,fgoals-g3
21,1971,187.6276890267101,ssp370,fgoals-g3
22,1972,170.73933850111314,ssp370,fgoals-g3
23,1973,172.43054157832347,ssp370,fgoals-g3
24,1974,178.209918922568,ssp370,fgoals-g3
25,1975,175.48498520091164,ssp370,fgoals-g3
26,1976,170.49936900950132,ssp370,fgoals-g3
27,1977,174.89112902795398,ssp370,fgoals-g3
28,1978,176.42778548846866,ssp370,fgoals-g3
29,1979,184.48781479419023,ssp370,fgoals-g3
30,1980,178.7870702221888,ssp370,fgoals-g3
31,1981,178.6681700280644,ssp370,fgoals-g3
32,1982,184.93648946605026,ssp370,fgoals-g3
33,1983,171.40178619599388,ssp370,fgoals-g3
34,1984,174.78144380784366,ssp370,fgoals-g3
35,1985,170.08841196780142,ssp370,fgoals-g3
36,1986,170.19846860862617,ssp370,fgoals-g3
37,1987,183.48215231243415,ssp370,fgoals-g3
38,1988,183.17162095022024,ssp370,fgoals-g3
39,1989,179.56447536503387,ssp370,fgoals-g3
40,1990,175.14392458064717,ssp370,fgoals-g3
41,1991,186.9181092150827,ssp370,fgoals-g3
42,1992,177.29732579482905,ssp370,fgoals-g3
43,1993,177.42784034527284,ssp370,fgoals-g3
44,1994,174.1521177416302,ssp370,fgoals-g3
45,1995,176.61676611424434,ssp370,fgoals-g3
46,1996,178.46582867570413,ssp370,fgoals-g3
47,1997,180.50690193113488,ssp370,fgoals-g3
48,1998,188.55652087307197,ssp370,fgoals-g3
49,1999,181.8584416119036,ssp370,fgoals-g3
50,2000,178.91189271371798,ssp370,fgoals-g3
51,2001,173.72868318732608,ssp370,fgoals-g3
52,2002,192.28953949073264,ssp370,fgoals-g3
53,2003,177.06267468975437,ssp370,fgoals-g3
54,2004,190.42246738768853,ssp370,fgoals-g3
55,2005,195.65543589025785,ssp370,fgoals-g3
56,2006,187.6411114590854,ssp370,fgoals-g3
57,2007,188.2180274020347,ssp370,fgoals-g3
58,2008,192.5970259700612,ssp370,fgoals-g3
59,2009,196.83889804889395,ssp370,fgoals-g3
60,2010,195.33453917259922,ssp370,fgoals-g3
61,2011,182.77211689958526,ssp370,fgoals-g3
62,2012,191.33546707811362,ssp370,fgoals-g3
63,2013,182.33099805070526,ssp370,fgoals-g3
64,2014,187.12576338557335,ssp370,fgoals-g3
65,2015,197.12224528718687,ssp370,fgoals-g3
66,2016,189.31662770167273,ssp370,fgoals-g3
67,2017,201.07511687397647,ssp370,fgoals-g3
68,2018,202.7750193152829,ssp370,fgoals-g3
69,2019,191.09695726979825,ssp370,fgoals-g3
70,2020,190.2833861425866,ssp370,fgoals-g3
71,2021,205.57554079441948,ssp370,fgoals-g3
72,2022,191.36903616066763,ssp370,fgoals-g3
73,2023,196.82209701160383,ssp370,fgoals-g3
74,2024,205.09348724934398,ssp370,fgoals-g3
75,2025,195.3977106646431,ssp370,fgoals-g3
76,2026,185.60384140309944,ssp370,fgoals-g3
77,2027,195.7227311213095,ssp370,fgoals-g3
78,2028,198.46419355394525,ssp370,fgoals-g3
79,2029,187.33918944248867,ssp370,fgoals-g3
80,2030,195.53892668314438,ssp370,fgoals-g3
81,2031,206.25797307258304,ssp370,fgoals-g3
82,2032,202.38252695064534,ssp370,fgoals-g3
83,2033,210.56242534145736,ssp370,fgoals-g3
84,2034,193.592937665842,ssp370,fgoals-g3
85,2035,194.03011710972658,ssp370,fgoals-g3
86,2036,186.20420952649783,ssp370,fgoals-g3
87,2037,202.02746400390004,ssp370,fgoals-g3
88,2038,202.26250051809944,ssp370,fgoals-g3
89,2039,201.31152756203605,ssp370,fgoals-g3
90,2040,197.56328246110903,ssp370,fgoals-g3
91,2041,192.8684830882707,ssp370,fgoals-g3
92,2042,207.4849464620401,ssp370,fgoals-g3
93,2043,193.29657142932138,ssp370,fgoals-g3
94,2044,201.8925936178756,ssp370,fgoals-g3
95,2045,210.9420554540341,ssp370,fgoals-g3
96,2046,205.5660462764616,ssp370,fgoals-g3
97,2047,203.33288970631546,ssp370,fgoals-g3
98,2048,206.95542822284392,ssp370,fgoals-g3
99,2049,220.4232584224205,ssp370,fgoals-g3
100,2050,214.63452196138638,ssp370,fgoals-g3
101,2051,218.4074854517319,ssp370,fgoals-g3
102,2052,208.31732993951408,ssp370,fgoals-g3
103,2053,220.65596672044032,ssp370,fgoals-g3
104,2054,199.9310533539376,ssp370,fgoals-g3
105,2055,205.2462393138652,ssp370,fgoals-g3
106,2056,210.60826347878654,ssp370,fgoals-g3
107,2057,213.46303375194637,ssp370,fgoals-g3
108,2058,198.17204291117508,ssp370,fgoals-g3
109,2059,208.1061468414046,ssp370,fgoals-g3
110,2060,212.33862860428266,ssp370,fgoals-g3
111,2061,223.45457074001885,ssp370,fgoals-g3
112,2062,201.5743896848258,ssp370,fgoals-g3
113,2063,217.5481616551147,ssp370,fgoals-g3
114,2064,214.232849321409,ssp370,fgoals-g3
115,2065,208.60072424403074,ssp370,fgoals-g3
116,2066,221.48079280397982,ssp370,fgoals-g3
117,2067,213.01331326961056,ssp370,fgoals-g3
118,2068,216.9739542382369,ssp370,fgoals-g3
119,2069,212.43522092797681,ssp370,fgoals-g3
120,2070,213.9958485854071,ssp370,fgoals-g3
121,2071,220.6563413159098,ssp370,fgoals-g3
122,2072,234.15021685038067,ssp370,fgoals-g3
123,2073,208.6149328693091,ssp370,fgoals-g3
124,2074,221.08081774987195,ssp370,fgoals-g3
125,2075,212.54471796746714,ssp370,fgoals-g3
126,2076,218.89452880882808,ssp370,fgoals-g3
127,2077,214.99130507695617,ssp370,fgoals-g3
128,2078,222.8769802618801,ssp370,fgoals-g3
129,2079,220.39374949331298,ssp370,fgoals-g3
130,2080,223.31404621224624,ssp370,fgoals-g3
131,2081,229.2415507803384,ssp370,fgoals-g3
132,2082,216.71388258322196,ssp370,fgoals-g3
133,2083,218.04474045974078,ssp370,fgoals-g3
134,2084,216.2440384297988,ssp370,fgoals-g3
135,2085,228.2991755447578,ssp370,fgoals-g3
136,2086,224.14051983882698,ssp370,fgoals-g3
137,2087,239.0475242695481,ssp370,fgoals-g3
138,2088,201.83418174952863,ssp370,fgoals-g3
139,2089,226.64316076991003,ssp370,fgoals-g3
140,2090,221.91019073043867,ssp370,fgoals-g3
141,2091,235.7553258910973,ssp370,fgoals-g3
142,2092,223.4661433415612,ssp370,fgoals-g3
143,2093,224.48288258156347,ssp370,fgoals-g3
144,2094,221.35213089291616,ssp370,fgoals-g3
145,2095,234.0245482373197,ssp370,fgoals-g3
146,2096,245.93700364116475,ssp370,fgoals-g3
147,2097,246.40622109198068,ssp370,fgoals-g3
148,2098,232.7173590699191,ssp370,fgoals-g3
149,2099,236.2352288438665,ssp370,fgoals-g3
150,2100,236.84490170189656,ssp370,fgoals-g3
0,1950,181.90004899359434,ssp370,noresm2-mm
1,1951,180.9865413559846,ssp370,noresm2-mm
2,1952,177.55647417322194,ssp370,noresm2-mm
3,1953,168.6403887056404,ssp370,noresm2-mm
4,1954,178.24966600382592,ssp370,noresm2-mm
5,1955,182.20194888660237,ssp370,noresm2-mm
6,1956,175.4317261994243,ssp370,noresm2-mm
7,1957,168.26096407216085,ssp370,noresm2-mm
8,1958,171.45347064346862,ssp370,noresm2-mm
9,1959,174.39125049885627,ssp370,noresm2-mm
10,1960,183.59306611961003,ssp370,noresm2-mm
11,1961,177.25840316440716,ssp370,noresm2-mm
12,1962,173.0566652865217,ssp370,noresm2-mm
13,1963,169.19641925003035,ssp370,noresm2-mm
14,1964,171.71212730227828,ssp370,noresm2-mm
15,1965,169.23944826207287,ssp370,noresm2-mm
16,1966,163.28061270489374,ssp370,noresm2-mm
17,1967,172.7572771196123,ssp370,noresm2-mm
18,1968,166.42562676747963,ssp370,noresm2-mm
19,1969,165.5729360642468,ssp370,noresm2-mm
20,1970,170.9654739380319,ssp370,noresm2-mm
21,1971,161.2769385601655,ssp370,noresm2-mm
22,1972,170.15476786887166,ssp370,noresm2-mm
23,1973,169.2370696144937,ssp370,noresm2-mm
24,1974,177.75687582040646,ssp370,noresm2-mm
25,1975,171.56379724067213,ssp370,noresm2-mm
26,1976,172.87451569268993,ssp370,noresm2-mm
27,1977,177.26368682012819,ssp370,noresm2-mm
28,1978,173.42174672653437,ssp370,noresm2-mm
29,1979,179.81830924000832,ssp370,noresm2-mm
30,1980,180.3745246587449,ssp370,noresm2-mm
31,1981,169.37938628242603,ssp370,noresm2-mm
32,1982,173.32542937133815,ssp370,noresm2-mm
33,1983,158.66119853110203,ssp370,noresm2-mm
34,1984,174.8647164891945,ssp370,noresm2-mm
35,1985,165.4615099779506,ssp370,noresm2-mm
36,1986,174.64265876567814,ssp370,noresm2-mm
37,1987,171.53868684856073,ssp370,noresm2-mm
38,1988,173.0950184966699,ssp370,noresm2-mm
39,1989,169.71404580129365,ssp370,noresm2-mm
40,1990,184.82734437145393,ssp370,noresm2-mm
41,1991,181.79914167455865,ssp370,noresm2-mm
42,1992,181.54221748267503,ssp370,noresm2-mm
43,1993,175.62819799006542,ssp370,noresm2-mm
44,1994,187.63255921193502,ssp370,noresm2-mm
45,1995,176.87886877519298,ssp370,noresm2-mm
46,1996,181.71133257172485,ssp370,noresm2-mm
47,1997,176.1863693661044,ssp370,noresm2-mm
48,1998,178.78400640111266,ssp370,noresm2-mm
49,1999,165.3316783678344,ssp370,noresm2-mm
50,2000,176.70426737115648,ssp370,noresm2-mm
51,2001,184.08343262992997,ssp370,noresm2-mm
52,2002,183.90494710128476,ssp370,noresm2-mm
53,2003,180.60627988722976,ssp370,noresm2-mm
54,2004,188.11743596407405,ssp370,noresm2-mm
55,2005,191.17193114222516,ssp370,noresm2-mm
56,2006,188.1967101559352,ssp370,noresm2-mm
57,2007,194.73860359904089,ssp370,noresm2-mm
58,2008,180.42599559643457,ssp370,noresm2-mm
59,2009,177.7888631889475,ssp370,noresm2-mm
60,2010,175.98401745144912,ssp370,noresm2-mm
61,2011,183.2678327224629,ssp370,noresm2-mm
62,2012,183.98512701856734,ssp370,noresm2-mm
63,2013,187.40722577712188,ssp370,noresm2-mm
64,2014,183.25975262649206,ssp370,noresm2-mm
65,2015,191.12503400908545,ssp370,noresm2-mm
66,2016,184.8602760365822,ssp370,noresm2-mm
67,2017,182.56722083811854,ssp370,noresm2-mm
68,2018,194.43514645032087,ssp370,noresm2-mm
69,2019,195.57233567622902,ssp370,noresm2-mm
70,2020,190.69674366878408,ssp370,noresm2-mm
71,2021,185.58534296601312,ssp370,noresm2-mm
72,2022,191.2466975931883,ssp370,noresm2-mm
73,2023,194.8930820364417,ssp370,noresm2-mm
74,2024,198.02087260815284,ssp370,noresm2-mm
75,2025,196.54491510368024,ssp370,noresm2-mm
76,2026,184.19391705670085,ssp370,noresm2-mm
77,2027,186.51860063609098,ssp370,noresm2-mm
78,2028,198.99614364877385,ssp370,noresm2-mm
79,2029,191.36777838951866,ssp370,noresm2-mm
80,2030,191.9055588380891,ssp370,noresm2-mm
81,2031,191.2429533976979,ssp370,noresm2-mm
82,2032,187.48825500521679,ssp370,noresm2-mm
83,2033,194.1697301590379,ssp370,noresm2-mm
84,2034,191.7652948444265,ssp370,noresm2-mm
85,2035,190.68580229683124,ssp370,noresm2-mm
86,2036,200.1664523942091,ssp370,noresm2-mm
87,2037,212.24447011214988,ssp370,noresm2-mm
88,2038,195.7722602296036,ssp370,noresm2-mm
89,2039,194.27253469805723,ssp370,noresm2-mm
90,2040,193.89787956344517,ssp370,noresm2-mm
91,2041,194.60031242038488,ssp370,noresm2-mm
92,2042,193.6534152153747,ssp370,noresm2-mm
93,2043,199.41491787257672,ssp370,noresm2-mm
94,2044,201.57711284760015,ssp370,noresm2-mm
95,2045,195.06592635191475,ssp370,noresm2-mm
96,2046,193.35121578390005,ssp370,noresm2-mm
97,2047,200.13306229059185,ssp370,noresm2-mm
98,2048,189.34228486716157,ssp370,noresm2-mm
99,2049,196.5988032024503,ssp370,noresm2-mm
100,2050,204.6010126665371,ssp370,noresm2-mm
101,2051,214.55402698846564,ssp370,noresm2-mm
102,2052,204.31226691855508,ssp370,noresm2-mm
103,2053,208.51787133491007,ssp370,noresm2-mm
104,2054,199.0967656233901,ssp370,noresm2-mm
105,2055,194.306410785032,ssp370,noresm2-mm
106,2056,209.46629323563167,ssp370,noresm2-mm
107,2057,209.25847247890678,ssp370,noresm2-mm
108,2058,205.35191911866391,ssp370,noresm2-mm
109,2059,201.22079057487235,ssp370,noresm2-mm
110,2060,209.08519884752977,ssp370,noresm2-mm
111,2061,205.45590304962514,ssp370,noresm2-mm
112,2062,201.74733838868295,ssp370,noresm2-mm
113,2063,210.82209734406345,ssp370,noresm2-mm
114,2064,206.72031813535716,ssp370,noresm2-mm
115,2065,207.24324055623998,ssp370,noresm2-mm
116,2066,219.47853095177683,ssp370,noresm2-mm
117,2067,208.02804194160382,ssp370,noresm2-mm
118,2068,203.81672375740663,ssp370,noresm2-mm
119,2069,211.96664309470935,ssp370,noresm2-mm
120,2070,210.55520663222842,ssp370,noresm2-mm
121,2071,219.66139464324925,ssp370,noresm2-mm
122,2072,217.0066385567792,ssp370,noresm2-mm
123,2073,214.1039556992243,ssp370,noresm2-mm
124,2074,215.5194651363179,ssp370,noresm2-mm
125,2075,213.9595900459895,ssp370,noresm2-mm
126,2076,214.90741152435703,ssp370,noresm2-mm
127,2077,211.36157221060125,ssp370,noresm2-mm
128,2078,211.41969940296593,ssp370,noresm2-mm
129,2079,213.55977964070078,ssp370,noresm2-mm
130,2080,210.00382184885638,ssp370,noresm2-mm
131,2081,215.0162463940436,ssp370,noresm2-mm
132,2082,219.05077111033305,ssp370,noresm2-mm
133,2083,221.91739347818523,ssp370,noresm2-mm
134,2084,214.99368217993077,ssp370,noresm2-mm
135,2085,226.72806834095988,ssp370,noresm2-mm
136,2086,221.80670531692783,ssp370,noresm2-mm
137,2087,223.6509831839963,ssp370,noresm2-mm
138,2088,228.2378431687663,ssp370,noresm2-mm
139,2089,221.9717704077688,ssp370,noresm2-mm
140,2090,230.7702451954546,ssp370,noresm2-mm
141,2091,227.98854493208538,ssp370,noresm2-mm
142,2092,223.041184798896,ssp370,noresm2-mm
143,2093,225.24667918460005,ssp370,noresm2-mm
144,2094,219.37631612943457,ssp370,noresm2-mm
145,2095,238.2807952208456,ssp370,noresm2-mm
146,2096,223.62658481318033,ssp370,noresm2-mm
147,2097,224.9763734308852,ssp370,noresm2-mm
148,2098,224.4702629034341,ssp370,noresm2-mm
149,2099,226.9169704345433,ssp370,noresm2-mm
150,2100,229.54054927911244,ssp370,noresm2-mm
0,1950,171.07360102087273,ssp370,inm-cm4-8
1,1951,172.64955028546464,ssp370,inm-cm4-8
2,1952,172.64380532679007,ssp370,inm-cm4-8
3,1953,174.89305659359263,ssp370,inm-cm4-8
4,1954,176.7580517369522,ssp370,inm-cm4-8
5,1955,178.16318809621217,ssp370,inm-cm4-8
6,1956,167.7163113937219,ssp370,inm-cm4-8
7,1957,172.35042185897123,ssp370,inm-cm4-8
8,1958,175.06940200491033,ssp370,inm-cm4-8
9,1959,175.84011742621217,ssp370,inm-cm4-8
10,1960,168.3710806894529,ssp370,inm-cm4-8
11,1961,183.20723382108503,ssp370,inm-cm4-8
12,1962,175.55811969065726,ssp370,inm-cm4-8
13,1963,172.30741606743985,ssp370,inm-cm4-8
14,1964,171.5600104458593,ssp370,inm-cm4-8
15,1965,169.7091154768353,ssp370,inm-cm4-8
16,1966,176.1644419373523,ssp370,inm-cm4-8
17,1967,171.96537287881563,ssp370,inm-cm4-8
18,1968,181.49009396140235,ssp370,inm-cm4-8
19,1969,174.95676700907543,ssp370,inm-cm4-8
20,1970,176.3875070331309,ssp370,inm-cm4-8
21,1971,169.9559752619596,ssp370,inm-cm4-8
22,1972,179.0231780841516,ssp370,inm-cm4-8
23,1973,171.12787731041172,ssp370,inm-cm4-8
24,1974,171.00029675247248,ssp370,inm-cm4-8
25,1975,170.54435685855495,ssp370,inm-cm4-8
26,1976,160.2536627045738,ssp370,inm-cm4-8
27,1977,173.90415342209633,ssp370,inm-cm4-8
28,1978,172.81698221633414,ssp370,inm-cm4-8
29,1979,169.43428320417047,ssp370,inm-cm4-8
30,1980,174.88848009592516,ssp370,inm-cm4-8
31,1981,169.6901539095903,ssp370,inm-cm4-8
32,1982,169.64872310087966,ssp370,inm-cm4-8
33,1983,161.25603924288816,ssp370,inm-cm4-8
34,1984,173.8232345832605,ssp370,inm-cm4-8
35,1985,175.74577815999203,ssp370,inm-cm4-8
36,1986,175.21538367731114,ssp370,inm-cm4-8
37,1987,174.11901967654552,ssp370,inm-cm4-8
38,1988,174.3666278694928,ssp370,inm-cm4-8
39,1989,172.74639877874284,ssp370,inm-cm4-8
40,1990,177.20601778294485,ssp370,inm-cm4-8
41,1991,181.18123902679,ssp370,inm-cm4-8
42,1992,178.3255675663918,ssp370,inm-cm4-8
43,1993,171.22416694919406,ssp370,inm-cm4-8
44,1994,175.00773153807705,ssp370,inm-cm4-8
45,1995,177.74103434169993,ssp370,inm-cm4-8
46,1996,183.11773050170308,ssp370,inm-cm4-8
47,1997,187.34679713637962,ssp370,inm-cm4-8
48,1998,182.5074124267939,ssp370,inm-cm4-8
49,1999,180.3056051451497,ssp370,inm-cm4-8
50,2000,172.91014242821086,ssp370,inm-cm4-8
51,2001,179.82938096508414,ssp370,inm-cm4-8
52,2002,177.79369548688365,ssp370,inm-cm4-8
53,2003,177.2604607685549,ssp370,inm-cm4-8
54,2004,175.03751755906495,ssp370,inm-cm4-8
55,2005,174.71638303009894,ssp370,inm-cm4-8
56,2006,181.58061101276485,ssp370,inm-cm4-8
57,2007,171.94496062595218,ssp370,inm-cm4-8
58,2008,186.32386938842507,ssp370,inm-cm4-8
59,2009,187.01909491471898,ssp370,inm-cm4-8
60,2010,185.2826629573122,ssp370,inm-cm4-8
61,2011,178.14695808415783,ssp370,inm-cm4-8
62,2012,174.78697668641166,ssp370,inm-cm4-8
63,2013,190.36133014105982,ssp370,inm-cm4-8
64,2014,182.46590761636435,ssp370,inm-cm4-8
65,2015,180.9652954710383,ssp370,inm-cm4-8
66,2016,186.2325937027064,ssp370,inm-cm4-8
67,2017,182.6419713033223,ssp370,inm-cm4-8
68,2018,183.03819342651516,ssp370,inm-cm4-8
69,2019,177.26138765011868,ssp370,inm-cm4-8
70,2020,180.44687473257721,ssp370,inm-cm4-8
71,2021,177.1937242080499,ssp370,inm-cm4-8
72,2022,183.36714934525045,ssp370,inm-cm4-8
73,2023,177.3064066635334,ssp370,inm-cm4-8
74,2024,181.3937731338272,ssp370,inm-cm4-8
75,2025,174.92032651672167,ssp370,inm-cm4-8
76,2026,191.43326809198047,ssp370,inm-cm4-8
77,2027,180.62890068520065,ssp370,inm-cm4-8
78,2028,193.98143028449655,ssp370,inm-cm4-8
79,2029,202.87479427847248,ssp370,inm-cm4-8
80,2030,193.19966826696174,ssp370,inm-cm4-8
81,2031,191.1288585115996,ssp370,inm-cm4-8
82,2032,195.42209237758294,ssp370,inm-cm4-8
83,2033,180.66852745476166,ssp370,inm-cm4-8
84,2034,188.85428989278898,ssp370,inm-cm4-8
85,2035,191.86028797253906,ssp370,inm-cm4-8
86,2036,184.18165818342004,ssp370,inm-cm4-8
87,2037,189.45529476201338,ssp370,inm-cm4-8
88,2038,187.16201523643934,ssp370,inm-cm4-8
89,2039,192.61416591749648,ssp370,inm-cm4-8
90,2040,190.54837969501983,ssp370,inm-cm4-8
91,2041,198.2436298285397,ssp370,inm-cm4-8
92,2042,185.18745188813065,ssp370,inm-cm4-8
93,2043,188.16323098290232,ssp370,inm-cm4-8
94,2044,195.26980633061018,ssp370,inm-cm4-8
95,2045,183.7171608883764,ssp370,inm-cm4-8
96,2046,198.84712090325124,ssp370,inm-cm4-8
97,2047,192.24677818783198,ssp370,inm-cm4-8
98,2048,187.41829026392142,ssp370,inm-cm4-8
99,2049,190.98343266304045,ssp370,inm-cm4-8
100,2050,191.6246774214766,ssp370,inm-cm4-8
101,2051,189.86833588149446,ssp370,inm-cm4-8
102,2052,194.32069935446174,ssp370,inm-cm4-8
