,year,growing_seas_length_days,scenario,model
38,1988,181.66540536184976,ssp585,ipsl-cm6a-lr
39,1989,179.03059795805794,ssp585,ipsl-cm6a-lr
40,1990,175.41289096312545,ssp585,ipsl-cm6a-lr
41,1991,182.90568735256252,ssp585,ipsl-cm6a-lr
42,1992,180.77715854932504,ssp585,ipsl-cm6a-lr
43,1993,163.07759042833575,ssp585,ipsl-cm6a-lr
44,1994,178.9538386617453,ssp585,ipsl-cm6a-lr
45,1995,176.3723386245665,ssp585,ipsl-cm6a-lr
46,1996,191.6784986374921,ssp585,ipsl-cm6a-lr
47,1997,177.52600513458643,ssp585,ipsl-cm6a-lr
48,1998,179.84585053146495,ssp585,ipsl-cm6a-lr
49,1999,186.51941083796427,ssp585,ipsl-cm6a-lr
50,2000,186.6214838451957,ssp585,ipsl-cm6a-lr
51,2001,176.79621973636054,ssp585,ipsl-cm6a-lr
52,2002,184.53009604380657,ssp585,ipsl-cm6a-lr
53,2003,186.3431101086054,ssp585,ipsl-cm6a-lr
54,2004,198.1512869040329,ssp585,ipsl-cm6a-lr
55,2005,189.99203893549372,ssp585,ipsl-cm6a-lr
56,2006,172.0078331633442,ssp585,ipsl-cm6a-lr
57,2007,188.20628675460088,ssp585,ipsl-cm6a-lr
58,2008,191.36432182090118,ssp585,ipsl-cm6a-lr
59,2009,191.57837940102593,ssp585,ipsl-cm6a-lr
60,2010,192.1236466104787,ssp585,ipsl-cm6a-lr
61,2011,192.30816706341173,ssp585,ipsl-cm6a-lr
62,2012,183.82546570633392,ssp585,ipsl-cm6a-lr
63,2013,184.73356076532897,ssp585,ipsl-cm6a-lr
64,2014,198.0736433054777,ssp585,ipsl-cm6a-lr
65,2015,189.8568496713585,ssp585,ipsl-cm6a-lr
66,2016,184.5966452893095,ssp585,ipsl-cm6a-lr
67,2017,180.77627465607716,ssp585,ipsl-cm6a-lr
68,2018,194.67143674954772,ssp585,ipsl-cm6a-lr
69,2019,197.7494675779105,ssp585,ipsl-cm6a-lr
70,2020,183.32612021698253,ssp585,ipsl-cm6a-lr
71,2021,182.29363919277853,ssp585,ipsl-cm6a-lr
72,2022,197.77328647392645,ssp585,ipsl-cm6a-lr
73,2023,202.02179701368405,ssp585,ipsl-cm6a-lr
74,2024,194.1000090399181,ssp585,ipsl-cm6a-lr
75,2025,206.34189417235368,ssp585,ipsl-cm6a-lr
76,2026,206.81829889235493,ssp585,ipsl-cm6a-lr
77,2027,193.4548012659366,ssp585,ipsl-cm6a-lr
78,2028,193.89622726297125,ssp585,ipsl-cm6a-lr
79,2029,205.8600112325765,ssp585,ipsl-cm6a-lr
80,2030,209.88345057387977,ssp585,ipsl-cm6a-lr
81,2031,194.05071082824506,ssp585,ipsl-cm6a-lr
82,2032,191.88049462578192,ssp585,ipsl-cm6a-lr
83,2033,192.40428023635843,ssp585,ipsl-cm6a-lr
84,2034,194.08902785131534,ssp585,ipsl-cm6a-lr
85,2035,201.41424936360718,ssp585,ipsl-cm6a-lr
86,2036,205.31156624045042,ssp585,ipsl-cm6a-lr
87,2037,207.71440481403087,ssp585,ipsl-cm6a-lr
88,2038,197.07781342669256,ssp585,ipsl-cm6a-lr
89,2039,201.56815677034353,ssp585,ipsl-cm6a-lr
90,2040,208.47282653266453,ssp585,ipsl-cm6a-lr
91,2041,207.81317824205365,ssp585,ipsl-cm6a-lr
92,2042,205.16621529384238,ssp585,ipsl-cm6a-lr
93,2043,218.52514462760212,ssp585,ipsl-cm6a-lr
94,2044,209.3163904151022,ssp585,ipsl-cm6a-lr
95,2045,213.14543682444992,ssp585,ipsl-cm6a-lr
96,2046,206.25388853953095,ssp585,ipsl-cm6a-lr
97,2047,216.1605919499248,ssp585,ipsl-cm6a-lr
98,2048,214.6304464990909,ssp585,ipsl-cm6a-lr
99,2049,214.67800500518626,ssp585,ipsl-cm6a-lr
100,2050,217.4171056009091,ssp585,ipsl-cm6a-lr
101,2051,208.28292514337,ssp585,ipsl-cm6a-lr
102,2052,228.02716360898532,ssp585,ipsl-cm6a-lr
103,2053,221.02610324409454,ssp585,ipsl-cm6a-lr
104,2054,229.91570218467174,ssp585,ipsl-cm6a-lr
105,2055,213.81760077431264,ssp585,ipsl-cm6a-lr
106,2056,228.22021064671142,ssp585,ipsl-cm6a-lr
107,2057,217.9265596583169,ssp585,ipsl-cm6a-lr
108,2058,224.30481289164638,ssp585,ipsl-cm6a-lr
109,2059,223.0219444119264,ssp585,ipsl-cm6a-lr
110,2060,225.05816273733564,ssp585,ipsl-cm6a-lr
111,2061,228.55968099748992,ssp585,ipsl-cm6a-lr
112,2062,229.39359536811898,ssp585,ipsl-cm6a-lr
113,2063,225.21779121971514,ssp585,ipsl-cm6a-lr
114,2064,229.44979554857787,ssp585,ipsl-cm6a-lr
115,2065,235.30520669035755,ssp585,ipsl-cm6a-lr
116,2066,235.79533898625365,ssp585,ipsl-cm6a-lr
117,2067,243.20523554820258,ssp585,ipsl-cm6a-lr
118,2068,235.58679692519075,ssp585,ipsl-cm6a-lr
119,2069,234.7048815263404,ssp585,ipsl-cm6a-lr
120,2070,240.89145052691183,ssp585,ipsl-cm6a-lr
121,2071,236.5160793984468,ssp585,ipsl-cm6a-lr
122,2072,238.09847921080333,ssp585,ipsl-cm6a-lr
123,2073,248.08751809154288,ssp585,ipsl-cm6a-lr
124,2074,231.59925715053836,ssp585,ipsl-cm6a-lr
125,2075,237.65117433710296,ssp585,ipsl-cm6a-lr
126,2076,242.3542249572486,ssp585,ipsl-cm6a-lr
127,2077,250.22436141150365,ssp585,ipsl-cm6a-lr
128,2078,252.75126900283632,ssp585,ipsl-cm6a-lr
129,2079,252.96350338183927,ssp585,ipsl-cm6a-lr
130,2080,246.3328036198641,ssp585,ipsl-cm6a-lr
131,2081,252.6244517110494,ssp585,ipsl-cm6a-lr
132,2082,244.50813417759036,ssp585,ipsl-cm6a-lr
133,2083,258.045187179085,ssp585,ipsl-cm6a-lr
134,2084,250.81552106021093,ssp585,ipsl-cm6a-lr
135,2085,246.01266695023338,ssp585,ipsl-cm6a-lr
136,2086,248.40421280953456,ssp585,ipsl-cm6a-lr
137,2087,261.5319471931228,ssp585,ipsl-cm6a-lr
138,2088,256.5547826238001,ssp585,ipsl-cm6a-lr
139,2089,267.8020666450448,ssp585,ipsl-cm6a-lr
140,2090,268.20506712018295,ssp585,ipsl-cm6a-lr
141,2091,258.8777278287143,ssp585,ipsl-cm6a-lr
142,2092,252.86376423188446,ssp585,ipsl-cm6a-lr
143,2093,255.83555302997146,ssp585,ipsl-cm6a-lr
144,2094,258.5628991509563,ssp585,ipsl-cm6a-lr
145,2095,267.18010025340305,ssp585,ipsl-cm6a-lr
146,2096,269.75779033969826,ssp585,ipsl-cm6a-lr
147,2097,256.82655975658975,ssp585,ipsl-cm6a-lr
148,2098,271.60629812370775,ssp585,ipsl-cm6a-lr
149,2099,266.79023406972016,ssp585,ipsl-cm6a-lr
150,2100,270.9449541594249,ssp585,ipsl-cm6a-lr
0,1950,181.92967367945332,ssp585,noresm2-mm
1,1951,181.0056608469616,ssp585,noresm2-mm
2,1952,177.5637744163682,ssp585,noresm2-mm
3,1953,168.65149781288017,ssp585,noresm2-mm
4,1954,178.26749099917487,ssp585,noresm2-mm
5,1955,182.20778984471332,ssp585,noresm2-mm
6,1956,175.44718557432392,ssp585,noresm2-mm
7,1957,168.26745376424682,ssp585,noresm2-mm
8,1958,171.46332980564506,ssp585,noresm2-mm
9,1959,174.4040193094717,ssp585,noresm2-mm
10,1960,183.59307467174776,ssp585,noresm2-mm
11,1961,177.25463810509012,ssp585,noresm2-mm
12,1962,173.05385138603063,ssp585,noresm2-mm
13,1963,169.19433961866835,ssp585,noresm2-mm
14,1964,171.70792480087735,ssp585,noresm2-mm
15,1965,169.23874111963903,ssp585,noresm2-mm
16,1966,163.2798087280628,ssp585,noresm2-mm
17,1967,172.75481367872382,ssp585,noresm2-mm
18,1968,166.42591407546772,ssp585,noresm2-mm
19,1969,165.57134129822634,ssp585,noresm2-mm
20,1970,170.95995002040908,ssp585,noresm2-mm
21,1971,161.26494587453388,ssp585,noresm2-mm
22,1972,170.147724605854,ssp585,noresm2-mm
23,1973,169.22936334706006,ssp585,noresm2-mm
24,1974,177.74473603931733,ssp585,noresm2-mm
25,1975,171.54921361140376,ssp585,noresm2-mm
26,1976,172.86379386761968,ssp585,noresm2-mm
27,1977,177.2505971378044,ssp585,noresm2-mm
28,1978,173.41309552415814,ssp585,noresm2-mm
29,1979,179.80538172534426,ssp585,noresm2-mm
30,1980,180.36395047493164,ssp585,noresm2-mm
31,1981,169.3719230149574,ssp585,noresm2-mm
32,1982,173.31620909470155,ssp585,noresm2-mm
33,1983,158.658868821386,ssp585,noresm2-mm
34,1984,174.85940120893386,ssp585,noresm2-mm
35,1985,165.45237184531754,ssp585,noresm2-mm
36,1986,174.6372185650993,ssp585,noresm2-mm
37,1987,171.53267411500323,ssp585,noresm2-mm
38,1988,173.0891221574603,ssp585,noresm2-mm
39,1989,169.70736448347435,ssp585,noresm2-mm
40,1990,184.82692277437408,ssp585,noresm2-mm
41,1991,181.79516487901623,ssp585,noresm2-mm
42,1992,181.5368715883955,ssp585,noresm2-mm
43,1993,175.6279011043556,ssp585,noresm2-mm
44,1994,187.62978412424712,ssp585,noresm2-mm
45,1995,176.87050277472906,ssp585,noresm2-mm
46,1996,181.70502790379058,ssp585,noresm2-mm
47,1997,176.18650189382453,ssp585,noresm2-mm
48,1998,178.78225835511373,ssp585,noresm2-mm
49,1999,165.33024617621027,ssp585,noresm2-mm
50,2000,176.7022413507948,ssp585,noresm2-mm
51,2001,184.0727264218633,ssp585,noresm2-mm
52,2002,183.91000421289772,ssp585,noresm2-mm
53,2003,180.6019340207818,ssp585,noresm2-mm
54,2004,188.12939021277327,ssp585,noresm2-mm
55,2005,191.19842599846717,ssp585,noresm2-mm
56,2006,188.19509190318382,ssp585,noresm2-mm
57,2007,194.7537979214791,ssp585,noresm2-mm
58,2008,180.40175214229828,ssp585,noresm2-mm
59,2009,177.80612975157095,ssp585,noresm2-mm
60,2010,175.9569795138065,ssp585,noresm2-mm
61,2011,183.26554292496476,ssp585,noresm2-mm
62,2012,184.02463175355467,ssp585,noresm2-mm
63,2013,187.4476857803437,ssp585,noresm2-mm
64,2014,183.2712224278279,ssp585,noresm2-mm
65,2015,196.17635224222792,ssp585,noresm2-mm
66,2016,192.1720679556836,ssp585,noresm2-mm
67,2017,189.51600223650794,ssp585,noresm2-mm
68,2018,185.66479194670734,ssp585,noresm2-mm
69,2019,195.6880484509588,ssp585,noresm2-mm
70,2020,182.22517621492705,ssp585,noresm2-mm
71,2021,195.49586672813004,ssp585,noresm2-mm
72,2022,192.70639421687684,ssp585,noresm2-mm
73,2023,190.43509743269306,ssp585,noresm2-mm
74,2024,189.59736661483947,ssp585,noresm2-mm
75,2025,191.0135173835697,ssp585,noresm2-mm
76,2026,196.8056183525633,ssp585,noresm2-mm
77,2027,185.90599058308592,ssp585,noresm2-mm
78,2028,196.12377511045793,ssp585,noresm2-mm
79,2029,187.91228648120673,ssp585,noresm2-mm
80,2030,199.54753648325558,ssp585,noresm2-mm
81,2031,195.2242313984314,ssp585,noresm2-mm
82,2032,197.72245449429695,ssp585,noresm2-mm
83,2033,181.56366596641544,ssp585,noresm2-mm
84,2034,200.8503409589892,ssp585,noresm2-mm
85,2035,189.52888169253603,ssp585,noresm2-mm
86,2036,199.69736373789516,ssp585,noresm2-mm
87,2037,199.39980322589577,ssp585,noresm2-mm
88,2038,187.09457958305535,ssp585,noresm2-mm
89,2039,206.43872487342526,ssp585,noresm2-mm
90,2040,207.0240109981558,ssp585,noresm2-mm
91,2041,209.98050775697598,ssp585,noresm2-mm
92,2042,199.81131687595675,ssp585,noresm2-mm
93,2043,197.9414283273492,ssp585,noresm2-mm
94,2044,188.39022335958495,ssp585,noresm2-mm
95,2045,200.4785750878552,ssp585,noresm2-mm
96,2046,202.34787650508088,ssp585,noresm2-mm
97,2047,215.0611220170721,ssp585,noresm2-mm
98,2048,207.19313077654468,ssp585,noresm2-mm
99,2049,208.15150816622307,ssp585,noresm2-mm
100,2050,204.2240721631629,ssp585,noresm2-mm
101,2051,204.4329964883189,ssp585,noresm2-mm
102,2052,195.27328510381983,ssp585,noresm2-mm
103,2053,197.1553166638467,ssp585,noresm2-mm
104,2054,204.06689759956157,ssp585,noresm2-mm
105,2055,203.70725305430688,ssp585,noresm2-mm
106,2056,209.33703648977485,ssp585,noresm2-mm
107,2057,201.85082038809531,ssp585,noresm2-mm
108,2058,217.57682099055924,ssp585,noresm2-mm
109,2059,207.16802406060188,ssp585,noresm2-mm
110,2060,218.16513734343033,ssp585,noresm2-mm
111,2061,206.32816377126463,ssp585,noresm2-mm
112,2062,215.18143808336544,ssp585,noresm2-mm
113,2063,213.56256364207636,ssp585,noresm2-mm
114,2064,208.38795893054754,ssp585,noresm2-mm
115,2065,203.43824320937543,ssp585,noresm2-mm
116,2066,204.58259757214574,ssp585,noresm2-mm
117,2067,215.60265977567778,ssp585,noresm2-mm
118,2068,217.66448352092564,ssp585,noresm2-mm
119,2069,225.74829566560427,ssp585,noresm2-mm
120,2070,203.0389277310767,ssp585,noresm2-mm
121,2071,226.0892222040477,ssp585,noresm2-mm
122,2072,224.3005881806491,ssp585,noresm2-mm
123,2073,215.56887238555868,ssp585,noresm2-mm
124,2074,217.51838651624195,ssp585,noresm2-mm
125,2075,221.07418512380877,ssp585,noresm2-mm
126,2076,216.133683411254,ssp585,noresm2-mm
127,2077,223.66745867382105,ssp585,noresm2-mm
128,2078,217.74078859478362,ssp585,noresm2-mm
129,2079,224.7729794668194,ssp585,noresm2-mm
130,2080,233.15754657982833,ssp585,noresm2-mm
131,2081,223.47507962618312,ssp585,noresm2-mm
132,2082,221.20404648770528,ssp585,noresm2-mm
133,2083,219.7210027829159,ssp585,noresm2-mm
134,2084,235.1469881640537,ssp585,noresm2-mm
135,2085,229.30916662758918,ssp585,noresm2-mm
136,2086,230.6180490315314,ssp585,noresm2-mm
137,2087,230.96735051743465,ssp585,noresm2-mm
138,2088,225.66273137399097,ssp585,noresm2-mm
139,2089,231.7097481870542,ssp585,noresm2-mm
140,2090,236.40353657941256,ssp585,noresm2-mm
141,2091,238.00409278720937,ssp585,noresm2-mm
142,2092,232.86338961902644,ssp585,noresm2-mm
143,2093,236.29630460322645,ssp585,noresm2-mm
144,2094,240.83395362452808,ssp585,noresm2-mm
145,2095,229.34688291567804,ssp585,noresm2-mm
146,2096,228.72301143819152,ssp585,noresm2-mm
147,2097,244.4776213910819,ssp585,noresm2-mm
148,2098,233.2904685974363,ssp585,noresm2-mm
149,2099,243.8586680908705,ssp585,noresm2-mm
150,2100,241.936476389324,ssp585,noresm2-mm
0,1950,173.1559183322063,ssp585,mpi-esm1-2-hr
1,1951,167.43261482663587,ssp585,mpi-esm1-2-hr
2,1952,174.28880010535056,ssp585,mpi-esm1-2-hr
3,1953,172.63913211874865,ssp585,mpi-esm1-2-hr
4,1954,170.83538398416007,ssp585,mpi-esm1-2-hr
5,1955,167.29034881266938,ssp585,mpi-esm1-2-hr
6,1956,177.06907593762966,ssp585,mpi-esm1-2-hr
7,1957,169.31490779479643,ssp585,mpi-esm1-2-hr
8,1958,175.00583080050922,ssp585,mpi-esm1-2-hr
9,1959,174.56235212261603,ssp585,mpi-esm1-2-hr
10,1960,172.35614212951361,ssp585,mpi-esm1-2-hr
11,1961,171.68802130603262,ssp585,mpi-esm1-2-hr
12,1962,176.47217420874344,ssp585,mpi-esm1-2-hr
13,1963,170.66828433148356,ssp585,mpi-esm1-2-hr
14,1964,184.68393112789235,ssp585,mpi-esm1-2-hr
15,1965,174.90446520152744,ssp585,mpi-esm1-2-hr
16,1966,184.15768863380228,ssp585,mpi-esm1-2-hr
17,1967,172.44878797029816,ssp585,mpi-esm1-2-hr
18,1968,177.0022158711248,ssp585,mpi-esm1-2-hr
19,1969,167.36787636831576,ssp585,mpi-esm1-2-hr
20,1970,177.20279009114827,ssp585,mpi-esm1-2-hr
21,1971,181.40254028354516,ssp585,mpi-esm1-2-hr
22,1972,177.42427471643956,ssp585,mpi-esm1-2-hr
23,1973,185.42187367547493,ssp585,mpi-esm1-2-hr
24,1974,173.8928271085879,ssp585,mpi-esm1-2-hr
25,1975,175.88671488850582,ssp585,mpi-esm1-2-hr
26,1976,175.00289943251434,ssp585,mpi-esm1-2-hr
27,1977,171.1270078936068,ssp585,mpi-esm1-2-hr
28,1978,166.48676674254705,ssp585,mpi-esm1-2-hr
29,1979,179.33136647801214,ssp585,mpi-esm1-2-hr
30,1980,193.00552748217066,ssp585,mpi-esm1-2-hr
31,1981,171.41254395540838,ssp585,mpi-esm1-2-hr
32,1982,179.4428808631306,ssp585,mpi-esm1-2-hr
33,1983,163.47740146467487,ssp585,mpi-esm1-2-hr
34,1984,173.82286695709413,ssp585,mpi-esm1-2-hr
35,1985,180.88860456251984,ssp585,mpi-esm1-2-hr
36,1986,175.0390956037667,ssp585,mpi-esm1-2-hr
37,1987,178.55778792436612,ssp585,mpi-esm1-2-hr
38,1988,179.92469499329417,ssp585,mpi-esm1-2-hr
39,1989,185.7101977881898,ssp585,mpi-esm1-2-hr
40,1990,183.58242632042337,ssp585,mpi-esm1-2-hr
41,1991,178.40117109324447,ssp585,mpi-esm1-2-hr
42,1992,166.19397133005702,ssp585,mpi-esm1-2-hr
43,1993,175.18205732440853,ssp585,mpi-esm1-2-hr
44,1994,178.99883780460746,ssp585,mpi-esm1-2-hr
45,1995,174.66192684789135,ssp585,mpi-esm1-2-hr
46,1996,189.851760863111,ssp585,mpi-esm1-2-hr
47,1997,183.55408427055056,ssp585,mpi-esm1-2-hr
48,1998,175.49851887506796,ssp585,mpi-esm1-2-hr
49,1999,175.07108454025456,ssp585,mpi-esm1-2-hr
50,2000,174.22839207442587,ssp585,mpi-esm1-2-hr
51,2001,180.41059167269253,ssp585,mpi-esm1-2-hr
52,2002,190.11042812458004,ssp585,mpi-esm1-2-hr
53,2003,180.01608664237025,ssp585,mpi-esm1-2-hr
54,2004,180.21409093770623,ssp585,mpi-esm1-2-hr
55,2005,185.2684849859606,ssp585,mpi-esm1-2-hr
56,2006,187.30108488004961,ssp585,mpi-esm1-2-hr
57,2007,197.49774017764338,ssp585,mpi-esm1-2-hr
58,2008,192.1669679451071,ssp585,mpi-esm1-2-hr
59,2009,180.24216893151893,ssp585,mpi-esm1-2-hr
60,2010,184.0864444725463,ssp585,mpi-esm1-2-hr
61,2011,184.4768104877793,ssp585,mpi-esm1-2-hr
62,2012,185.40265848865536,ssp585,mpi-esm1-2-hr
63,2013,191.534634632973,ssp585,mpi-esm1-2-hr
64,2014,184.70906215274013,ssp585,mpi-esm1-2-hr
65,2015,191.17302994261297,ssp585,mpi-esm1-2-hr
66,2016,189.5333271610111,ssp585,mpi-esm1-2-hr
67,2017,181.50617215275818,ssp585,mpi-esm1-2-hr
68,2018,194.4537691710633,ssp585,mpi-esm1-2-hr
69,2019,192.85397248022534,ssp585,mpi-esm1-2-hr
70,2020,193.2100466916936,ssp585,mpi-esm1-2-hr
71,2021,193.3390366255491,ssp585,mpi-esm1-2-hr
72,2022,198.90706923255584,ssp585,mpi-esm1-2-hr
73,2023,186.78767600090328,ssp585,mpi-esm1-2-hr
74,2024,190.51307337587812,ssp585,mpi-esm1-2-hr
75,2025,187.9755804285277,ssp585,mpi-esm1-2-hr
76,2026,191.58365906409705,ssp585,mpi-esm1-2-hr
77,2027,187.64828753025105,ssp585,mpi-esm1-2-hr
78,2028,195.63784212637412,ssp585,mpi-esm1-2-hr
79,2029,189.770105000943,ssp585,mpi-esm1-2-hr
80,2030,188.1698198801288,ssp585,mpi-esm1-2-hr
81,2031,201.51273761157276,ssp585,mpi-esm1-2-hr
82,2032,207.95510207198035,ssp585,mpi-esm1-2-hr
83,2033,198.09091277305805,ssp585,mpi-esm1-2-hr
84,2034,186.0152989920146,ssp585,mpi-esm1-2-hr
85,2035,197.30594749131498,ssp585,mpi-esm1-2-hr
86,2036,190.75944607648623,ssp585,mpi-esm1-2-hr
87,2037,196.50843881380374,ssp585,mpi-esm1-2-hr
88,2038,199.29523742112795,ssp585,mpi-esm1-2-hr
89,2039,198.12273495929267,ssp585,mpi-esm1-2-hr
90,2040,194.8087034359618,ssp585,mpi-esm1-2-hr
91,2041,197.13517167177477,ssp585,mpi-esm1-2-hr
92,2042,210.72707020291423,ssp585,mpi-esm1-2-hr
93,2043,208.17326557495215,ssp585,mpi-esm1-2-hr
94,2044,203.58180277117143,ssp585,mpi-esm1-2-hr
95,2045,193.486192956642,ssp585,mpi-esm1-2-hr
96,2046,197.67131582722118,ssp585,mpi-esm1-2-hr
97,2047,191.19990312037788,ssp585,mpi-esm1-2-hr
98,2048,202.79483290615403,ssp585,mpi-esm1-2-hr
99,2049,193.41863755409796,ssp585,mpi-esm1-2-hr
100,2050,200.64101135860122,ssp585,mpi-esm1-2-hr
101,2051,205.38033499853182,ssp585,mpi-esm1-2-hr
102,2052,202.15796418299007,ssp585,mpi-esm1-2-hr
103,2053,201.9598174735522,ssp585,mpi-esm1-2-hr
104,2054,196.8099175285412,ssp585,mpi-esm1-2-hr
105,2055,207.1660567108036,ssp585,mpi-esm1-2-hr
106,2056,210.27282407614254,ssp585,mpi-esm1-2-hr
107,2057,206.5126072252238,ssp585,mpi-esm1-2-hr
108,2058,204.13352690170248,ssp585,mpi-esm1-2-hr
109,2059,208.96336452271493,ssp585,mpi-esm1-2-hr
110,2060,203.18065964292484,ssp585,mpi-esm1-2-hr
111,2061,212.50130459064277,ssp585,mpi-esm1-2-hr
112,2062,223.24280224112314,ssp585,mpi-esm1-2-hr
113,2063,216.63716736224,ssp585,mpi-esm1-2-hr
114,2064,211.52052264645755,ssp585,mpi-esm1-2-hr
115,2065,211.0694630593713,ssp585,mpi-esm1-2-hr
116,2066,206.72949270090885,ssp585,mpi-esm1-2-hr
117,2067,210.02640149731099,ssp585,mpi-esm1-2-hr
118,2068,224.2225274577908,ssp585,mpi-esm1-2-hr
119,2069,229.1234238515985,ssp585,mpi-esm1-2-hr
120,2070,230.21874624250032,ssp585,mpi-esm1-2-hr
121,2071,221.42862789581213,ssp585,mpi-esm1-2-hr
122,2072,217.88875627229496,ssp585,mpi-esm1-2-hr
123,2073,224.71318667755935,ssp585,mpi-esm1-2-hr
124,2074,220.85040278917748,ssp585,mpi-esm1-2-hr
125,2075,219.00280659942928,ssp585,mpi-esm1-2-hr
126,2076,228.76706853452427,ssp585,mpi-esm1-2-hr
127,2077,218.34892696142168,ssp585,mpi-esm1-2-hr
128,2078,222.4914820805918,ssp585,mpi-esm1-2-hr
129,2079,222.0978383659398,ssp585,mpi-esm1-2-hr
130,2080,226.82497712555542,ssp585,mpi-esm1-2-hr
131,2081,225.97029781256285,ssp585,mpi-esm1-2-hr
132,2082,221.497232657265,ssp585,mpi-esm1-2-hr
133,2083,230.89433506184412,ssp585,mpi-esm1-2-hr
134,2084,227.4661377708871,ssp585,mpi-esm1-2-hr
135,2085,230.51607554516673,ssp585,mpi-esm1-2-hr
136,2086,236.88973804696542,ssp585,mpi-esm1-2-hr
137,2087,231.9063274888538,ssp585,mpi-esm1-2-hr
138,2088,233.2527485658379,ssp585,mpi-esm1-2-hr
139,2089,236.91500499595355,ssp585,mpi-esm1-2-hr
140,2090,236.05250682914112,ssp585,mpi-esm1-2-hr
141,2091,238.26521294753837,ssp585,mpi-esm1-2-hr
142,2092,236.48505380724887,ssp585,mpi-esm1-2-hr
143,2093,236.98552205538408,ssp585,mpi-esm1-2-hr
144,2094,243.2358536966662,ssp585,mpi-esm1-2-hr
145,2095,230.62230773604247,ssp585,mpi-esm1-2-hr
146,2096,243.48821240416544,ssp585,mpi-esm1-2-hr
147,2097,238.69337307834505,ssp585,mpi-esm1-2-hr
148,2098,238.62152286944038,ssp585,mpi-esm1-2-hr
149,2099,247.47618570832367,ssp585,mpi-esm1-2-hr
150,2100,248.17715225418252,ssp585,mpi-esm1-2-hr
0,1950,156.75650108983453,ssp585,access-esm1-5
1,1951,167.47246932573256,ssp585,access-esm1-5
2,1952,164.52053239362067,ssp585,access-esm1-5
3,1953,172.3218973399735,ssp585,access-esm1-5
4,1954,164.78759804229966,ssp585,access-esm1-5
5,1955,169.20579046213842,ssp585,access-esm1-5
6,1956,178.47071302289953,ssp585,access-esm1-5
7,1957,166.60326384459495,ssp585,access-esm1-5
8,1958,174.60824740961917,ssp585,access-esm1-5
9,1959,162.01634730806958,ssp585,access-esm1-5
10,1960,167.72660685213665,ssp585,access-esm1-5
11,1961,168.26160376316074,ssp585,access-esm1-5
12,1962,167.9376153272691,ssp585,access-esm1-5
13,1963,162.275912707341,ssp585,access-esm1-5
14,1964,165.44328603218975,ssp585,access-esm1-5
15,1965,169.3904764471919,ssp585,access-esm1-5
16,1966,169.8492241744137,ssp585,access-esm1-5
17,1967,168.12257171457586,ssp585,access-esm1-5
18,1968,162.80678149353022,ssp585,access-esm1-5
19,1969,176.2096157869285,ssp585,access-esm1-5
20,1970,174.3420291777739,ssp585,access-esm1-5
21,1971,171.46769990188736,ssp585,access-esm1-5
22,1972,175.80865426932783,ssp585,access-esm1-5
23,1973,169.14705132905226,ssp585,access-esm1-5
24,1974,168.19809936880281,ssp585,access-esm1-5
25,1975,172.34657553342427,ssp585,access-esm1-5
26,1976,171.80567360473802,ssp585,access-esm1-5
27,1977,176.79911251129957,ssp585,access-esm1-5
28,1978,176.4941909976205,ssp585,access-esm1-5
29,1979,169.57956972019014,ssp585,access-esm1-5
30,1980,171.86537479234255,ssp585,access-esm1-5
31,1981,167.81730249925167,ssp585,access-esm1-5
32,1982,168.6947590400075,ssp585,access-esm1-5
33,1983,169.46728304939896,ssp585,access-esm1-5
34,1984,167.92756687011308,ssp585,access-esm1-5
35,1985,170.57444049466002,ssp585,access-esm1-5
36,1986,163.8290903157337,ssp585,access-esm1-5
37,1987,171.5834269902862,ssp585,access-esm1-5
38,1988,170.45833397141308,ssp585,access-esm1-5
39,1989,177.85820501917243,ssp585,access-esm1-5
40,1990,175.69275540849856,ssp585,access-esm1-5
41,1991,167.3771555952729,ssp585,access-esm1-5
42,1992,169.2405562777645,ssp585,access-esm1-5
43,1993,165.00192201634414,ssp585,access-esm1-5
44,1994,182.2295685920443,ssp585,access-esm1-5
45,1995,175.77952213448506,ssp585,access-esm1-5
46,1996,185.04139989736206,ssp585,access-esm1-5
47,1997,178.52690139758232,ssp585,access-esm1-5
48,1998,181.05998894675184,ssp585,access-esm1-5
49,1999,177.92703175064128,ssp585,access-esm1-5
50,2000,183.36938792381684,ssp585,access-esm1-5
51,2001,182.8671545501686,ssp585,access-esm1-5
52,2002,188.71277123070158,ssp585,access-esm1-5
53,2003,188.8590683792452,ssp585,access-esm1-5
54,2004,185.14605929428703,ssp585,access-esm1-5
55,2005,179.42524403216675,ssp585,access-esm1-5
56,2006,180.06033556253908,ssp585,access-esm1-5
57,2007,182.03197890203555,ssp585,access-esm1-5
58,2008,177.21907975518104,ssp585,access-esm1-5
59,2009,175.8272521526835,ssp585,access-esm1-5
60,2010,185.96070409452844,ssp585,access-esm1-5
61,2011,188.32568947527483,ssp585,access-esm1-5
62,2012,187.03144386028913,ssp585,access-esm1-5
63,2013,177.1814857268746,ssp585,access-esm1-5
64,2014,179.37030042536884,ssp585,access-esm1-5
65,2015,197.40089584118408,ssp585,access-esm1-5
66,2016,183.02542713582713,ssp585,access-esm1-5
67,2017,179.81144661285566,ssp585,access-esm1-5
68,2018,186.09024718316485,ssp585,access-esm1-5
69,2019,187.1914522711842,ssp585,access-esm1-5
70,2020,187.6492056299556,ssp585,access-esm1-5
71,2021,196.15811251539822,ssp585,access-esm1-5
