,year,av_temp,scenario
17,1967,49.535469495501005,ssp245
18,1968,49.28180579171784,ssp245
19,1969,48.66041083708984,ssp245
20,1970,49.57057984854891,ssp245
21,1971,49.76476341550548,ssp245
22,1972,50.06680056340515,ssp245
23,1973,49.72729128084165,ssp245
24,1974,49.18912385071454,ssp245
25,1975,49.5611438859477,ssp245
26,1976,49.5417019779248,ssp245
27,1977,49.79561265009617,ssp245
28,1978,50.00725299897416,ssp245
29,1979,50.243003833417134,ssp245
30,1980,50.421209850101405,ssp245
31,1981,49.84683214823877,ssp245
32,1982,50.40173032135583,ssp245
33,1983,48.50273930417162,ssp245
34,1984,49.67348714300885,ssp245
35,1985,49.68907120782165,ssp245
36,1986,48.967438892550696,ssp245
37,1987,49.812629463671115,ssp245
38,1988,49.99048957886024,ssp245
39,1989,50.55866394510256,ssp245
40,1990,49.71572722574023,ssp245
41,1991,50.42058773234384,ssp245
42,1992,49.657664160144634,ssp245
43,1993,50.13912823359523,ssp245
44,1994,49.77821914737425,ssp245
45,1995,50.19691057817225,ssp245
46,1996,50.560194917345996,ssp245
47,1997,50.267377920968286,ssp245
48,1998,51.088689958104915,ssp245
49,1999,50.63817069433123,ssp245
50,2000,50.27902412506649,ssp245
51,2001,50.57122474494543,ssp245
52,2002,51.40211386467848,ssp245
53,2003,50.849497131146,ssp245
54,2004,51.08717926751622,ssp245
55,2005,51.26191761944888,ssp245
56,2006,51.184390778351634,ssp245
57,2007,51.71842142920692,ssp245
58,2008,51.56004933326421,ssp245
59,2009,51.353946993159994,ssp245
60,2010,51.34721619949638,ssp245
61,2011,51.55755212838076,ssp245
62,2012,51.93016149867472,ssp245
63,2013,51.43991554779824,ssp245
64,2014,51.64432611346019,ssp245
65,2015,51.8089344886921,ssp245
66,2016,52.410056578303944,ssp245
67,2017,52.18403417748705,ssp245
68,2018,51.89055470686301,ssp245
69,2019,51.260312438317634,ssp245
70,2020,51.81629711047694,ssp245
71,2021,51.938665150789,ssp245
72,2022,52.31286239215093,ssp245
73,2023,52.529343818634416,ssp245
74,2024,52.60756385614341,ssp245
75,2025,52.58766643775591,ssp245
76,2026,52.86265879216184,ssp245
77,2027,53.361801523600654,ssp245
78,2028,52.606551973405715,ssp245
79,2029,52.33912285177575,ssp245
80,2030,53.37576657549943,ssp245
81,2031,53.26609260235687,ssp245
82,2032,52.96525357896374,ssp245
83,2033,53.10056691140458,ssp245
84,2034,53.10145844785029,ssp245
85,2035,53.059130322474545,ssp245
86,2036,53.618480310082774,ssp245
87,2037,52.75677447318862,ssp245
88,2038,53.27224797665959,ssp245
89,2039,53.54704502249989,ssp245
90,2040,54.29283331247708,ssp245
91,2041,53.257884622944246,ssp245
92,2042,53.31110002018208,ssp245
93,2043,53.44824483873034,ssp245
94,2044,54.04788971636184,ssp245
95,2045,54.2821737499887,ssp245
96,2046,53.72677399374933,ssp245
97,2047,53.30618351734202,ssp245
98,2048,53.442676965780564,ssp245
99,2049,54.456368849389634,ssp245
100,2050,55.002404136946524,ssp245
101,2051,54.45332284641289,ssp245
102,2052,53.39807567809258,ssp245
103,2053,54.19361859233474,ssp245
104,2054,54.029594571717425,ssp245
105,2055,54.26268445834467,ssp245
106,2056,54.20070630179732,ssp245
107,2057,54.39723116899769,ssp245
108,2058,54.67664735869952,ssp245
109,2059,54.319507493728416,ssp245
110,2060,54.35104576265931,ssp245
111,2061,54.58984663295075,ssp245
112,2062,54.27888120470026,ssp245
113,2063,54.75729579604163,ssp245
114,2064,54.91370750139897,ssp245
115,2065,54.07983639056157,ssp245
116,2066,54.3011647502999,ssp245
117,2067,55.10425591112334,ssp245
118,2068,55.139628011416214,ssp245
119,2069,54.52397715902082,ssp245
120,2070,54.900131331960274,ssp245
121,2071,54.793402675490036,ssp245
122,2072,54.648258915185465,ssp245
123,2073,54.44087296310716,ssp245
124,2074,55.50965856974599,ssp245
125,2075,55.11539603903899,ssp245
126,2076,54.59561767768198,ssp245
127,2077,55.30283065749317,ssp245
128,2078,55.30951017037098,ssp245
129,2079,55.58841177259004,ssp245
130,2080,54.82510084999657,ssp245
131,2081,55.00907703434611,ssp245
132,2082,55.03255337932954,ssp245
133,2083,54.71091805180444,ssp245
134,2084,55.578416888863146,ssp245
135,2085,55.23039814008729,ssp245
136,2086,55.510995470106785,ssp245
137,2087,56.04631476250332,ssp245
138,2088,56.316318341511554,ssp245
139,2089,55.15862934089166,ssp245
140,2090,55.959938375105246,ssp245
141,2091,55.40575797188866,ssp245
142,2092,55.02764479616607,ssp245
143,2093,55.68780493603386,ssp245
144,2094,55.899610988593395,ssp245
145,2095,55.428725264018304,ssp245
146,2096,55.51480195809154,ssp245
147,2097,55.62387924312575,ssp245
148,2098,56.06191875077255,ssp245
149,2099,55.752558719675484,ssp245
150,2100,55.42070575658237,ssp245
0,1950,50.437677066586744,ssp370
1,1951,49.831437135979755,ssp370
2,1952,49.4976238549497,ssp370
3,1953,49.465483465873056,ssp370
4,1954,49.89628736493675,ssp370
5,1955,50.018745334176,ssp370
6,1956,50.535682626000366,ssp370
7,1957,50.226698590659446,ssp370
8,1958,49.64025252020519,ssp370
9,1959,49.7627608342965,ssp370
10,1960,49.481012518368544,ssp370
11,1961,50.18187350458117,ssp370
12,1962,48.89627028914164,ssp370
13,1963,49.55447023811777,ssp370
14,1964,49.312444454493225,ssp370
15,1965,48.54114264567597,ssp370
16,1966,49.438032271403124,ssp370
17,1967,49.53528592729065,ssp370
18,1968,49.28178693539017,ssp370
19,1969,48.66031879235683,ssp370
20,1970,49.57063632544437,ssp370
21,1971,49.76495231987306,ssp370
22,1972,50.067009125414195,ssp370
23,1973,49.72760608997035,ssp370
24,1974,49.1894553226731,ssp370
25,1975,49.56147924920933,ssp370
26,1976,49.54218055536566,ssp370
27,1977,49.79623580286331,ssp370
28,1978,50.007921480269765,ssp370
29,1979,50.24368043430996,ssp370
30,1980,50.42097117905606,ssp370
31,1981,49.846830924100736,ssp370
32,1982,50.401667478397925,ssp370
33,1983,48.50279624274701,ssp370
34,1984,49.67358433703061,ssp370
35,1985,49.68923870468074,ssp370
36,1986,48.96766720820618,ssp370
37,1987,49.812856706614795,ssp370
38,1988,49.99083266616932,ssp370
39,1989,50.55910260627259,ssp370
40,1990,49.714707552850975,ssp370
