,year,avg_mam_temp_f,scenario,model
141,2091,57.3423270511815,ssp370,gfdl-esm4
142,2092,58.226937467186104,ssp370,gfdl-esm4
143,2093,55.23077192176725,ssp370,gfdl-esm4
144,2094,55.81305454597472,ssp370,gfdl-esm4
145,2095,55.89031779504376,ssp370,gfdl-esm4
146,2096,55.22613388090627,ssp370,gfdl-esm4
147,2097,56.00839028307767,ssp370,gfdl-esm4
148,2098,55.29828019421561,ssp370,gfdl-esm4
149,2099,56.93185840048398,ssp370,gfdl-esm4
150,2100,57.03242971155203,ssp370,gfdl-esm4
0,1950,50.583098654835155,ssp370,inm-cm5-0
1,1951,50.18528301319113,ssp370,inm-cm5-0
2,1952,48.15620102982416,ssp370,inm-cm5-0
3,1953,47.8265393485074,ssp370,inm-cm5-0
4,1954,52.61909652588734,ssp370,inm-cm5-0
5,1955,51.09774431247363,ssp370,inm-cm5-0
6,1956,50.5515217884672,ssp370,inm-cm5-0
7,1957,47.5837651156302,ssp370,inm-cm5-0
8,1958,48.3437711717208,ssp370,inm-cm5-0
9,1959,48.6086038525896,ssp370,inm-cm5-0
10,1960,51.10239699335502,ssp370,inm-cm5-0
11,1961,50.672326086764215,ssp370,inm-cm5-0
12,1962,50.45310731926711,ssp370,inm-cm5-0
13,1963,51.03160006881205,ssp370,inm-cm5-0
14,1964,51.11071363820273,ssp370,inm-cm5-0
15,1965,50.168353221968566,ssp370,inm-cm5-0
16,1966,50.343924409433335,ssp370,inm-cm5-0
17,1967,51.47784484534581,ssp370,inm-cm5-0
18,1968,48.00776922046963,ssp370,inm-cm5-0
19,1969,48.02924850047368,ssp370,inm-cm5-0
20,1970,49.29417280662091,ssp370,inm-cm5-0
21,1971,47.96195150180956,ssp370,inm-cm5-0
22,1972,50.804297657494985,ssp370,inm-cm5-0
23,1973,48.386262933788196,ssp370,inm-cm5-0
24,1974,48.27782290675257,ssp370,inm-cm5-0
25,1975,49.31563562170428,ssp370,inm-cm5-0
26,1976,49.02972368367365,ssp370,inm-cm5-0
27,1977,50.70980273281533,ssp370,inm-cm5-0
28,1978,51.955341434947236,ssp370,inm-cm5-0
29,1979,47.790382992440385,ssp370,inm-cm5-0
30,1980,51.444740433409294,ssp370,inm-cm5-0
31,1981,49.82873002137085,ssp370,inm-cm5-0
32,1982,50.39491733150975,ssp370,inm-cm5-0
33,1983,50.831565141980256,ssp370,inm-cm5-0
34,1984,47.952959867361116,ssp370,inm-cm5-0
35,1985,49.28221036630683,ssp370,inm-cm5-0
36,1986,46.48203773265671,ssp370,inm-cm5-0
37,1987,49.71373980305958,ssp370,inm-cm5-0
38,1988,48.595195875560464,ssp370,inm-cm5-0
39,1989,49.953251050857524,ssp370,inm-cm5-0
40,1990,50.025436454753226,ssp370,inm-cm5-0
41,1991,51.954337871208125,ssp370,inm-cm5-0
42,1992,47.48189900595126,ssp370,inm-cm5-0
43,1993,48.51890938065416,ssp370,inm-cm5-0
44,1994,50.557997834603604,ssp370,inm-cm5-0
45,1995,49.59840392734447,ssp370,inm-cm5-0
46,1996,50.496265029915904,ssp370,inm-cm5-0
47,1997,53.738677407364655,ssp370,inm-cm5-0
48,1998,51.38174929155421,ssp370,inm-cm5-0
49,1999,52.00861572582333,ssp370,inm-cm5-0
50,2000,47.52769209027733,ssp370,inm-cm5-0
51,2001,50.71849846609627,ssp370,inm-cm5-0
52,2002,50.22957864022894,ssp370,inm-cm5-0
53,2003,48.53428655323272,ssp370,inm-cm5-0
54,2004,49.21728069394688,ssp370,inm-cm5-0
55,2005,51.85097248456316,ssp370,inm-cm5-0
56,2006,50.81533048395113,ssp370,inm-cm5-0
57,2007,49.070367778416625,ssp370,inm-cm5-0
58,2008,52.64367588105455,ssp370,inm-cm5-0
59,2009,52.03060763414782,ssp370,inm-cm5-0
60,2010,50.34476151530011,ssp370,inm-cm5-0
61,2011,49.6700465932926,ssp370,inm-cm5-0
62,2012,48.18047559929062,ssp370,inm-cm5-0
63,2013,50.9319812581715,ssp370,inm-cm5-0
64,2014,51.25206689282744,ssp370,inm-cm5-0
65,2015,52.1310615904234,ssp370,inm-cm5-0
66,2016,51.42059635944958,ssp370,inm-cm5-0
67,2017,49.295164450278094,ssp370,inm-cm5-0
68,2018,50.77437738739453,ssp370,inm-cm5-0
69,2019,51.89496503521782,ssp370,inm-cm5-0
70,2020,50.637237828230134,ssp370,inm-cm5-0
71,2021,50.9375916661147,ssp370,inm-cm5-0
72,2022,52.56584833958708,ssp370,inm-cm5-0
73,2023,48.34511738974753,ssp370,inm-cm5-0
74,2024,50.83168497152985,ssp370,inm-cm5-0
75,2025,49.922942681141535,ssp370,inm-cm5-0
76,2026,52.16526003704816,ssp370,inm-cm5-0
77,2027,49.643250780867376,ssp370,inm-cm5-0
78,2028,53.765167933860994,ssp370,inm-cm5-0
79,2029,50.071268572252016,ssp370,inm-cm5-0
80,2030,53.13357122271769,ssp370,inm-cm5-0
81,2031,52.71703648595028,ssp370,inm-cm5-0
82,2032,51.23890990509875,ssp370,inm-cm5-0
83,2033,54.85971544156964,ssp370,inm-cm5-0
84,2034,53.760923319380815,ssp370,inm-cm5-0
85,2035,53.075898328635304,ssp370,inm-cm5-0
86,2036,53.560208067591475,ssp370,inm-cm5-0
87,2037,54.412182172582426,ssp370,inm-cm5-0
88,2038,52.72198427863074,ssp370,inm-cm5-0
89,2039,54.563909209764375,ssp370,inm-cm5-0
90,2040,52.91188160508521,ssp370,inm-cm5-0
91,2041,54.76292985007312,ssp370,inm-cm5-0
92,2042,53.529866328100034,ssp370,inm-cm5-0
93,2043,49.7884311780484,ssp370,inm-cm5-0
94,2044,51.9691832194272,ssp370,inm-cm5-0
95,2045,54.739085939869824,ssp370,inm-cm5-0
96,2046,56.430708237691846,ssp370,inm-cm5-0
97,2047,54.17543162840343,ssp370,inm-cm5-0
98,2048,53.36640724506705,ssp370,inm-cm5-0
99,2049,52.97449381966196,ssp370,inm-cm5-0
100,2050,52.556926763172534,ssp370,inm-cm5-0
101,2051,53.6145710155915,ssp370,inm-cm5-0
102,2052,53.28155101593667,ssp370,inm-cm5-0
103,2053,54.257052527648376,ssp370,inm-cm5-0
104,2054,52.92998033371247,ssp370,inm-cm5-0
105,2055,55.524931056051166,ssp370,inm-cm5-0
106,2056,54.76482155505196,ssp370,inm-cm5-0
107,2057,52.62817344416788,ssp370,inm-cm5-0
108,2058,52.377619334867795,ssp370,inm-cm5-0
109,2059,53.421212988565344,ssp370,inm-cm5-0
110,2060,54.533124472311556,ssp370,inm-cm5-0
111,2061,52.706185331193105,ssp370,inm-cm5-0
112,2062,52.334043088668714,ssp370,inm-cm5-0
113,2063,50.84570153079095,ssp370,inm-cm5-0
114,2064,51.62618788330682,ssp370,inm-cm5-0
115,2065,54.93103769996936,ssp370,inm-cm5-0
116,2066,55.42135938496738,ssp370,inm-cm5-0
117,2067,52.538516990245455,ssp370,inm-cm5-0
118,2068,54.88331089268378,ssp370,inm-cm5-0
119,2069,54.930157691559664,ssp370,inm-cm5-0
120,2070,58.02654709837402,ssp370,inm-cm5-0
121,2071,54.27131543167414,ssp370,inm-cm5-0
122,2072,55.648517927256215,ssp370,inm-cm5-0
123,2073,53.704072869332315,ssp370,inm-cm5-0
124,2074,55.2054029814988,ssp370,inm-cm5-0
125,2075,52.09720011261642,ssp370,inm-cm5-0
126,2076,54.30948814857191,ssp370,inm-cm5-0
127,2077,54.342759909206244,ssp370,inm-cm5-0
128,2078,55.435376667071246,ssp370,inm-cm5-0
129,2079,52.544874629801676,ssp370,inm-cm5-0
130,2080,55.1828690976271,ssp370,inm-cm5-0
131,2081,55.670357918328826,ssp370,inm-cm5-0
132,2082,56.01029657235746,ssp370,inm-cm5-0
133,2083,56.16430665066884,ssp370,inm-cm5-0
134,2084,54.497891954708756,ssp370,inm-cm5-0
135,2085,54.87487082963232,ssp370,inm-cm5-0
136,2086,56.45686087338519,ssp370,inm-cm5-0
137,2087,56.34621598139663,ssp370,inm-cm5-0
138,2088,54.08688905382035,ssp370,inm-cm5-0
139,2089,55.784889733160234,ssp370,inm-cm5-0
140,2090,53.57520620842369,ssp370,inm-cm5-0
141,2091,55.88222925633278,ssp370,inm-cm5-0
142,2092,56.30974233957821,ssp370,inm-cm5-0
143,2093,55.528354007499956,ssp370,inm-cm5-0
144,2094,57.68318930319026,ssp370,inm-cm5-0
145,2095,55.671324017915886,ssp370,inm-cm5-0
146,2096,56.816958310328,ssp370,inm-cm5-0
147,2097,56.56924701778744,ssp370,inm-cm5-0
148,2098,54.45195606834198,ssp370,inm-cm5-0
149,2099,56.44118833135613,ssp370,inm-cm5-0
150,2100,56.38679608076968,ssp370,inm-cm5-0
0,1950,51.95373967152971,ssp370,noresm2-lm
1,1951,51.0221135055927,ssp370,noresm2-lm
2,1952,49.49642009057892,ssp370,noresm2-lm
3,1953,49.37314884560802,ssp370,noresm2-lm
4,1954,51.71275103781721,ssp370,noresm2-lm
5,1955,50.05815228628968,ssp370,noresm2-lm
6,1956,51.73486462328422,ssp370,noresm2-lm
7,1957,53.677205128329,ssp370,noresm2-lm
8,1958,49.40390795949425,ssp370,noresm2-lm
9,1959,49.48227590098086,ssp370,noresm2-lm
10,1960,51.72280052675551,ssp370,noresm2-lm
11,1961,49.385486520536034,ssp370,noresm2-lm
12,1962,48.956102692768,ssp370,noresm2-lm
13,1963,47.903795789003446,ssp370,noresm2-lm
14,1964,46.21723151696142,ssp370,noresm2-lm
15,1965,49.20393573310022,ssp370,noresm2-lm
16,1966,47.55502652012639,ssp370,noresm2-lm
17,1967,48.28692447301622,ssp370,noresm2-lm
18,1968,50.52044895943959,ssp370,noresm2-lm
19,1969,49.66133599807619,ssp370,noresm2-lm
20,1970,51.33802884513548,ssp370,noresm2-lm
21,1971,49.05170258039273,ssp370,noresm2-lm
22,1972,49.97201333328851,ssp370,noresm2-lm
23,1973,48.781901925388226,ssp370,noresm2-lm
24,1974,49.31140491529974,ssp370,noresm2-lm
25,1975,53.27788568457028,ssp370,noresm2-lm
26,1976,49.750062437190756,ssp370,noresm2-lm
27,1977,47.97652463691777,ssp370,noresm2-lm
28,1978,48.874643801155734,ssp370,noresm2-lm
29,1979,49.48783409279834,ssp370,noresm2-lm
30,1980,48.29086707167577,ssp370,noresm2-lm
31,1981,49.851662269896366,ssp370,noresm2-lm
32,1982,49.04584591598932,ssp370,noresm2-lm
33,1983,46.839952251971894,ssp370,noresm2-lm
34,1984,50.80813559590693,ssp370,noresm2-lm
35,1985,51.2353077856274,ssp370,noresm2-lm
36,1986,47.86359966035637,ssp370,noresm2-lm
37,1987,50.467876407410316,ssp370,noresm2-lm
38,1988,52.740410349539076,ssp370,noresm2-lm
39,1989,50.17079970627099,ssp370,noresm2-lm
40,1990,47.483947260676885,ssp370,noresm2-lm
41,1991,51.1154256004148,ssp370,noresm2-lm
42,1992,47.961552848402064,ssp370,noresm2-lm
43,1993,51.21481231569092,ssp370,noresm2-lm
44,1994,50.629956387362625,ssp370,noresm2-lm
45,1995,49.948860376097464,ssp370,noresm2-lm
46,1996,50.999063974755444,ssp370,noresm2-lm
47,1997,49.52022239451234,ssp370,noresm2-lm
48,1998,52.03618754802669,ssp370,noresm2-lm
49,1999,50.40878880863321,ssp370,noresm2-lm
50,2000,50.537705646451386,ssp370,noresm2-lm
51,2001,51.35621054791362,ssp370,noresm2-lm
52,2002,49.948942826386975,ssp370,noresm2-lm
53,2003,50.0678137381405,ssp370,noresm2-lm
54,2004,50.33143461510826,ssp370,noresm2-lm
55,2005,48.435612695679225,ssp370,noresm2-lm
56,2006,51.104234352449176,ssp370,noresm2-lm
57,2007,52.514539270875396,ssp370,noresm2-lm
58,2008,51.04699921517359,ssp370,noresm2-lm
59,2009,50.651139110737034,ssp370,noresm2-lm
60,2010,49.620060249894784,ssp370,noresm2-lm
61,2011,52.908571753543576,ssp370,noresm2-lm
62,2012,52.15689244337504,ssp370,noresm2-lm
63,2013,51.715694703687106,ssp370,noresm2-lm
64,2014,50.52846534465865,ssp370,noresm2-lm
65,2015,51.96714412524935,ssp370,noresm2-lm
66,2016,53.79464663982348,ssp370,noresm2-lm
67,2017,50.30225939013363,ssp370,noresm2-lm
68,2018,51.690089623054135,ssp370,noresm2-lm
69,2019,50.68828314507437,ssp370,noresm2-lm
70,2020,55.26545488278515,ssp370,noresm2-lm
71,2021,53.170703426304115,ssp370,noresm2-lm
72,2022,52.1104201040954,ssp370,noresm2-lm
73,2023,52.84138789749309,ssp370,noresm2-lm
74,2024,56.11746702252502,ssp370,noresm2-lm
75,2025,53.54100146921465,ssp370,noresm2-lm
76,2026,52.171612622127384,ssp370,noresm2-lm
77,2027,54.13550235909224,ssp370,noresm2-lm
78,2028,51.45747355696454,ssp370,noresm2-lm
79,2029,50.741151548313354,ssp370,noresm2-lm
80,2030,55.529356498462256,ssp370,noresm2-lm
81,2031,54.72149511573523,ssp370,noresm2-lm
82,2032,52.14727171583492,ssp370,noresm2-lm
83,2033,50.79677590969931,ssp370,noresm2-lm
84,2034,56.30285885020024,ssp370,noresm2-lm
85,2035,51.64388907810016,ssp370,noresm2-lm
86,2036,55.31363905866485,ssp370,noresm2-lm
87,2037,52.348024757642854,ssp370,noresm2-lm
88,2038,52.6239585692356,ssp370,noresm2-lm
89,2039,54.99955960294381,ssp370,noresm2-lm
90,2040,53.86478450973677,ssp370,noresm2-lm
91,2041,51.348183517303134,ssp370,noresm2-lm
92,2042,52.75485460478862,ssp370,noresm2-lm
93,2043,51.795737155527235,ssp370,noresm2-lm
94,2044,54.31058693050805,ssp370,noresm2-lm
95,2045,55.87490954283732,ssp370,noresm2-lm
96,2046,51.29440477840193,ssp370,noresm2-lm
97,2047,52.67552924997841,ssp370,noresm2-lm
98,2048,54.28012127266666,ssp370,noresm2-lm
99,2049,52.909143783585556,ssp370,noresm2-lm
100,2050,54.56525211313804,ssp370,noresm2-lm
101,2051,53.362203262710544,ssp370,noresm2-lm
102,2052,54.17495040790273,ssp370,noresm2-lm
103,2053,53.37172683779138,ssp370,noresm2-lm
104,2054,53.13004174049335,ssp370,noresm2-lm
105,2055,54.18337459910461,ssp370,noresm2-lm
106,2056,56.2446023604482,ssp370,noresm2-lm
107,2057,54.283277409651525,ssp370,noresm2-lm
108,2058,52.13900885336944,ssp370,noresm2-lm
109,2059,53.95384579942388,ssp370,noresm2-lm
110,2060,54.85965464726311,ssp370,noresm2-lm
111,2061,53.950439227799315,ssp370,noresm2-lm
112,2062,52.95177377122053,ssp370,noresm2-lm
113,2063,55.25037849171822,ssp370,noresm2-lm
114,2064,58.53686323394882,ssp370,noresm2-lm
115,2065,54.40462941156425,ssp370,noresm2-lm
116,2066,55.25642479318591,ssp370,noresm2-lm
117,2067,55.8885714570412,ssp370,noresm2-lm
118,2068,57.329367769748934,ssp370,noresm2-lm
119,2069,53.951186327285505,ssp370,noresm2-lm
120,2070,54.72815500796708,ssp370,noresm2-lm
121,2071,53.392804852783485,ssp370,noresm2-lm
122,2072,55.71164729450361,ssp370,noresm2-lm
123,2073,55.41173865749992,ssp370,noresm2-lm
124,2074,52.10391385119355,ssp370,noresm2-lm
125,2075,56.97002512030054,ssp370,noresm2-lm
126,2076,52.2162093110684,ssp370,noresm2-lm
127,2077,54.242743955231255,ssp370,noresm2-lm
128,2078,56.12967387109459,ssp370,noresm2-lm
129,2079,56.623277598012265,ssp370,noresm2-lm
130,2080,56.608945901105855,ssp370,noresm2-lm
131,2081,56.150957669553016,ssp370,noresm2-lm
132,2082,56.380801775509205,ssp370,noresm2-lm
133,2083,56.20050270345465,ssp370,noresm2-lm
134,2084,56.11187921870548,ssp370,noresm2-lm
135,2085,57.042820851941116,ssp370,noresm2-lm
136,2086,58.84916211055288,ssp370,noresm2-lm
137,2087,55.944031478138704,ssp370,noresm2-lm
138,2088,58.72224425907539,ssp370,noresm2-lm
139,2089,57.56719459883188,ssp370,noresm2-lm
140,2090,58.611167578557115,ssp370,noresm2-lm
141,2091,56.307082800275765,ssp370,noresm2-lm
142,2092,57.00244530527601,ssp370,noresm2-lm
143,2093,56.06742922496632,ssp370,noresm2-lm
144,2094,57.44077606429306,ssp370,noresm2-lm
145,2095,58.96359155357873,ssp370,noresm2-lm
146,2096,54.79249688831635,ssp370,noresm2-lm
147,2097,55.32668242712492,ssp370,noresm2-lm
148,2098,57.41081912942625,ssp370,noresm2-lm
149,2099,56.681307511583974,ssp370,noresm2-lm
150,2100,56.567453215062166,ssp370,noresm2-lm
0,1950,50.85183232437772,ssp370,noresm2-mm
1,1951,52.21523230464109,ssp370,noresm2-mm
2,1952,51.11659901717003,ssp370,noresm2-mm
3,1953,47.680856918146475,ssp370,noresm2-mm
4,1954,49.431974224262355,ssp370,noresm2-mm
5,1955,50.977352491663865,ssp370,noresm2-mm
6,1956,51.487007576624144,ssp370,noresm2-mm
7,1957,49.2803976663152,ssp370,noresm2-mm
8,1958,50.34592665399942,ssp370,noresm2-mm
9,1959,50.957512086626885,ssp370,noresm2-mm
10,1960,48.50113008533576,ssp370,noresm2-mm
11,1961,53.986903612866016,ssp370,noresm2-mm
12,1962,48.75864005800373,ssp370,noresm2-mm
13,1963,49.3647451150722,ssp370,noresm2-mm
14,1964,49.14555582908101,ssp370,noresm2-mm
15,1965,48.07981129555397,ssp370,noresm2-mm
16,1966,47.970011938310215,ssp370,noresm2-mm
17,1967,48.30767093725744,ssp370,noresm2-mm
18,1968,48.82788911747557,ssp370,noresm2-mm
19,1969,47.47198572780996,ssp370,noresm2-mm
20,1970,49.62355979416445,ssp370,noresm2-mm
21,1971,47.126001422533434,ssp370,noresm2-mm
22,1972,48.88502322922546,ssp370,noresm2-mm
23,1973,47.12866135718949,ssp370,noresm2-mm
24,1974,48.57788750461909,ssp370,noresm2-mm
25,1975,47.053781848790194,ssp370,noresm2-mm
26,1976,50.392589978656346,ssp370,noresm2-mm
27,1977,48.33622813543627,ssp370,noresm2-mm
28,1978,51.735888465747024,ssp370,noresm2-mm
29,1979,49.3697565845727,ssp370,noresm2-mm
30,1980,50.02424531880815,ssp370,noresm2-mm
31,1981,49.24239772520782,ssp370,noresm2-mm
32,1982,51.94472471881798,ssp370,noresm2-mm
33,1983,47.68554956658012,ssp370,noresm2-mm
34,1984,48.46101945477488,ssp370,noresm2-mm
35,1985,47.89022735086835,ssp370,noresm2-mm
36,1986,51.56226618984024,ssp370,noresm2-mm
37,1987,49.95366875206083,ssp370,noresm2-mm
38,1988,49.791013160360215,ssp370,noresm2-mm
39,1989,51.28452558600882,ssp370,noresm2-mm
40,1990,51.19944995339636,ssp370,noresm2-mm
41,1991,51.145582435066615,ssp370,noresm2-mm
42,1992,52.16574301786297,ssp370,noresm2-mm
43,1993,51.45434829962517,ssp370,noresm2-mm
44,1994,49.615566052877334,ssp370,noresm2-mm
45,1995,50.66188883246526,ssp370,noresm2-mm
46,1996,49.50029976742011,ssp370,noresm2-mm
47,1997,47.993414353242144,ssp370,noresm2-mm
48,1998,52.78313411712715,ssp370,noresm2-mm
49,1999,49.17288549527401,ssp370,noresm2-mm
50,2000,51.166460686617874,ssp370,noresm2-mm
51,2001,53.13252477297818,ssp370,noresm2-mm
52,2002,52.343730226483,ssp370,noresm2-mm
53,2003,53.792563533934455,ssp370,noresm2-mm
54,2004,51.90777024554431,ssp370,noresm2-mm
55,2005,52.17506218102007,ssp370,noresm2-mm
56,2006,52.231481912499184,ssp370,noresm2-mm
57,2007,54.58008763140262,ssp370,noresm2-mm
58,2008,51.025331599393944,ssp370,noresm2-mm
59,2009,50.509891787984536,ssp370,noresm2-mm
60,2010,51.68142550362987,ssp370,noresm2-mm
61,2011,52.342455141122116,ssp370,noresm2-mm
62,2012,54.6361417942138,ssp370,noresm2-mm
63,2013,53.926639413933756,ssp370,noresm2-mm
64,2014,51.24699894597118,ssp370,noresm2-mm
65,2015,50.68896075216118,ssp370,noresm2-mm
66,2016,51.64477130739347,ssp370,noresm2-mm
67,2017,50.34146912691622,ssp370,noresm2-mm
68,2018,50.59261924259265,ssp370,noresm2-mm
69,2019,53.67644602096979,ssp370,noresm2-mm
70,2020,54.620971401277934,ssp370,noresm2-mm
71,2021,52.06576484257125,ssp370,noresm2-mm
72,2022,52.92510565849911,ssp370,noresm2-mm
73,2023,50.75821870764669,ssp370,noresm2-mm
74,2024,54.33939516035188,ssp370,noresm2-mm
75,2025,55.54431541113355,ssp370,noresm2-mm
76,2026,53.13967764694805,ssp370,noresm2-mm
77,2027,48.469190163087724,ssp370,noresm2-mm
78,2028,53.3346216179029,ssp370,noresm2-mm
79,2029,51.67682113043119,ssp370,noresm2-mm
80,2030,51.9068003374548,ssp370,noresm2-mm
81,2031,53.363406996434094,ssp370,noresm2-mm
82,2032,54.050523745925155,ssp370,noresm2-mm
83,2033,53.668084178039585,ssp370,noresm2-mm
84,2034,53.578226051380234,ssp370,noresm2-mm
85,2035,51.40163634377902,ssp370,noresm2-mm
86,2036,54.96020121884951,ssp370,noresm2-mm
87,2037,56.46208198605695,ssp370,noresm2-mm
88,2038,48.86196541636006,ssp370,noresm2-mm
89,2039,53.59002418263633,ssp370,noresm2-mm
90,2040,54.95815044894259,ssp370,noresm2-mm
91,2041,53.37371054612313,ssp370,noresm2-mm
92,2042,51.73181003745411,ssp370,noresm2-mm
93,2043,55.325041170316986,ssp370,noresm2-mm
94,2044,54.08407018025715,ssp370,noresm2-mm
95,2045,54.82444237009288,ssp370,noresm2-mm
96,2046,56.56460035588343,ssp370,noresm2-mm
97,2047,51.52938186393958,ssp370,noresm2-mm
98,2048,54.96970228569432,ssp370,noresm2-mm
99,2049,53.714778448625005,ssp370,noresm2-mm
100,2050,57.24210659326985,ssp370,noresm2-mm
101,2051,57.47622629276472,ssp370,noresm2-mm
102,2052,55.205190769615285,ssp370,noresm2-mm
103,2053,56.04705275973956,ssp370,noresm2-mm
104,2054,53.64657745761294,ssp370,noresm2-mm
105,2055,52.7589519643532,ssp370,noresm2-mm
106,2056,55.47817791004404,ssp370,noresm2-mm
107,2057,54.41416776004762,ssp370,noresm2-mm
108,2058,57.244718459570755,ssp370,noresm2-mm
109,2059,56.71542401955092,ssp370,noresm2-mm
110,2060,52.20458746401486,ssp370,noresm2-mm
111,2061,55.61767512414492,ssp370,noresm2-mm
112,2062,56.66259818461797,ssp370,noresm2-mm
113,2063,57.20619650330224,ssp370,noresm2-mm
114,2064,56.0662154189393,ssp370,noresm2-mm
115,2065,53.48530904159662,ssp370,noresm2-mm
116,2066,57.40257665998754,ssp370,noresm2-mm
117,2067,57.93069134639253,ssp370,noresm2-mm
118,2068,54.414362238138764,ssp370,noresm2-mm
119,2069,55.11488215292764,ssp370,noresm2-mm
120,2070,55.21616619486705,ssp370,noresm2-mm
121,2071,56.38518636051798,ssp370,noresm2-mm
122,2072,57.71560922642556,ssp370,noresm2-mm
123,2073,56.90066634803518,ssp370,noresm2-mm
124,2074,56.006225026516496,ssp370,noresm2-mm
125,2075,56.67986811788796,ssp370,noresm2-mm
126,2076,55.93100124523746,ssp370,noresm2-mm
127,2077,58.3013830331874,ssp370,noresm2-mm
128,2078,59.68517539665359,ssp370,noresm2-mm
129,2079,56.68083377928498,ssp370,noresm2-mm
130,2080,54.20393293510733,ssp370,noresm2-mm
131,2081,58.828138131545394,ssp370,noresm2-mm
132,2082,58.064410627515514,ssp370,noresm2-mm
133,2083,57.65774646282636,ssp370,noresm2-mm
134,2084,58.2427485652707,ssp370,noresm2-mm
135,2085,58.394858503717174,ssp370,noresm2-mm
136,2086,56.570331156243405,ssp370,noresm2-mm
137,2087,58.31706924564747,ssp370,noresm2-mm
138,2088,58.667176702439264,ssp370,noresm2-mm
139,2089,56.76799072183806,ssp370,noresm2-mm
140,2090,58.64806821000978,ssp370,noresm2-mm
141,2091,60.56283618332555,ssp370,noresm2-mm
142,2092,57.21257494934684,ssp370,noresm2-mm
143,2093,58.88085763865268,ssp370,noresm2-mm
144,2094,57.702578621542116,ssp370,noresm2-mm
145,2095,60.60428031581284,ssp370,noresm2-mm
146,2096,59.48984832213017,ssp370,noresm2-mm
147,2097,60.88264634909833,ssp370,noresm2-mm
148,2098,59.154034464390215,ssp370,noresm2-mm
149,2099,56.54762155826524,ssp370,noresm2-mm
150,2100,59.31238186330372,ssp370,noresm2-mm
0,1950,49.563816389660936,ssp370,mri-esm2-0
1,1951,49.70330736569061,ssp370,mri-esm2-0
2,1952,49.87981939688178,ssp370,mri-esm2-0
3,1953,51.80414545562359,ssp370,mri-esm2-0
4,1954,50.474687231480424,ssp370,mri-esm2-0
5,1955,47.955627814606785,ssp370,mri-esm2-0
6,1956,51.58066904780423,ssp370,mri-esm2-0
7,1957,51.265450866007804,ssp370,mri-esm2-0
8,1958,50.686716352867194,ssp370,mri-esm2-0
9,1959,49.79866144557391,ssp370,mri-esm2-0
10,1960,49.97451879955204,ssp370,mri-esm2-0
11,1961,48.894311534747324,ssp370,mri-esm2-0
12,1962,46.4541259920782,ssp370,mri-esm2-0
13,1963,48.20024443269102,ssp370,mri-esm2-0
14,1964,50.76629240842731,ssp370,mri-esm2-0
15,1965,47.73540860103815,ssp370,mri-esm2-0
16,1966,49.65551622537595,ssp370,mri-esm2-0
17,1967,50.67747013926692,ssp370,mri-esm2-0
18,1968,48.021453171969696,ssp370,mri-esm2-0
19,1969,48.927784053224386,ssp370,mri-esm2-0
20,1970,51.20544649848221,ssp370,mri-esm2-0
21,1971,50.0820781440937,ssp370,mri-esm2-0
22,1972,52.005996376471316,ssp370,mri-esm2-0
23,1973,51.44688876230662,ssp370,mri-esm2-0
24,1974,51.03975117954797,ssp370,mri-esm2-0
25,1975,49.93638953022937,ssp370,mri-esm2-0
26,1976,49.680246313714356,ssp370,mri-esm2-0
27,1977,50.96093930832688,ssp370,mri-esm2-0
28,1978,48.76448064592172,ssp370,mri-esm2-0
29,1979,48.765747713915154,ssp370,mri-esm2-0
30,1980,48.98553196978769,ssp370,mri-esm2-0
31,1981,51.93644477978285,ssp370,mri-esm2-0
32,1982,48.65166014732305,ssp370,mri-esm2-0
33,1983,50.44455146207583,ssp370,mri-esm2-0
34,1984,53.067658207606144,ssp370,mri-esm2-0
35,1985,48.92082876809406,ssp370,mri-esm2-0
36,1986,47.515694486354626,ssp370,mri-esm2-0
37,1987,47.65873982250507,ssp370,mri-esm2-0
38,1988,48.62328300430236,ssp370,mri-esm2-0
39,1989,48.58784678987677,ssp370,mri-esm2-0
40,1990,50.070032570826264,ssp370,mri-esm2-0
41,1991,48.93136536163775,ssp370,mri-esm2-0
42,1992,49.654128461858946,ssp370,mri-esm2-0
43,1993,49.69968101731037,ssp370,mri-esm2-0
44,1994,49.93490358066294,ssp370,mri-esm2-0
45,1995,48.54081617907957,ssp370,mri-esm2-0
46,1996,51.296444460517094,ssp370,mri-esm2-0
47,1997,49.734699501715454,ssp370,mri-esm2-0
48,1998,52.675812609408695,ssp370,mri-esm2-0
49,1999,50.783675257437864,ssp370,mri-esm2-0
50,2000,51.27846265062515,ssp370,mri-esm2-0
51,2001,48.32343152684713,ssp370,mri-esm2-0
52,2002,51.239058309445035,ssp370,mri-esm2-0
53,2003,52.63823385057301,ssp370,mri-esm2-0
54,2004,50.878669396088846,ssp370,mri-esm2-0
55,2005,52.85924072800581,ssp370,mri-esm2-0
56,2006,51.63525082347552,ssp370,mri-esm2-0
57,2007,50.90908704749385,ssp370,mri-esm2-0
58,2008,48.77799510936919,ssp370,mri-esm2-0
59,2009,50.65744041878788,ssp370,mri-esm2-0
60,2010,50.991128086490306,ssp370,mri-esm2-0
61,2011,52.93194329816827,ssp370,mri-esm2-0
62,2012,53.39705066583134,ssp370,mri-esm2-0
63,2013,49.63595898147471,ssp370,mri-esm2-0
64,2014,50.620820293274534,ssp370,mri-esm2-0
65,2015,54.259717426154424,ssp370,mri-esm2-0
