,year,avg_djf_temp_f,scenario,model
48,1998,31.966170194122018,ssp585,inm-cm4-8
49,1999,30.95331051073261,ssp585,inm-cm4-8
50,2000,33.52573710374155,ssp585,inm-cm4-8
51,2001,33.752862400888525,ssp585,inm-cm4-8
52,2002,34.14605399405318,ssp585,inm-cm4-8
53,2003,33.29305377896051,ssp585,inm-cm4-8
54,2004,30.54983426046779,ssp585,inm-cm4-8
55,2005,29.624576512255246,ssp585,inm-cm4-8
56,2006,32.54535407359328,ssp585,inm-cm4-8
57,2007,27.640362459721185,ssp585,inm-cm4-8
58,2008,30.92622638787847,ssp585,inm-cm4-8
59,2009,33.862699206562986,ssp585,inm-cm4-8
60,2010,37.57333927274174,ssp585,inm-cm4-8
61,2011,30.99951626926869,ssp585,inm-cm4-8
62,2012,31.608718198608766,ssp585,inm-cm4-8
63,2013,35.72882859336154,ssp585,inm-cm4-8
64,2014,31.980585609758414,ssp585,inm-cm4-8
65,2015,29.245393811445407,ssp585,inm-cm4-8
66,2016,33.57777244888287,ssp585,inm-cm4-8
67,2017,37.27321533944841,ssp585,inm-cm4-8
68,2018,28.941043468674238,ssp585,inm-cm4-8
69,2019,34.060923956433015,ssp585,inm-cm4-8
70,2020,35.18583720388413,ssp585,inm-cm4-8
71,2021,30.741846622705665,ssp585,inm-cm4-8
72,2022,29.319747190734567,ssp585,inm-cm4-8
73,2023,27.130955602402015,ssp585,inm-cm4-8
74,2024,36.464091088960835,ssp585,inm-cm4-8
75,2025,33.99438321011752,ssp585,inm-cm4-8
76,2026,32.55606754456571,ssp585,inm-cm4-8
77,2027,32.38037384257376,ssp585,inm-cm4-8
78,2028,37.129955467985454,ssp585,inm-cm4-8
79,2029,34.76163304784408,ssp585,inm-cm4-8
80,2030,34.135103617136004,ssp585,inm-cm4-8
81,2031,33.59874943374285,ssp585,inm-cm4-8
82,2032,34.82003426191882,ssp585,inm-cm4-8
83,2033,35.68133317643867,ssp585,inm-cm4-8
84,2034,35.7089393291751,ssp585,inm-cm4-8
85,2035,35.96833364437541,ssp585,inm-cm4-8
86,2036,33.40906535996351,ssp585,inm-cm4-8
87,2037,36.263491274117165,ssp585,inm-cm4-8
88,2038,34.795339535136286,ssp585,inm-cm4-8
89,2039,34.49943776604628,ssp585,inm-cm4-8
90,2040,34.348865255507256,ssp585,inm-cm4-8
91,2041,35.5983809667189,ssp585,inm-cm4-8
92,2042,40.585411104909966,ssp585,inm-cm4-8
93,2043,37.80204333528871,ssp585,inm-cm4-8
94,2044,39.482476509763835,ssp585,inm-cm4-8
95,2045,34.0039921334012,ssp585,inm-cm4-8
96,2046,41.92612609869541,ssp585,inm-cm4-8
97,2047,35.23224691396232,ssp585,inm-cm4-8
98,2048,35.50884547409548,ssp585,inm-cm4-8
99,2049,35.889336771921705,ssp585,inm-cm4-8
100,2050,33.24733033822779,ssp585,inm-cm4-8
101,2051,39.697806030882084,ssp585,inm-cm4-8
102,2052,32.641880378591246,ssp585,inm-cm4-8
103,2053,36.26393347833764,ssp585,inm-cm4-8
104,2054,35.0456102966871,ssp585,inm-cm4-8
105,2055,36.46857031938674,ssp585,inm-cm4-8
106,2056,38.37043138413013,ssp585,inm-cm4-8
107,2057,37.859148330219796,ssp585,inm-cm4-8
108,2058,39.31306167427421,ssp585,inm-cm4-8
109,2059,36.817433752076056,ssp585,inm-cm4-8
110,2060,35.67965989841289,ssp585,inm-cm4-8
111,2061,39.60592209056949,ssp585,inm-cm4-8
112,2062,37.02552990657717,ssp585,inm-cm4-8
113,2063,31.2708495300963,ssp585,inm-cm4-8
114,2064,42.62667204782611,ssp585,inm-cm4-8
115,2065,35.55960043339309,ssp585,inm-cm4-8
116,2066,39.28998780648599,ssp585,inm-cm4-8
117,2067,41.63494145303742,ssp585,inm-cm4-8
118,2068,36.33749431804975,ssp585,inm-cm4-8
119,2069,34.187825421959126,ssp585,inm-cm4-8
120,2070,41.01131232541163,ssp585,inm-cm4-8
121,2071,38.65974016853154,ssp585,inm-cm4-8
122,2072,36.7546183289461,ssp585,inm-cm4-8
123,2073,40.69883544125653,ssp585,inm-cm4-8
124,2074,40.47054969063001,ssp585,inm-cm4-8
125,2075,39.607839970122775,ssp585,inm-cm4-8
126,2076,39.682966663153564,ssp585,inm-cm4-8
127,2077,38.56203286582803,ssp585,inm-cm4-8
128,2078,40.133438790130036,ssp585,inm-cm4-8
129,2079,38.24265815053255,ssp585,inm-cm4-8
130,2080,42.18739038077637,ssp585,inm-cm4-8
131,2081,40.3523223228067,ssp585,inm-cm4-8
132,2082,33.28141035222122,ssp585,inm-cm4-8
133,2083,41.58743061576261,ssp585,inm-cm4-8
134,2084,38.11066435156175,ssp585,inm-cm4-8
135,2085,37.61295786931271,ssp585,inm-cm4-8
136,2086,38.432578625072445,ssp585,inm-cm4-8
137,2087,40.998337301208345,ssp585,inm-cm4-8
138,2088,39.096463871971075,ssp585,inm-cm4-8
139,2089,42.49903060502472,ssp585,inm-cm4-8
140,2090,40.51599111219675,ssp585,inm-cm4-8
141,2091,38.906657179296246,ssp585,inm-cm4-8
142,2092,40.82280711825951,ssp585,inm-cm4-8
143,2093,42.2308845408022,ssp585,inm-cm4-8
144,2094,38.69076231955918,ssp585,inm-cm4-8
145,2095,41.51962501965716,ssp585,inm-cm4-8
146,2096,37.85184044039214,ssp585,inm-cm4-8
147,2097,41.549448031809995,ssp585,inm-cm4-8
148,2098,41.45263345771695,ssp585,inm-cm4-8
149,2099,40.24607709279308,ssp585,inm-cm4-8
150,2100,39.182771024944905,ssp585,inm-cm4-8
0,1950,,ssp585,canesm5
1,1951,31.59411427565298,ssp585,canesm5
2,1952,28.18372672676083,ssp585,canesm5
3,1953,34.56361207455572,ssp585,canesm5
4,1954,30.807374341388336,ssp585,canesm5
5,1955,30.5166438772179,ssp585,canesm5
6,1956,31.321870363594773,ssp585,canesm5
7,1957,29.39941295525003,ssp585,canesm5
8,1958,29.661297132085178,ssp585,canesm5
9,1959,31.797286774350383,ssp585,canesm5
10,1960,32.40549533020449,ssp585,canesm5
11,1961,31.274136607276027,ssp585,canesm5
12,1962,30.91092849872379,ssp585,canesm5
13,1963,31.917280127473106,ssp585,canesm5
14,1964,26.18149162135103,ssp585,canesm5
15,1965,32.40082845990567,ssp585,canesm5
16,1966,27.364729130048467,ssp585,canesm5
17,1967,27.948441955786993,ssp585,canesm5
18,1968,33.22794104525477,ssp585,canesm5
19,1969,30.30609177155703,ssp585,canesm5
20,1970,29.433534158230813,ssp585,canesm5
21,1971,30.133493005630996,ssp585,canesm5
22,1972,30.18891545614296,ssp585,canesm5
23,1973,29.72723123705566,ssp585,canesm5
24,1974,27.22874263508248,ssp585,canesm5
25,1975,30.963861935283184,ssp585,canesm5
26,1976,35.12311444644765,ssp585,canesm5
27,1977,32.39267942185352,ssp585,canesm5
28,1978,27.746104005987213,ssp585,canesm5
29,1979,32.00796401757634,ssp585,canesm5
30,1980,32.30167224973983,ssp585,canesm5
31,1981,29.259010755086024,ssp585,canesm5
32,1982,28.48011153795463,ssp585,canesm5
33,1983,31.15836912613549,ssp585,canesm5
34,1984,31.907035785237987,ssp585,canesm5
35,1985,31.79589676661894,ssp585,canesm5
36,1986,31.627094339198862,ssp585,canesm5
37,1987,31.425851484380924,ssp585,canesm5
38,1988,31.94214397465339,ssp585,canesm5
39,1989,31.526504369586693,ssp585,canesm5
40,1990,30.40835433025739,ssp585,canesm5
41,1991,28.62657274652421,ssp585,canesm5
42,1992,31.24283705943134,ssp585,canesm5
43,1993,31.35009878447339,ssp585,canesm5
44,1994,33.32349929039483,ssp585,canesm5
45,1995,31.033819350587372,ssp585,canesm5
46,1996,31.767104084189068,ssp585,canesm5
47,1997,33.99437613519048,ssp585,canesm5
48,1998,31.53091012593349,ssp585,canesm5
49,1999,32.22409890256119,ssp585,canesm5
50,2000,32.82559361473374,ssp585,canesm5
51,2001,34.77047569190811,ssp585,canesm5
52,2002,29.76902469405337,ssp585,canesm5
53,2003,28.65805534000103,ssp585,canesm5
54,2004,36.15275781826324,ssp585,canesm5
55,2005,32.914116490933246,ssp585,canesm5
56,2006,31.84212758239343,ssp585,canesm5
57,2007,32.57124730932675,ssp585,canesm5
58,2008,30.130866980465512,ssp585,canesm5
59,2009,32.05251312174538,ssp585,canesm5
60,2010,30.325233022252878,ssp585,canesm5
61,2011,29.531938483458227,ssp585,canesm5
62,2012,30.397869839603533,ssp585,canesm5
63,2013,33.0764491539759,ssp585,canesm5
64,2014,34.839451665840706,ssp585,canesm5
65,2015,35.4867786413636,ssp585,canesm5
66,2016,33.88989391795212,ssp585,canesm5
67,2017,31.796049618909983,ssp585,canesm5
68,2018,28.29128172866387,ssp585,canesm5
69,2019,33.94855603151496,ssp585,canesm5
70,2020,35.24181376750451,ssp585,canesm5
71,2021,34.47463385849005,ssp585,canesm5
72,2022,36.90859616737139,ssp585,canesm5
73,2023,32.209654989885095,ssp585,canesm5
74,2024,34.33104283401504,ssp585,canesm5
75,2025,36.45065921369822,ssp585,canesm5
76,2026,34.43311566301981,ssp585,canesm5
77,2027,33.800389706014016,ssp585,canesm5
78,2028,35.47304801453362,ssp585,canesm5
79,2029,36.32713376683431,ssp585,canesm5
80,2030,37.06457291867493,ssp585,canesm5
81,2031,35.97080351969796,ssp585,canesm5
82,2032,35.207320100084566,ssp585,canesm5
83,2033,37.25159686266918,ssp585,canesm5
84,2034,38.12525067038798,ssp585,canesm5
85,2035,41.330645163298925,ssp585,canesm5
86,2036,34.16556742774671,ssp585,canesm5
87,2037,38.051094666193414,ssp585,canesm5
88,2038,37.462103185775725,ssp585,canesm5
89,2039,36.859571828618435,ssp585,canesm5
90,2040,34.54002726294998,ssp585,canesm5
91,2041,39.28501150362315,ssp585,canesm5
92,2042,41.887510622586596,ssp585,canesm5
93,2043,37.91568272596131,ssp585,canesm5
94,2044,36.90188364947014,ssp585,canesm5
95,2045,39.987997242238706,ssp585,canesm5
96,2046,37.86100949827116,ssp585,canesm5
97,2047,38.05837068114898,ssp585,canesm5
98,2048,40.0053157457864,ssp585,canesm5
99,2049,40.57902648788422,ssp585,canesm5
100,2050,38.04243215722612,ssp585,canesm5
101,2051,40.538536938041275,ssp585,canesm5
102,2052,35.62219155156175,ssp585,canesm5
103,2053,36.93993421400314,ssp585,canesm5
104,2054,40.97489894890096,ssp585,canesm5
105,2055,34.213188362697416,ssp585,canesm5
106,2056,36.74316185352707,ssp585,canesm5
107,2057,41.6670014730889,ssp585,canesm5
108,2058,42.219440138584886,ssp585,canesm5
109,2059,43.03657143767409,ssp585,canesm5
110,2060,38.182301157834274,ssp585,canesm5
111,2061,41.31440890546561,ssp585,canesm5
112,2062,41.971630272966564,ssp585,canesm5
113,2063,41.401693271310506,ssp585,canesm5
114,2064,43.21769620843889,ssp585,canesm5
115,2065,42.88694519251632,ssp585,canesm5
116,2066,42.20949076166533,ssp585,canesm5
117,2067,39.484530810574654,ssp585,canesm5
118,2068,41.95706483782712,ssp585,canesm5
119,2069,41.65218521231962,ssp585,canesm5
120,2070,40.992944973397385,ssp585,canesm5
121,2071,40.63648974933707,ssp585,canesm5
122,2072,41.85289144648105,ssp585,canesm5
123,2073,46.81236194657325,ssp585,canesm5
124,2074,41.990748028362916,ssp585,canesm5
125,2075,39.825413701439736,ssp585,canesm5
126,2076,39.89897106296869,ssp585,canesm5
127,2077,41.597951011581976,ssp585,canesm5
128,2078,43.19850807976057,ssp585,canesm5
129,2079,46.791109441094626,ssp585,canesm5
130,2080,45.34389686569,ssp585,canesm5
131,2081,42.07182700171439,ssp585,canesm5
132,2082,44.84200992187996,ssp585,canesm5
133,2083,45.25964214423111,ssp585,canesm5
134,2084,43.78383688929143,ssp585,canesm5
135,2085,45.645321773324085,ssp585,canesm5
136,2086,45.29528488596718,ssp585,canesm5
137,2087,44.74341495101004,ssp585,canesm5
138,2088,46.593998017382994,ssp585,canesm5
139,2089,43.609942550048665,ssp585,canesm5
140,2090,45.538145769454175,ssp585,canesm5
141,2091,45.50732573144815,ssp585,canesm5
142,2092,44.5273662215311,ssp585,canesm5
143,2093,45.8230227728033,ssp585,canesm5
144,2094,45.59752761756639,ssp585,canesm5
145,2095,45.304229678738785,ssp585,canesm5
146,2096,50.033794868513105,ssp585,canesm5
147,2097,47.727056947214685,ssp585,canesm5
148,2098,50.108252960919025,ssp585,canesm5
149,2099,47.670681106615525,ssp585,canesm5
150,2100,47.461188808761214,ssp585,canesm5
0,1950,,ssp585,noresm2-lm
1,1951,29.110695047982805,ssp585,noresm2-lm
2,1952,30.364570116704527,ssp585,noresm2-lm
3,1953,30.88582546627945,ssp585,noresm2-lm
4,1954,29.89648351025975,ssp585,noresm2-lm
5,1955,30.898075685733346,ssp585,noresm2-lm
6,1956,32.98468437247145,ssp585,noresm2-lm
7,1957,35.14578719325687,ssp585,noresm2-lm
8,1958,31.33927690244216,ssp585,noresm2-lm
9,1959,33.76977639305728,ssp585,noresm2-lm
10,1960,34.32150177317027,ssp585,noresm2-lm
11,1961,28.983471119823776,ssp585,noresm2-lm
12,1962,29.69690938033039,ssp585,noresm2-lm
13,1963,29.136256107711333,ssp585,noresm2-lm
14,1964,29.12124052905429,ssp585,noresm2-lm
15,1965,28.897007064104255,ssp585,noresm2-lm
16,1966,31.302919674245455,ssp585,noresm2-lm
17,1967,29.8632780402334,ssp585,noresm2-lm
18,1968,31.956528151324726,ssp585,noresm2-lm
19,1969,30.108657675734182,ssp585,noresm2-lm
20,1970,31.051121546732084,ssp585,noresm2-lm
21,1971,32.36254096245843,ssp585,noresm2-lm
22,1972,32.235133588886924,ssp585,noresm2-lm
23,1973,30.80527148058602,ssp585,noresm2-lm
24,1974,24.428834804793134,ssp585,noresm2-lm
25,1975,28.480266755013496,ssp585,noresm2-lm
26,1976,32.2791394261585,ssp585,noresm2-lm
27,1977,26.055470543860544,ssp585,noresm2-lm
28,1978,33.306878245209624,ssp585,noresm2-lm
29,1979,30.57972560903931,ssp585,noresm2-lm
30,1980,25.8649725217593,ssp585,noresm2-lm
31,1981,31.77048834310317,ssp585,noresm2-lm
32,1982,29.131203286921863,ssp585,noresm2-lm
33,1983,32.91176757684558,ssp585,noresm2-lm
34,1984,28.65237325530699,ssp585,noresm2-lm
35,1985,33.5709280141114,ssp585,noresm2-lm
36,1986,30.827976176817817,ssp585,noresm2-lm
37,1987,30.742305045047665,ssp585,noresm2-lm
38,1988,33.34526325818355,ssp585,noresm2-lm
39,1989,29.941219213490317,ssp585,noresm2-lm
40,1990,30.451533487213435,ssp585,noresm2-lm
41,1991,28.68698050634731,ssp585,noresm2-lm
42,1992,31.792092526957536,ssp585,noresm2-lm
43,1993,29.449399618749172,ssp585,noresm2-lm
44,1994,32.10836645811395,ssp585,noresm2-lm
45,1995,30.11051202673021,ssp585,noresm2-lm
46,1996,32.71711288491113,ssp585,noresm2-lm
47,1997,33.68358179753171,ssp585,noresm2-lm
48,1998,34.598663641076534,ssp585,noresm2-lm
49,1999,32.722474525306716,ssp585,noresm2-lm
50,2000,34.8530650041905,ssp585,noresm2-lm
51,2001,30.18241526410201,ssp585,noresm2-lm
52,2002,31.484205325885508,ssp585,noresm2-lm
53,2003,35.52980599653633,ssp585,noresm2-lm
54,2004,33.508726149672476,ssp585,noresm2-lm
55,2005,27.864365829559173,ssp585,noresm2-lm
56,2006,35.825682060542164,ssp585,noresm2-lm
57,2007,33.23894114188749,ssp585,noresm2-lm
58,2008,33.69921801168892,ssp585,noresm2-lm
59,2009,29.74207094975469,ssp585,noresm2-lm
60,2010,31.81489004071178,ssp585,noresm2-lm
61,2011,32.75073314712685,ssp585,noresm2-lm
62,2012,35.34101317094247,ssp585,noresm2-lm
63,2013,30.33735482606877,ssp585,noresm2-lm
64,2014,30.44207983536268,ssp585,noresm2-lm
65,2015,34.894073122783894,ssp585,noresm2-lm
66,2016,36.56940355802932,ssp585,noresm2-lm
67,2017,33.038732624614035,ssp585,noresm2-lm
68,2018,35.443512403601105,ssp585,noresm2-lm
69,2019,37.14501994142559,ssp585,noresm2-lm
70,2020,35.62466745090872,ssp585,noresm2-lm
71,2021,30.781500946126194,ssp585,noresm2-lm
72,2022,33.579931252023364,ssp585,noresm2-lm
73,2023,28.410230552146675,ssp585,noresm2-lm
74,2024,31.52257515274806,ssp585,noresm2-lm
75,2025,32.42296512940583,ssp585,noresm2-lm
76,2026,30.49841787453349,ssp585,noresm2-lm
77,2027,33.66583873642153,ssp585,noresm2-lm
78,2028,35.999987360237014,ssp585,noresm2-lm
79,2029,36.34191357037844,ssp585,noresm2-lm
80,2030,34.15859682011394,ssp585,noresm2-lm
81,2031,34.248851028395094,ssp585,noresm2-lm
82,2032,34.915208353302845,ssp585,noresm2-lm
83,2033,38.80715409106561,ssp585,noresm2-lm
84,2034,33.29149195811633,ssp585,noresm2-lm
85,2035,37.447606490806024,ssp585,noresm2-lm
86,2036,41.002399512338904,ssp585,noresm2-lm
87,2037,37.90801648955476,ssp585,noresm2-lm
88,2038,32.865253527675534,ssp585,noresm2-lm
89,2039,37.01612283770009,ssp585,noresm2-lm
90,2040,37.898609044605706,ssp585,noresm2-lm
91,2041,33.78129126998911,ssp585,noresm2-lm
92,2042,31.48679898015868,ssp585,noresm2-lm
93,2043,30.250811266966256,ssp585,noresm2-lm
94,2044,38.65971496582929,ssp585,noresm2-lm
95,2045,37.05130146705958,ssp585,noresm2-lm
96,2046,34.80443500235938,ssp585,noresm2-lm
97,2047,35.40528355484175,ssp585,noresm2-lm
98,2048,32.56944470031512,ssp585,noresm2-lm
99,2049,34.973774402156046,ssp585,noresm2-lm
100,2050,34.37781513833789,ssp585,noresm2-lm
101,2051,37.62216914085754,ssp585,noresm2-lm
102,2052,37.917423627551585,ssp585,noresm2-lm
103,2053,37.38580738875937,ssp585,noresm2-lm
104,2054,32.34798642859354,ssp585,noresm2-lm
105,2055,36.361754057444465,ssp585,noresm2-lm
106,2056,37.37148971035014,ssp585,noresm2-lm
107,2057,39.45847882682984,ssp585,noresm2-lm
108,2058,39.9633295844204,ssp585,noresm2-lm
109,2059,36.5885535149919,ssp585,noresm2-lm
110,2060,42.146658663695995,ssp585,noresm2-lm
111,2061,39.29776518856843,ssp585,noresm2-lm
112,2062,38.447320341917795,ssp585,noresm2-lm
113,2063,40.21070817886517,ssp585,noresm2-lm
114,2064,36.660502108296505,ssp585,noresm2-lm
115,2065,40.28950313774497,ssp585,noresm2-lm
116,2066,41.782615201118055,ssp585,noresm2-lm
117,2067,36.35846782036293,ssp585,noresm2-lm
118,2068,36.593907463895846,ssp585,noresm2-lm
119,2069,42.40939533156505,ssp585,noresm2-lm
120,2070,37.6660500741368,ssp585,noresm2-lm
121,2071,41.77101302231469,ssp585,noresm2-lm
122,2072,36.8337631794821,ssp585,noresm2-lm
123,2073,41.34718419713191,ssp585,noresm2-lm
124,2074,38.11932718647235,ssp585,noresm2-lm
125,2075,42.276680039416654,ssp585,noresm2-lm
126,2076,39.49709517523414,ssp585,noresm2-lm
127,2077,41.43757327544416,ssp585,noresm2-lm
128,2078,39.38606417665757,ssp585,noresm2-lm
129,2079,40.709611182067796,ssp585,noresm2-lm
130,2080,44.002902476798745,ssp585,noresm2-lm
131,2081,38.72589988426491,ssp585,noresm2-lm
132,2082,39.55057608260603,ssp585,noresm2-lm
133,2083,45.29422751710604,ssp585,noresm2-lm
134,2084,40.424899810167005,ssp585,noresm2-lm
135,2085,38.849589292008886,ssp585,noresm2-lm
136,2086,36.45517024583084,ssp585,noresm2-lm
137,2087,38.675422984227914,ssp585,noresm2-lm
138,2088,43.56885628083132,ssp585,noresm2-lm
139,2089,39.208447990025206,ssp585,noresm2-lm
140,2090,38.749231689160325,ssp585,noresm2-lm
141,2091,41.95142992049803,ssp585,noresm2-lm
142,2092,40.91103144709369,ssp585,noresm2-lm
143,2093,43.23364220578652,ssp585,noresm2-lm
144,2094,41.63502578597907,ssp585,noresm2-lm
145,2095,43.00854317380514,ssp585,noresm2-lm
146,2096,41.84941426758736,ssp585,noresm2-lm
147,2097,41.30421122675336,ssp585,noresm2-lm
148,2098,43.49583877588186,ssp585,noresm2-lm
149,2099,41.71673117645146,ssp585,noresm2-lm
150,2100,43.449937453880636,ssp585,noresm2-lm
0,1950,,ssp585,access-esm1-5
1,1951,30.862879718915664,ssp585,access-esm1-5
2,1952,32.25570676663705,ssp585,access-esm1-5
3,1953,32.37907111277202,ssp585,access-esm1-5
4,1954,32.49688088937078,ssp585,access-esm1-5
5,1955,30.779374948971444,ssp585,access-esm1-5
6,1956,28.253238557619557,ssp585,access-esm1-5
7,1957,32.19578046472799,ssp585,access-esm1-5
8,1958,32.44745600885415,ssp585,access-esm1-5
9,1959,30.66308478885575,ssp585,access-esm1-5
10,1960,30.42235936367522,ssp585,access-esm1-5
11,1961,29.58922159174633,ssp585,access-esm1-5
12,1962,31.148455566830513,ssp585,access-esm1-5
13,1963,30.254659044559045,ssp585,access-esm1-5
14,1964,30.285135026251645,ssp585,access-esm1-5
15,1965,29.402155760455464,ssp585,access-esm1-5
16,1966,30.0407894326046,ssp585,access-esm1-5
17,1967,31.307996797960467,ssp585,access-esm1-5
18,1968,28.858221552420336,ssp585,access-esm1-5
19,1969,27.076486152915358,ssp585,access-esm1-5
20,1970,33.759163303965686,ssp585,access-esm1-5
21,1971,34.76135688914133,ssp585,access-esm1-5
22,1972,31.30480176861233,ssp585,access-esm1-5
23,1973,28.857947864980197,ssp585,access-esm1-5
24,1974,30.248841676548555,ssp585,access-esm1-5
25,1975,33.00153106026018,ssp585,access-esm1-5
26,1976,29.24507014345273,ssp585,access-esm1-5
27,1977,28.80708092035156,ssp585,access-esm1-5
28,1978,34.43027803266766,ssp585,access-esm1-5
29,1979,31.781528166379204,ssp585,access-esm1-5
30,1980,31.623102824851046,ssp585,access-esm1-5
31,1981,28.44189363601195,ssp585,access-esm1-5
32,1982,31.985402802446774,ssp585,access-esm1-5
33,1983,29.677719317979978,ssp585,access-esm1-5
34,1984,29.584925247231066,ssp585,access-esm1-5
35,1985,33.00289168123083,ssp585,access-esm1-5
36,1986,32.830698376309606,ssp585,access-esm1-5
37,1987,29.75991350518143,ssp585,access-esm1-5
38,1988,29.343494958733338,ssp585,access-esm1-5
39,1989,30.098120227598276,ssp585,access-esm1-5
40,1990,29.50147150795513,ssp585,access-esm1-5
41,1991,33.68632366059897,ssp585,access-esm1-5
42,1992,29.63387609417788,ssp585,access-esm1-5
43,1993,31.52148905493564,ssp585,access-esm1-5
44,1994,31.145245044810363,ssp585,access-esm1-5
45,1995,31.143545776923606,ssp585,access-esm1-5
46,1996,34.66494109550666,ssp585,access-esm1-5
47,1997,32.97876737961964,ssp585,access-esm1-5
48,1998,30.06054759721239,ssp585,access-esm1-5
49,1999,33.02613530771721,ssp585,access-esm1-5
50,2000,33.174221143740304,ssp585,access-esm1-5
51,2001,31.64332862994725,ssp585,access-esm1-5
52,2002,30.763063099696534,ssp585,access-esm1-5
53,2003,33.962998782357,ssp585,access-esm1-5
54,2004,34.592297609185394,ssp585,access-esm1-5
55,2005,32.32559376258197,ssp585,access-esm1-5
56,2006,33.78325779650201,ssp585,access-esm1-5
57,2007,32.156682409122034,ssp585,access-esm1-5
58,2008,32.214026403190374,ssp585,access-esm1-5
59,2009,33.42543748871885,ssp585,access-esm1-5
60,2010,33.46904392657558,ssp585,access-esm1-5
61,2011,33.62045902944267,ssp585,access-esm1-5
62,2012,36.47912438073663,ssp585,access-esm1-5
63,2013,30.545317965473387,ssp585,access-esm1-5
64,2014,27.971445274708916,ssp585,access-esm1-5
65,2015,34.605376246835434,ssp585,access-esm1-5
66,2016,34.2043513794957,ssp585,access-esm1-5
67,2017,32.10581878269059,ssp585,access-esm1-5
68,2018,36.49118952027496,ssp585,access-esm1-5
69,2019,35.951388638445636,ssp585,access-esm1-5
70,2020,33.83937449712841,ssp585,access-esm1-5
71,2021,32.380572805460275,ssp585,access-esm1-5
72,2022,32.45060223485369,ssp585,access-esm1-5
73,2023,35.11103782761747,ssp585,access-esm1-5
74,2024,35.90219848628481,ssp585,access-esm1-5
75,2025,34.44251371301831,ssp585,access-esm1-5
76,2026,31.55987636362757,ssp585,access-esm1-5
77,2027,36.019685176777024,ssp585,access-esm1-5
78,2028,38.37371196006684,ssp585,access-esm1-5
79,2029,34.822768695035414,ssp585,access-esm1-5
80,2030,35.47327075247567,ssp585,access-esm1-5
81,2031,31.978541903784052,ssp585,access-esm1-5
82,2032,37.52525597973615,ssp585,access-esm1-5
83,2033,36.64626168643146,ssp585,access-esm1-5
84,2034,35.39176697712766,ssp585,access-esm1-5
85,2035,35.276649221374896,ssp585,access-esm1-5
86,2036,35.958503036466965,ssp585,access-esm1-5
87,2037,34.46862239421233,ssp585,access-esm1-5
88,2038,32.3807832247419,ssp585,access-esm1-5
89,2039,38.292564366302514,ssp585,access-esm1-5
90,2040,36.32424628280742,ssp585,access-esm1-5
91,2041,34.781749562364475,ssp585,access-esm1-5
92,2042,34.42156879003432,ssp585,access-esm1-5
93,2043,37.0960275836534,ssp585,access-esm1-5
94,2044,31.636177127356213,ssp585,access-esm1-5
95,2045,35.53054655130695,ssp585,access-esm1-5
