,year,avg_jja_temp_f,scenario,model
33,1983,69.35587045311325,ssp245,mpi-esm1-2-hr
34,1984,70.42696713071264,ssp245,mpi-esm1-2-hr
35,1985,72.24406526940761,ssp245,mpi-esm1-2-hr
36,1986,70.285593731976,ssp245,mpi-esm1-2-hr
37,1987,70.45639917015129,ssp245,mpi-esm1-2-hr
38,1988,72.04699756759193,ssp245,mpi-esm1-2-hr
39,1989,71.31364608308766,ssp245,mpi-esm1-2-hr
40,1990,71.43565615283457,ssp245,mpi-esm1-2-hr
41,1991,71.2702506583363,ssp245,mpi-esm1-2-hr
42,1992,69.6795442869391,ssp245,mpi-esm1-2-hr
43,1993,69.32747001919584,ssp245,mpi-esm1-2-hr
44,1994,69.09251149309063,ssp245,mpi-esm1-2-hr
45,1995,69.63523369208121,ssp245,mpi-esm1-2-hr
46,1996,73.32701192110046,ssp245,mpi-esm1-2-hr
47,1997,72.70249323935761,ssp245,mpi-esm1-2-hr
48,1998,70.94578883876991,ssp245,mpi-esm1-2-hr
49,1999,71.04586834531167,ssp245,mpi-esm1-2-hr
50,2000,70.10993659714607,ssp245,mpi-esm1-2-hr
51,2001,71.40229167405968,ssp245,mpi-esm1-2-hr
52,2002,72.5184132615124,ssp245,mpi-esm1-2-hr
53,2003,73.30490910997993,ssp245,mpi-esm1-2-hr
54,2004,73.63219778517012,ssp245,mpi-esm1-2-hr
55,2005,72.65330235506917,ssp245,mpi-esm1-2-hr
56,2006,71.91806815275974,ssp245,mpi-esm1-2-hr
57,2007,71.34668972804505,ssp245,mpi-esm1-2-hr
58,2008,74.13299343516934,ssp245,mpi-esm1-2-hr
59,2009,74.1221381314301,ssp245,mpi-esm1-2-hr
60,2010,72.36500969010521,ssp245,mpi-esm1-2-hr
61,2011,71.2245158523544,ssp245,mpi-esm1-2-hr
62,2012,72.28457196355933,ssp245,mpi-esm1-2-hr
63,2013,71.5680474850979,ssp245,mpi-esm1-2-hr
64,2014,71.78454757777861,ssp245,mpi-esm1-2-hr
65,2015,73.71483271581202,ssp245,mpi-esm1-2-hr
66,2016,71.65533827419246,ssp245,mpi-esm1-2-hr
67,2017,72.91012477507797,ssp245,mpi-esm1-2-hr
68,2018,72.3961986447517,ssp245,mpi-esm1-2-hr
69,2019,73.30396703762405,ssp245,mpi-esm1-2-hr
70,2020,72.56815911646386,ssp245,mpi-esm1-2-hr
71,2021,73.37886903513687,ssp245,mpi-esm1-2-hr
72,2022,72.3528414125534,ssp245,mpi-esm1-2-hr
73,2023,74.27579845001557,ssp245,mpi-esm1-2-hr
74,2024,72.30123707520505,ssp245,mpi-esm1-2-hr
75,2025,72.9368726061126,ssp245,mpi-esm1-2-hr
76,2026,75.13421024513764,ssp245,mpi-esm1-2-hr
77,2027,76.31393186124697,ssp245,mpi-esm1-2-hr
78,2028,73.63667859644892,ssp245,mpi-esm1-2-hr
79,2029,73.44374157689018,ssp245,mpi-esm1-2-hr
80,2030,71.8025787711368,ssp245,mpi-esm1-2-hr
81,2031,72.54455184243344,ssp245,mpi-esm1-2-hr
82,2032,74.245972036046,ssp245,mpi-esm1-2-hr
83,2033,76.43077202146843,ssp245,mpi-esm1-2-hr
84,2034,72.30402258036715,ssp245,mpi-esm1-2-hr
85,2035,73.66421077780554,ssp245,mpi-esm1-2-hr
86,2036,74.66742641366402,ssp245,mpi-esm1-2-hr
87,2037,73.18802394319324,ssp245,mpi-esm1-2-hr
88,2038,73.29779938125812,ssp245,mpi-esm1-2-hr
89,2039,73.09611097241122,ssp245,mpi-esm1-2-hr
90,2040,76.033403123393,ssp245,mpi-esm1-2-hr
91,2041,71.87150897247177,ssp245,mpi-esm1-2-hr
92,2042,74.5129717435336,ssp245,mpi-esm1-2-hr
93,2043,74.55109486144653,ssp245,mpi-esm1-2-hr
94,2044,74.24340301231453,ssp245,mpi-esm1-2-hr
95,2045,74.018759169225,ssp245,mpi-esm1-2-hr
96,2046,74.96015096717963,ssp245,mpi-esm1-2-hr
97,2047,72.75365248195112,ssp245,mpi-esm1-2-hr
98,2048,73.86031066998407,ssp245,mpi-esm1-2-hr
99,2049,74.41573896850521,ssp245,mpi-esm1-2-hr
100,2050,76.63855327807664,ssp245,mpi-esm1-2-hr
101,2051,73.86378927547689,ssp245,mpi-esm1-2-hr
102,2052,75.92791225009204,ssp245,mpi-esm1-2-hr
103,2053,74.45193565067828,ssp245,mpi-esm1-2-hr
104,2054,74.63713787942392,ssp245,mpi-esm1-2-hr
105,2055,74.77552476051825,ssp245,mpi-esm1-2-hr
106,2056,75.01513858384953,ssp245,mpi-esm1-2-hr
107,2057,76.3767618690522,ssp245,mpi-esm1-2-hr
108,2058,74.85235994760235,ssp245,mpi-esm1-2-hr
109,2059,74.76856640021337,ssp245,mpi-esm1-2-hr
110,2060,77.90395964187756,ssp245,mpi-esm1-2-hr
111,2061,75.09042372327819,ssp245,mpi-esm1-2-hr
112,2062,74.29942586308319,ssp245,mpi-esm1-2-hr
113,2063,72.50184429983136,ssp245,mpi-esm1-2-hr
114,2064,74.55204877435318,ssp245,mpi-esm1-2-hr
115,2065,74.63652616372698,ssp245,mpi-esm1-2-hr
116,2066,76.62946552653726,ssp245,mpi-esm1-2-hr
117,2067,75.93908288832498,ssp245,mpi-esm1-2-hr
118,2068,75.04392697853432,ssp245,mpi-esm1-2-hr
119,2069,77.76144879336378,ssp245,mpi-esm1-2-hr
120,2070,75.64844326920637,ssp245,mpi-esm1-2-hr
121,2071,74.0220417307643,ssp245,mpi-esm1-2-hr
122,2072,76.67671605627635,ssp245,mpi-esm1-2-hr
123,2073,73.5946441271091,ssp245,mpi-esm1-2-hr
124,2074,75.53548804429833,ssp245,mpi-esm1-2-hr
125,2075,76.46339171016787,ssp245,mpi-esm1-2-hr
126,2076,74.56599675031464,ssp245,mpi-esm1-2-hr
127,2077,74.5071280034978,ssp245,mpi-esm1-2-hr
128,2078,75.7836553275968,ssp245,mpi-esm1-2-hr
129,2079,75.8278182580131,ssp245,mpi-esm1-2-hr
130,2080,75.01599546953152,ssp245,mpi-esm1-2-hr
131,2081,75.71886378978459,ssp245,mpi-esm1-2-hr
132,2082,75.19096376364415,ssp245,mpi-esm1-2-hr
133,2083,77.08692250087266,ssp245,mpi-esm1-2-hr
134,2084,77.26937346111005,ssp245,mpi-esm1-2-hr
135,2085,76.3076801633901,ssp245,mpi-esm1-2-hr
136,2086,78.49381893381019,ssp245,mpi-esm1-2-hr
137,2087,75.27635346143015,ssp245,mpi-esm1-2-hr
138,2088,77.19703498009,ssp245,mpi-esm1-2-hr
139,2089,75.61329475960478,ssp245,mpi-esm1-2-hr
140,2090,74.18571746669154,ssp245,mpi-esm1-2-hr
141,2091,78.75934826153411,ssp245,mpi-esm1-2-hr
142,2092,78.66762967652078,ssp245,mpi-esm1-2-hr
143,2093,75.84930662493626,ssp245,mpi-esm1-2-hr
144,2094,73.62974608323755,ssp245,mpi-esm1-2-hr
145,2095,77.04838545060652,ssp245,mpi-esm1-2-hr
146,2096,77.3075290477517,ssp245,mpi-esm1-2-hr
147,2097,76.91043581469782,ssp245,mpi-esm1-2-hr
148,2098,76.5835152921982,ssp245,mpi-esm1-2-hr
149,2099,78.51708954424065,ssp245,mpi-esm1-2-hr
150,2100,76.38792489270992,ssp245,mpi-esm1-2-hr
0,1950,70.0392395093363,ssp245,canesm5
1,1951,69.80915708283437,ssp245,canesm5
2,1952,69.82579903827194,ssp245,canesm5
3,1953,71.76610244568967,ssp245,canesm5
4,1954,71.28012941657202,ssp245,canesm5
5,1955,70.32543422714085,ssp245,canesm5
6,1956,69.77175084852628,ssp245,canesm5
7,1957,69.79598372366908,ssp245,canesm5
8,1958,72.57942239242547,ssp245,canesm5
9,1959,69.06523587620241,ssp245,canesm5
10,1960,68.28009157497355,ssp245,canesm5
11,1961,68.42960861146652,ssp245,canesm5
12,1962,70.8675301237252,ssp245,canesm5
13,1963,70.14760263841762,ssp245,canesm5
14,1964,68.09157925801433,ssp245,canesm5
15,1965,69.22460391758646,ssp245,canesm5
16,1966,68.9890451800516,ssp245,canesm5
17,1967,69.09113741140763,ssp245,canesm5
18,1968,71.28462555255584,ssp245,canesm5
19,1969,70.83609563540963,ssp245,canesm5
20,1970,70.30249487265367,ssp245,canesm5
21,1971,71.18122136443726,ssp245,canesm5
22,1972,68.38649104212519,ssp245,canesm5
23,1973,69.28496640336022,ssp245,canesm5
24,1974,70.51112990243608,ssp245,canesm5
25,1975,69.84918745294142,ssp245,canesm5
26,1976,69.4023871718422,ssp245,canesm5
27,1977,71.0451719015517,ssp245,canesm5
28,1978,70.03289728110958,ssp245,canesm5
29,1979,72.61342113093711,ssp245,canesm5
30,1980,70.0434528004403,ssp245,canesm5
31,1981,70.12984779129323,ssp245,canesm5
32,1982,69.90243566632334,ssp245,canesm5
33,1983,69.63748801297028,ssp245,canesm5
34,1984,70.81237689488867,ssp245,canesm5
35,1985,70.75673782335741,ssp245,canesm5
36,1986,72.49085933599302,ssp245,canesm5
37,1987,70.54197581817819,ssp245,canesm5
38,1988,71.84721060539015,ssp245,canesm5
39,1989,71.66543648328869,ssp245,canesm5
40,1990,71.30190199694559,ssp245,canesm5
41,1991,70.52800037757999,ssp245,canesm5
42,1992,69.98929145591687,ssp245,canesm5
43,1993,70.62684570966856,ssp245,canesm5
44,1994,71.93675005767092,ssp245,canesm5
45,1995,73.22316341249463,ssp245,canesm5
46,1996,71.32242839178744,ssp245,canesm5
47,1997,72.48604167064553,ssp245,canesm5
48,1998,71.39482447451802,ssp245,canesm5
49,1999,72.24074851440587,ssp245,canesm5
50,2000,73.3395754233019,ssp245,canesm5
51,2001,71.89550491462556,ssp245,canesm5
52,2002,73.76055447631252,ssp245,canesm5
53,2003,71.56117045515043,ssp245,canesm5
54,2004,73.92150482426936,ssp245,canesm5
55,2005,72.25919778812512,ssp245,canesm5
56,2006,73.21784886125637,ssp245,canesm5
57,2007,73.49063530894357,ssp245,canesm5
58,2008,72.42256479883231,ssp245,canesm5
59,2009,74.04681364174371,ssp245,canesm5
60,2010,72.34330091286783,ssp245,canesm5
61,2011,73.83638048158788,ssp245,canesm5
62,2012,73.6322571480846,ssp245,canesm5
63,2013,72.49575440263895,ssp245,canesm5
64,2014,74.05605825303431,ssp245,canesm5
65,2015,74.37138249398662,ssp245,canesm5
66,2016,75.05855936092566,ssp245,canesm5
67,2017,74.16140920988987,ssp245,canesm5
68,2018,77.427674724698,ssp245,canesm5
69,2019,75.33063603607971,ssp245,canesm5
70,2020,74.03050559112323,ssp245,canesm5
71,2021,75.00838367356937,ssp245,canesm5
72,2022,74.63637123651394,ssp245,canesm5
73,2023,75.55901019430205,ssp245,canesm5
74,2024,74.41703410646221,ssp245,canesm5
75,2025,74.20073187491482,ssp245,canesm5
76,2026,75.32066066182746,ssp245,canesm5
77,2027,76.58540546054809,ssp245,canesm5
78,2028,75.63239716751774,ssp245,canesm5
79,2029,76.97761386759846,ssp245,canesm5
80,2030,77.49031599046769,ssp245,canesm5
81,2031,76.72755351636155,ssp245,canesm5
82,2032,76.29372732324796,ssp245,canesm5
83,2033,76.39007872543841,ssp245,canesm5
84,2034,75.77338295141588,ssp245,canesm5
85,2035,75.84255732808975,ssp245,canesm5
86,2036,77.34910827381707,ssp245,canesm5
87,2037,76.1027050651264,ssp245,canesm5
88,2038,76.87871261216645,ssp245,canesm5
89,2039,77.40679006656019,ssp245,canesm5
90,2040,76.83996473282977,ssp245,canesm5
91,2041,77.82961185129746,ssp245,canesm5
92,2042,77.18594880480286,ssp245,canesm5
93,2043,77.77482780245258,ssp245,canesm5
94,2044,77.63520335326373,ssp245,canesm5
95,2045,76.5664647084361,ssp245,canesm5
96,2046,77.86029824660142,ssp245,canesm5
97,2047,78.79479685989953,ssp245,canesm5
98,2048,77.84434427499733,ssp245,canesm5
99,2049,77.59794694989183,ssp245,canesm5
100,2050,79.492924973841,ssp245,canesm5
101,2051,78.69179686516547,ssp245,canesm5
102,2052,76.62733211430864,ssp245,canesm5
103,2053,78.37621644514152,ssp245,canesm5
104,2054,80.00333853451835,ssp245,canesm5
105,2055,78.32427991825563,ssp245,canesm5
106,2056,78.2805231015256,ssp245,canesm5
107,2057,77.77756763086079,ssp245,canesm5
108,2058,79.30610821564315,ssp245,canesm5
109,2059,77.50497300721634,ssp245,canesm5
110,2060,78.63330225542515,ssp245,canesm5
111,2061,79.62219502071407,ssp245,canesm5
112,2062,79.98467385267757,ssp245,canesm5
113,2063,78.10637570637292,ssp245,canesm5
114,2064,79.79569045643498,ssp245,canesm5
115,2065,78.75462042844022,ssp245,canesm5
116,2066,78.02573538571468,ssp245,canesm5
117,2067,78.30867582855758,ssp245,canesm5
118,2068,78.23699969058713,ssp245,canesm5
119,2069,78.8681690927845,ssp245,canesm5
120,2070,79.30426599929154,ssp245,canesm5
121,2071,78.8621041121964,ssp245,canesm5
122,2072,80.68019399703402,ssp245,canesm5
123,2073,79.38659503214565,ssp245,canesm5
124,2074,79.97034419921007,ssp245,canesm5
125,2075,79.4099938398136,ssp245,canesm5
126,2076,79.22932385708337,ssp245,canesm5
127,2077,78.8577365138782,ssp245,canesm5
128,2078,79.71382752423635,ssp245,canesm5
129,2079,79.04000251531211,ssp245,canesm5
130,2080,79.80659268686567,ssp245,canesm5
131,2081,79.39385705279811,ssp245,canesm5
132,2082,78.87619335183618,ssp245,canesm5
133,2083,79.17713783459705,ssp245,canesm5
134,2084,79.2521724998059,ssp245,canesm5
135,2085,78.72743426793474,ssp245,canesm5
136,2086,81.24389946012039,ssp245,canesm5
137,2087,79.85123141757143,ssp245,canesm5
138,2088,80.57273105420556,ssp245,canesm5
139,2089,79.35536701193229,ssp245,canesm5
140,2090,79.3152037660731,ssp245,canesm5
141,2091,81.4735241983183,ssp245,canesm5
142,2092,80.81418979876332,ssp245,canesm5
143,2093,80.90585499179684,ssp245,canesm5
144,2094,79.84261968187045,ssp245,canesm5
145,2095,78.79862852001526,ssp245,canesm5
146,2096,80.99892009132817,ssp245,canesm5
147,2097,83.2762903264755,ssp245,canesm5
148,2098,79.44335877212976,ssp245,canesm5
149,2099,80.5977039822933,ssp245,canesm5
150,2100,79.49957531387905,ssp245,canesm5
0,1950,71.13856379447732,ssp245,access-cm2
1,1951,69.16631862273567,ssp245,access-cm2
2,1952,70.30681102576472,ssp245,access-cm2
3,1953,69.71455849017518,ssp245,access-cm2
4,1954,71.45898568710172,ssp245,access-cm2
5,1955,69.89945670386216,ssp245,access-cm2
6,1956,72.53182964988508,ssp245,access-cm2
7,1957,71.1549632886831,ssp245,access-cm2
8,1958,70.52405962661418,ssp245,access-cm2
9,1959,70.21335994206527,ssp245,access-cm2
10,1960,70.44323920001494,ssp245,access-cm2
11,1961,70.80493978053876,ssp245,access-cm2
12,1962,71.17506938250793,ssp245,access-cm2
13,1963,69.69208838052799,ssp245,access-cm2
14,1964,70.29166451793378,ssp245,access-cm2
15,1965,69.17874674997216,ssp245,access-cm2
16,1966,68.93394198113604,ssp245,access-cm2
17,1967,70.84104840690742,ssp245,access-cm2
18,1968,69.80371302104031,ssp245,access-cm2
19,1969,71.02300154962968,ssp245,access-cm2
20,1970,70.02700578410345,ssp245,access-cm2
21,1971,68.99937782279201,ssp245,access-cm2
22,1972,69.29982932246931,ssp245,access-cm2
23,1973,70.18027930838814,ssp245,access-cm2
24,1974,69.08048814507697,ssp245,access-cm2
25,1975,69.92222839763781,ssp245,access-cm2
26,1976,69.61524709222618,ssp245,access-cm2
27,1977,70.0545953404352,ssp245,access-cm2
28,1978,72.14456789688177,ssp245,access-cm2
29,1979,71.4765509647769,ssp245,access-cm2
30,1980,70.56508579165785,ssp245,access-cm2
31,1981,71.20621682608767,ssp245,access-cm2
32,1982,69.94687012906728,ssp245,access-cm2
33,1983,70.28870288363875,ssp245,access-cm2
34,1984,71.96155675257201,ssp245,access-cm2
35,1985,71.14264385904974,ssp245,access-cm2
36,1986,70.6452982108774,ssp245,access-cm2
37,1987,69.82420621980955,ssp245,access-cm2
38,1988,70.65837191109046,ssp245,access-cm2
39,1989,71.51472857765421,ssp245,access-cm2
40,1990,72.0044122513691,ssp245,access-cm2
41,1991,70.23753808533385,ssp245,access-cm2
42,1992,69.95879680509874,ssp245,access-cm2
43,1993,70.54812556418182,ssp245,access-cm2
44,1994,70.11562507408166,ssp245,access-cm2
45,1995,69.9057224226023,ssp245,access-cm2
46,1996,70.72588937184129,ssp245,access-cm2
47,1997,72.49270382185132,ssp245,access-cm2
48,1998,71.37468866283373,ssp245,access-cm2
49,1999,71.37338483520504,ssp245,access-cm2
50,2000,72.82394960796934,ssp245,access-cm2
51,2001,73.40923193414525,ssp245,access-cm2
52,2002,72.35757637377978,ssp245,access-cm2
53,2003,72.57456131130385,ssp245,access-cm2
54,2004,72.11283613815426,ssp245,access-cm2
55,2005,71.60917782714213,ssp245,access-cm2
56,2006,73.22373348344517,ssp245,access-cm2
57,2007,73.03215444311249,ssp245,access-cm2
58,2008,71.38178688102909,ssp245,access-cm2
59,2009,73.15276443251696,ssp245,access-cm2
60,2010,72.78100362444569,ssp245,access-cm2
61,2011,71.53974279129163,ssp245,access-cm2
62,2012,73.91157542179434,ssp245,access-cm2
63,2013,75.52531314891979,ssp245,access-cm2
64,2014,73.199393482961,ssp245,access-cm2
65,2015,73.35807951074352,ssp245,access-cm2
66,2016,75.05038989327262,ssp245,access-cm2
67,2017,73.15710361962735,ssp245,access-cm2
68,2018,73.57268601617942,ssp245,access-cm2
69,2019,72.4455918078246,ssp245,access-cm2
70,2020,74.08431551562212,ssp245,access-cm2
71,2021,76.12584313127464,ssp245,access-cm2
72,2022,74.83418790409027,ssp245,access-cm2
73,2023,73.50553066078366,ssp245,access-cm2
74,2024,73.21450996072593,ssp245,access-cm2
75,2025,73.97896124665961,ssp245,access-cm2
76,2026,73.36155154915258,ssp245,access-cm2
77,2027,75.71940752070432,ssp245,access-cm2
78,2028,73.96777933390261,ssp245,access-cm2
79,2029,77.58947358840769,ssp245,access-cm2
80,2030,74.96468032742835,ssp245,access-cm2
81,2031,74.31572234594343,ssp245,access-cm2
82,2032,76.00081797853156,ssp245,access-cm2
83,2033,75.1004124665278,ssp245,access-cm2
84,2034,74.0699412286054,ssp245,access-cm2
85,2035,76.27046679656073,ssp245,access-cm2
86,2036,77.54056034889776,ssp245,access-cm2
87,2037,74.42824538787657,ssp245,access-cm2
88,2038,75.27552003809117,ssp245,access-cm2
89,2039,76.29756979606967,ssp245,access-cm2
90,2040,76.99260711853685,ssp245,access-cm2
91,2041,76.69535948825687,ssp245,access-cm2
92,2042,77.60657760233585,ssp245,access-cm2
93,2043,76.30328171593865,ssp245,access-cm2
94,2044,77.31466386111153,ssp245,access-cm2
95,2045,77.62652562462092,ssp245,access-cm2
96,2046,76.98536205027757,ssp245,access-cm2
97,2047,77.9698120442562,ssp245,access-cm2
98,2048,77.3543909500688,ssp245,access-cm2
99,2049,77.78629652224686,ssp245,access-cm2
100,2050,77.5478026282764,ssp245,access-cm2
101,2051,79.85110323967604,ssp245,access-cm2
102,2052,77.48381824739133,ssp245,access-cm2
103,2053,78.84382339809316,ssp245,access-cm2
104,2054,77.83193067385362,ssp245,access-cm2
105,2055,78.21992347897465,ssp245,access-cm2
106,2056,78.99942860966867,ssp245,access-cm2
107,2057,78.70692771580971,ssp245,access-cm2
108,2058,77.57520750119873,ssp245,access-cm2
109,2059,78.17421754024132,ssp245,access-cm2
110,2060,77.85604647629437,ssp245,access-cm2
111,2061,77.83086691554291,ssp245,access-cm2
112,2062,77.97691924877228,ssp245,access-cm2
113,2063,78.4105895390316,ssp245,access-cm2
114,2064,76.6123048340986,ssp245,access-cm2
115,2065,76.32683585098499,ssp245,access-cm2
116,2066,78.63999237240392,ssp245,access-cm2
117,2067,78.49581593664054,ssp245,access-cm2
118,2068,79.54121970642863,ssp245,access-cm2
119,2069,77.42823123695942,ssp245,access-cm2
120,2070,78.39723994001373,ssp245,access-cm2
121,2071,79.53135554805104,ssp245,access-cm2
122,2072,78.93305001843244,ssp245,access-cm2
123,2073,80.05979280059408,ssp245,access-cm2
124,2074,79.37425643897944,ssp245,access-cm2
125,2075,80.59104135007493,ssp245,access-cm2
126,2076,79.93508581024385,ssp245,access-cm2
127,2077,78.9868357669643,ssp245,access-cm2
128,2078,80.38862199507118,ssp245,access-cm2
129,2079,79.0583973961706,ssp245,access-cm2
130,2080,80.4159928104791,ssp245,access-cm2
131,2081,79.60397464650512,ssp245,access-cm2
132,2082,80.04348410538141,ssp245,access-cm2
133,2083,79.51253038272428,ssp245,access-cm2
134,2084,80.29582783690988,ssp245,access-cm2
135,2085,80.38505792577172,ssp245,access-cm2
136,2086,79.36251530447153,ssp245,access-cm2
137,2087,78.08789735938996,ssp245,access-cm2
138,2088,81.01127947541215,ssp245,access-cm2
139,2089,80.70455766790917,ssp245,access-cm2
140,2090,78.85932971011744,ssp245,access-cm2
141,2091,79.56638974758484,ssp245,access-cm2
142,2092,82.12123469725918,ssp245,access-cm2
143,2093,79.87484388102449,ssp245,access-cm2
144,2094,80.9479678010559,ssp245,access-cm2
145,2095,80.02720444206507,ssp245,access-cm2
146,2096,81.58691846503507,ssp245,access-cm2
147,2097,80.41794501615533,ssp245,access-cm2
148,2098,79.57790121308697,ssp245,access-cm2
149,2099,78.92820725804256,ssp245,access-cm2
150,2100,81.45833120685562,ssp245,access-cm2
0,1950,73.01227449405222,ssp245,noresm2-lm
1,1951,70.80280360456624,ssp245,noresm2-lm
2,1952,70.59470358554648,ssp245,noresm2-lm
3,1953,71.31511887758919,ssp245,noresm2-lm
4,1954,69.4954343572881,ssp245,noresm2-lm
5,1955,70.08875627096246,ssp245,noresm2-lm
6,1956,71.48211837962394,ssp245,noresm2-lm
7,1957,71.16803502664955,ssp245,noresm2-lm
8,1958,69.71611750607839,ssp245,noresm2-lm
9,1959,70.4382022446006,ssp245,noresm2-lm
10,1960,72.20542686543548,ssp245,noresm2-lm
11,1961,71.10091848011861,ssp245,noresm2-lm
12,1962,67.76454436465188,ssp245,noresm2-lm
13,1963,72.11082566382612,ssp245,noresm2-lm
14,1964,68.56078058001467,ssp245,noresm2-lm
15,1965,70.92645874672925,ssp245,noresm2-lm
16,1966,70.25015462483523,ssp245,noresm2-lm
17,1967,69.72949950388488,ssp245,noresm2-lm
18,1968,68.99782736000653,ssp245,noresm2-lm
19,1969,69.9938019494331,ssp245,noresm2-lm
20,1970,70.61756324713383,ssp245,noresm2-lm
21,1971,69.72073826850988,ssp245,noresm2-lm
22,1972,70.9536632077752,ssp245,noresm2-lm
23,1973,69.79636595685086,ssp245,noresm2-lm
24,1974,70.45921278596109,ssp245,noresm2-lm
25,1975,71.46240531147778,ssp245,noresm2-lm
26,1976,68.41421003813845,ssp245,noresm2-lm
27,1977,69.8146902831506,ssp245,noresm2-lm
28,1978,70.27292086835902,ssp245,noresm2-lm
29,1979,71.26978226146127,ssp245,noresm2-lm
30,1980,68.99510318755807,ssp245,noresm2-lm
31,1981,72.42681955958898,ssp245,noresm2-lm
32,1982,69.68881085845146,ssp245,noresm2-lm
33,1983,69.99722606664837,ssp245,noresm2-lm
34,1984,69.93445685529856,ssp245,noresm2-lm
35,1985,71.40976280104225,ssp245,noresm2-lm
36,1986,70.33051292518971,ssp245,noresm2-lm
37,1987,70.73721657761934,ssp245,noresm2-lm
38,1988,70.9508481790982,ssp245,noresm2-lm
39,1989,69.9620790200275,ssp245,noresm2-lm
40,1990,70.84686812817966,ssp245,noresm2-lm
41,1991,70.34055542309808,ssp245,noresm2-lm
42,1992,71.84917837297685,ssp245,noresm2-lm
43,1993,71.08833178543019,ssp245,noresm2-lm
44,1994,72.51270135941525,ssp245,noresm2-lm
45,1995,71.80114341298086,ssp245,noresm2-lm
46,1996,70.82664439586478,ssp245,noresm2-lm
47,1997,70.8403416083894,ssp245,noresm2-lm
48,1998,69.75778033157229,ssp245,noresm2-lm
49,1999,73.11410313083645,ssp245,noresm2-lm
50,2000,72.23836865703515,ssp245,noresm2-lm
51,2001,73.39612191588526,ssp245,noresm2-lm
52,2002,71.05018609292152,ssp245,noresm2-lm
53,2003,72.48249223966954,ssp245,noresm2-lm
54,2004,72.13856606996089,ssp245,noresm2-lm
55,2005,71.83888743849913,ssp245,noresm2-lm
56,2006,71.64299412628492,ssp245,noresm2-lm
57,2007,71.8446489967093,ssp245,noresm2-lm
58,2008,71.91472018428954,ssp245,noresm2-lm
59,2009,72.2312122965121,ssp245,noresm2-lm
60,2010,71.0557827038738,ssp245,noresm2-lm
61,2011,73.95906709125998,ssp245,noresm2-lm
62,2012,74.15401026723346,ssp245,noresm2-lm
63,2013,74.80063936229891,ssp245,noresm2-lm
64,2014,73.05280533878825,ssp245,noresm2-lm
65,2015,72.55938462878026,ssp245,noresm2-lm
66,2016,74.7957381617974,ssp245,noresm2-lm
67,2017,74.01080852674693,ssp245,noresm2-lm
68,2018,73.1840275313239,ssp245,noresm2-lm
69,2019,73.75485554877834,ssp245,noresm2-lm
70,2020,73.59923070563389,ssp245,noresm2-lm
71,2021,72.77886255660228,ssp245,noresm2-lm
72,2022,73.36998691771302,ssp245,noresm2-lm
73,2023,74.71455049096318,ssp245,noresm2-lm
74,2024,75.60632397166135,ssp245,noresm2-lm
75,2025,74.64168318977057,ssp245,noresm2-lm
76,2026,74.4698153247303,ssp245,noresm2-lm
77,2027,75.89433630804416,ssp245,noresm2-lm
78,2028,74.87894860921087,ssp245,noresm2-lm
79,2029,74.06321918606679,ssp245,noresm2-lm
80,2030,75.08390911051454,ssp245,noresm2-lm
81,2031,73.13421023751016,ssp245,noresm2-lm
82,2032,73.32611666626458,ssp245,noresm2-lm
83,2033,74.91150969274204,ssp245,noresm2-lm
84,2034,73.7881065705135,ssp245,noresm2-lm
85,2035,72.45448947085764,ssp245,noresm2-lm
86,2036,74.19025868244275,ssp245,noresm2-lm
87,2037,74.74693678582233,ssp245,noresm2-lm
88,2038,74.39681457876536,ssp245,noresm2-lm
89,2039,73.61837577509064,ssp245,noresm2-lm
90,2040,76.05972748142207,ssp245,noresm2-lm
91,2041,77.04967519972574,ssp245,noresm2-lm
92,2042,75.48776149487591,ssp245,noresm2-lm
93,2043,73.6083656668249,ssp245,noresm2-lm
94,2044,74.00091398849912,ssp245,noresm2-lm
95,2045,76.84020625416065,ssp245,noresm2-lm
96,2046,75.82532341924733,ssp245,noresm2-lm
97,2047,74.85098098769018,ssp245,noresm2-lm
98,2048,75.86030714130838,ssp245,noresm2-lm
99,2049,75.6093224740716,ssp245,noresm2-lm
100,2050,75.97781007428065,ssp245,noresm2-lm
101,2051,77.96614450190906,ssp245,noresm2-lm
102,2052,74.23622341141805,ssp245,noresm2-lm
103,2053,75.98260679089145,ssp245,noresm2-lm
104,2054,77.21525163635987,ssp245,noresm2-lm
105,2055,75.04734668639077,ssp245,noresm2-lm
106,2056,74.84405020182061,ssp245,noresm2-lm
107,2057,75.30334164829196,ssp245,noresm2-lm
108,2058,75.41387830311756,ssp245,noresm2-lm
109,2059,74.82058475644538,ssp245,noresm2-lm
110,2060,76.36161872140039,ssp245,noresm2-lm
111,2061,75.69766677188015,ssp245,noresm2-lm
112,2062,75.8511677243434,ssp245,noresm2-lm
113,2063,78.58906475812043,ssp245,noresm2-lm
114,2064,75.18270572471621,ssp245,noresm2-lm
115,2065,76.49704624443915,ssp245,noresm2-lm
116,2066,75.62466003581325,ssp245,noresm2-lm
117,2067,76.16542813214024,ssp245,noresm2-lm
118,2068,77.7241380649098,ssp245,noresm2-lm
119,2069,77.7027017682569,ssp245,noresm2-lm
120,2070,77.07900860292645,ssp245,noresm2-lm
121,2071,75.6928421987305,ssp245,noresm2-lm
122,2072,74.88534588860614,ssp245,noresm2-lm
123,2073,76.23302352049559,ssp245,noresm2-lm
