,year,avg_son_temp_f,scenario,model
148,2098,58.68000972937585,ssp245,bcc-csm2-mr
149,2099,58.80311526073196,ssp245,bcc-csm2-mr
150,2100,58.325078127935164,ssp245,bcc-csm2-mr
0,1950,54.38221055537246,ssp245,gfdl-esm4
1,1951,52.933405610536504,ssp245,gfdl-esm4
2,1952,53.50754526569847,ssp245,gfdl-esm4
3,1953,51.26053465435018,ssp245,gfdl-esm4
4,1954,52.17195354711692,ssp245,gfdl-esm4
5,1955,54.25410736124912,ssp245,gfdl-esm4
6,1956,53.5625714581156,ssp245,gfdl-esm4
7,1957,54.5792875681165,ssp245,gfdl-esm4
8,1958,52.51240845288106,ssp245,gfdl-esm4
9,1959,52.27428707240008,ssp245,gfdl-esm4
10,1960,53.683801335466406,ssp245,gfdl-esm4
11,1961,52.26206675717295,ssp245,gfdl-esm4
12,1962,51.20440893310794,ssp245,gfdl-esm4
13,1963,51.525165752612786,ssp245,gfdl-esm4
14,1964,51.50515124885287,ssp245,gfdl-esm4
15,1965,53.10766479599733,ssp245,gfdl-esm4
16,1966,51.39456806926892,ssp245,gfdl-esm4
17,1967,51.99996809568037,ssp245,gfdl-esm4
18,1968,50.43562549735634,ssp245,gfdl-esm4
19,1969,50.29333014911151,ssp245,gfdl-esm4
20,1970,51.997963619521336,ssp245,gfdl-esm4
21,1971,50.963192763331705,ssp245,gfdl-esm4
22,1972,51.593275246079706,ssp245,gfdl-esm4
23,1973,52.08363298996666,ssp245,gfdl-esm4
24,1974,53.923874062794866,ssp245,gfdl-esm4
25,1975,51.35642243245042,ssp245,gfdl-esm4
26,1976,51.82437028236122,ssp245,gfdl-esm4
27,1977,51.03730650406532,ssp245,gfdl-esm4
28,1978,51.55098278679083,ssp245,gfdl-esm4
29,1979,55.470064532606585,ssp245,gfdl-esm4
30,1980,53.09724576703642,ssp245,gfdl-esm4
31,1981,51.41919034601562,ssp245,gfdl-esm4
32,1982,53.37862693866601,ssp245,gfdl-esm4
33,1983,51.283316569893685,ssp245,gfdl-esm4
34,1984,52.02493660032303,ssp245,gfdl-esm4
35,1985,53.526721403329574,ssp245,gfdl-esm4
36,1986,51.58017306896391,ssp245,gfdl-esm4
37,1987,52.70077861498117,ssp245,gfdl-esm4
38,1988,52.25670249255734,ssp245,gfdl-esm4
39,1989,53.088829809550376,ssp245,gfdl-esm4
40,1990,53.139415959846765,ssp245,gfdl-esm4
41,1991,52.24796010628175,ssp245,gfdl-esm4
42,1992,51.490970068981504,ssp245,gfdl-esm4
43,1993,51.90648993667023,ssp245,gfdl-esm4
44,1994,52.97953243258237,ssp245,gfdl-esm4
45,1995,52.292412907114084,ssp245,gfdl-esm4
46,1996,53.106398393235956,ssp245,gfdl-esm4
47,1997,53.15110873712674,ssp245,gfdl-esm4
48,1998,54.35931443583375,ssp245,gfdl-esm4
49,1999,51.808047366908674,ssp245,gfdl-esm4
50,2000,52.24924072946744,ssp245,gfdl-esm4
51,2001,54.120051221782674,ssp245,gfdl-esm4
52,2002,52.821032640955124,ssp245,gfdl-esm4
53,2003,52.91836378093416,ssp245,gfdl-esm4
54,2004,54.89357049802097,ssp245,gfdl-esm4
55,2005,52.352192891923394,ssp245,gfdl-esm4
56,2006,54.636362546332755,ssp245,gfdl-esm4
57,2007,53.877188099989915,ssp245,gfdl-esm4
58,2008,52.51731231360932,ssp245,gfdl-esm4
59,2009,53.71508986419966,ssp245,gfdl-esm4
60,2010,51.63912656483561,ssp245,gfdl-esm4
61,2011,54.19570560105794,ssp245,gfdl-esm4
62,2012,52.982343245487485,ssp245,gfdl-esm4
63,2013,56.335095319578684,ssp245,gfdl-esm4
64,2014,54.78162004463611,ssp245,gfdl-esm4
65,2015,55.14400392155886,ssp245,gfdl-esm4
66,2016,51.80517765446292,ssp245,gfdl-esm4
67,2017,54.41260097932317,ssp245,gfdl-esm4
68,2018,56.58723212165363,ssp245,gfdl-esm4
69,2019,56.40349975881876,ssp245,gfdl-esm4
70,2020,53.158295369431194,ssp245,gfdl-esm4
71,2021,52.12279342102493,ssp245,gfdl-esm4
72,2022,55.58021162050823,ssp245,gfdl-esm4
73,2023,56.03857488759955,ssp245,gfdl-esm4
74,2024,55.98500388376423,ssp245,gfdl-esm4
75,2025,55.94941587786707,ssp245,gfdl-esm4
76,2026,54.44252452660857,ssp245,gfdl-esm4
77,2027,54.24164107411467,ssp245,gfdl-esm4
78,2028,55.58769188999612,ssp245,gfdl-esm4
79,2029,54.682330244053595,ssp245,gfdl-esm4
80,2030,55.809137193071024,ssp245,gfdl-esm4
81,2031,56.861795783459364,ssp245,gfdl-esm4
82,2032,56.52733160230446,ssp245,gfdl-esm4
83,2033,57.79438265206007,ssp245,gfdl-esm4
84,2034,55.4796659164358,ssp245,gfdl-esm4
85,2035,54.83388375509232,ssp245,gfdl-esm4
86,2036,54.47881796463828,ssp245,gfdl-esm4
87,2037,54.84061547154171,ssp245,gfdl-esm4
88,2038,54.76322767139566,ssp245,gfdl-esm4
89,2039,54.88163961582295,ssp245,gfdl-esm4
90,2040,55.13352978708378,ssp245,gfdl-esm4
91,2041,56.88399742555316,ssp245,gfdl-esm4
92,2042,56.566930497288176,ssp245,gfdl-esm4
93,2043,55.89979389868433,ssp245,gfdl-esm4
94,2044,55.979968631260114,ssp245,gfdl-esm4
95,2045,55.754858634369164,ssp245,gfdl-esm4
96,2046,57.000618300595534,ssp245,gfdl-esm4
97,2047,57.17729004877508,ssp245,gfdl-esm4
98,2048,54.66629442605968,ssp245,gfdl-esm4
99,2049,56.04368178071358,ssp245,gfdl-esm4
100,2050,57.30016014310105,ssp245,gfdl-esm4
101,2051,57.12705521532311,ssp245,gfdl-esm4
102,2052,55.65576113339445,ssp245,gfdl-esm4
103,2053,55.58592012775546,ssp245,gfdl-esm4
104,2054,56.746778436710116,ssp245,gfdl-esm4
105,2055,56.60392443533213,ssp245,gfdl-esm4
106,2056,57.11906929128855,ssp245,gfdl-esm4
107,2057,56.56032541317595,ssp245,gfdl-esm4
108,2058,56.720026134079454,ssp245,gfdl-esm4
109,2059,58.2574432881865,ssp245,gfdl-esm4
110,2060,56.637320220468226,ssp245,gfdl-esm4
111,2061,56.256990862284894,ssp245,gfdl-esm4
112,2062,56.86508933520875,ssp245,gfdl-esm4
113,2063,57.69025642356215,ssp245,gfdl-esm4
114,2064,57.17960301101265,ssp245,gfdl-esm4
115,2065,57.84259256973754,ssp245,gfdl-esm4
116,2066,56.2905727446557,ssp245,gfdl-esm4
117,2067,58.28077469907095,ssp245,gfdl-esm4
118,2068,56.371879022970546,ssp245,gfdl-esm4
119,2069,55.849348746085,ssp245,gfdl-esm4
120,2070,58.242049190733034,ssp245,gfdl-esm4
121,2071,57.62947650796357,ssp245,gfdl-esm4
122,2072,55.27404539356905,ssp245,gfdl-esm4
123,2073,59.09423428022206,ssp245,gfdl-esm4
124,2074,56.67778739863221,ssp245,gfdl-esm4
125,2075,56.74822942705404,ssp245,gfdl-esm4
126,2076,57.16498426050262,ssp245,gfdl-esm4
127,2077,56.942959118178706,ssp245,gfdl-esm4
128,2078,58.3823954392985,ssp245,gfdl-esm4
129,2079,57.38222820732698,ssp245,gfdl-esm4
130,2080,59.184712206205475,ssp245,gfdl-esm4
131,2081,57.37045718152689,ssp245,gfdl-esm4
132,2082,57.75598203974025,ssp245,gfdl-esm4
133,2083,58.40728400177127,ssp245,gfdl-esm4
134,2084,58.59506704344582,ssp245,gfdl-esm4
135,2085,57.63639861519458,ssp245,gfdl-esm4
136,2086,58.33644961618359,ssp245,gfdl-esm4
137,2087,59.37438968962846,ssp245,gfdl-esm4
138,2088,58.38509517337806,ssp245,gfdl-esm4
139,2089,58.60140842902314,ssp245,gfdl-esm4
140,2090,58.37694423406689,ssp245,gfdl-esm4
141,2091,55.9007197432085,ssp245,gfdl-esm4
142,2092,57.937379651986745,ssp245,gfdl-esm4
143,2093,57.4494173177853,ssp245,gfdl-esm4
144,2094,57.16224079898844,ssp245,gfdl-esm4
145,2095,59.341651209149,ssp245,gfdl-esm4
146,2096,59.44701356897495,ssp245,gfdl-esm4
147,2097,57.64241208950399,ssp245,gfdl-esm4
148,2098,57.391627384037186,ssp245,gfdl-esm4
149,2099,58.693289644811706,ssp245,gfdl-esm4
150,2100,58.933745020510685,ssp245,gfdl-esm4
0,1950,51.800808470999584,ssp245,mri-esm2-0
1,1951,53.45161723324851,ssp245,mri-esm2-0
2,1952,50.717466675230305,ssp245,mri-esm2-0
3,1953,53.96301113455302,ssp245,mri-esm2-0
4,1954,50.28111333195955,ssp245,mri-esm2-0
5,1955,50.86343009480293,ssp245,mri-esm2-0
6,1956,53.67515686186167,ssp245,mri-esm2-0
7,1957,54.56303770975497,ssp245,mri-esm2-0
8,1958,52.52999608012684,ssp245,mri-esm2-0
9,1959,52.98569349456484,ssp245,mri-esm2-0
10,1960,53.78658540753768,ssp245,mri-esm2-0
11,1961,52.60185792761627,ssp245,mri-esm2-0
12,1962,53.04123941060595,ssp245,mri-esm2-0
13,1963,50.7412811844125,ssp245,mri-esm2-0
14,1964,52.07883202728376,ssp245,mri-esm2-0
15,1965,50.173877383774624,ssp245,mri-esm2-0
16,1966,52.90686060663698,ssp245,mri-esm2-0
17,1967,53.43456009791132,ssp245,mri-esm2-0
18,1968,52.70718844167998,ssp245,mri-esm2-0
19,1969,52.744103415937275,ssp245,mri-esm2-0
20,1970,52.586404888551975,ssp245,mri-esm2-0
21,1971,53.750568091857566,ssp245,mri-esm2-0
22,1972,52.50528651245947,ssp245,mri-esm2-0
23,1973,53.07351287047205,ssp245,mri-esm2-0
24,1974,50.48007751973036,ssp245,mri-esm2-0
25,1975,52.36443808204571,ssp245,mri-esm2-0
26,1976,50.91178081440958,ssp245,mri-esm2-0
27,1977,54.344814549848145,ssp245,mri-esm2-0
28,1978,52.39302402320717,ssp245,mri-esm2-0
29,1979,54.175450101504445,ssp245,mri-esm2-0
30,1980,50.74756071266552,ssp245,mri-esm2-0
31,1981,51.229496222732365,ssp245,mri-esm2-0
32,1982,52.21682481327758,ssp245,mri-esm2-0
33,1983,53.17575098488661,ssp245,mri-esm2-0
34,1984,52.1963682684109,ssp245,mri-esm2-0
35,1985,53.19025772365167,ssp245,mri-esm2-0
36,1986,51.950060801463785,ssp245,mri-esm2-0
37,1987,50.02659455251791,ssp245,mri-esm2-0
38,1988,51.9219268143389,ssp245,mri-esm2-0
39,1989,51.790562754568846,ssp245,mri-esm2-0
40,1990,50.91971897120304,ssp245,mri-esm2-0
41,1991,52.123212205326645,ssp245,mri-esm2-0
42,1992,50.86400028809877,ssp245,mri-esm2-0
43,1993,51.489823475716136,ssp245,mri-esm2-0
44,1994,51.7699879017477,ssp245,mri-esm2-0
45,1995,52.74330525857361,ssp245,mri-esm2-0
46,1996,51.77614150394744,ssp245,mri-esm2-0
47,1997,51.2884725260773,ssp245,mri-esm2-0
48,1998,52.70043381800872,ssp245,mri-esm2-0
49,1999,55.893784079641094,ssp245,mri-esm2-0
50,2000,54.468357532007374,ssp245,mri-esm2-0
51,2001,54.312306365238676,ssp245,mri-esm2-0
52,2002,53.68921024896266,ssp245,mri-esm2-0
53,2003,50.124037362937166,ssp245,mri-esm2-0
54,2004,54.677577561090054,ssp245,mri-esm2-0
55,2005,53.7884480815038,ssp245,mri-esm2-0
56,2006,55.89383334003055,ssp245,mri-esm2-0
57,2007,53.82044941924339,ssp245,mri-esm2-0
58,2008,52.972726104916376,ssp245,mri-esm2-0
59,2009,52.08611604238616,ssp245,mri-esm2-0
60,2010,55.15186242195311,ssp245,mri-esm2-0
61,2011,54.72748947462226,ssp245,mri-esm2-0
62,2012,52.77781571308467,ssp245,mri-esm2-0
63,2013,54.097461937570465,ssp245,mri-esm2-0
64,2014,55.746809284838875,ssp245,mri-esm2-0
65,2015,53.58702553919399,ssp245,mri-esm2-0
66,2016,55.07806710242575,ssp245,mri-esm2-0
67,2017,54.94170011853793,ssp245,mri-esm2-0
68,2018,55.414595467959586,ssp245,mri-esm2-0
69,2019,56.62211252916475,ssp245,mri-esm2-0
70,2020,55.547154708637834,ssp245,mri-esm2-0
71,2021,55.29249666921966,ssp245,mri-esm2-0
72,2022,55.06039609171702,ssp245,mri-esm2-0
73,2023,56.26855464899712,ssp245,mri-esm2-0
74,2024,55.22491068453505,ssp245,mri-esm2-0
75,2025,54.955778845493846,ssp245,mri-esm2-0
76,2026,54.906078911751585,ssp245,mri-esm2-0
77,2027,55.112418826897,ssp245,mri-esm2-0
78,2028,55.75896944148351,ssp245,mri-esm2-0
79,2029,56.61178623283727,ssp245,mri-esm2-0
80,2030,57.227933924783734,ssp245,mri-esm2-0
81,2031,57.50872414080062,ssp245,mri-esm2-0
82,2032,54.978075619899556,ssp245,mri-esm2-0
83,2033,54.71366482312392,ssp245,mri-esm2-0
84,2034,59.51873218085479,ssp245,mri-esm2-0
85,2035,56.347016151328326,ssp245,mri-esm2-0
86,2036,55.330554549766134,ssp245,mri-esm2-0
87,2037,55.444183351917516,ssp245,mri-esm2-0
88,2038,58.98955680547809,ssp245,mri-esm2-0
89,2039,55.42668105559226,ssp245,mri-esm2-0
90,2040,59.64556621798148,ssp245,mri-esm2-0
91,2041,57.80175892377378,ssp245,mri-esm2-0
92,2042,57.77619304545681,ssp245,mri-esm2-0
93,2043,57.497046856217445,ssp245,mri-esm2-0
94,2044,57.560011241701936,ssp245,mri-esm2-0
95,2045,55.973211208759544,ssp245,mri-esm2-0
96,2046,59.30437662605737,ssp245,mri-esm2-0
97,2047,57.62782714382466,ssp245,mri-esm2-0
98,2048,56.86582697192239,ssp245,mri-esm2-0
99,2049,59.57587944058281,ssp245,mri-esm2-0
100,2050,57.505225676454664,ssp245,mri-esm2-0
101,2051,56.55256916517361,ssp245,mri-esm2-0
102,2052,56.63659331405737,ssp245,mri-esm2-0
103,2053,58.16509645027891,ssp245,mri-esm2-0
104,2054,58.79539941937697,ssp245,mri-esm2-0
105,2055,59.79171168799572,ssp245,mri-esm2-0
106,2056,59.15139261818411,ssp245,mri-esm2-0
107,2057,58.50667089456784,ssp245,mri-esm2-0
108,2058,59.88800918457749,ssp245,mri-esm2-0
109,2059,56.53894573079962,ssp245,mri-esm2-0
110,2060,56.424872641636455,ssp245,mri-esm2-0
111,2061,56.22494329634298,ssp245,mri-esm2-0
112,2062,57.8269575657683,ssp245,mri-esm2-0
113,2063,60.50287115580802,ssp245,mri-esm2-0
114,2064,57.99254401155551,ssp245,mri-esm2-0
115,2065,57.62179371258274,ssp245,mri-esm2-0
116,2066,56.50635206607318,ssp245,mri-esm2-0
117,2067,59.96497100018811,ssp245,mri-esm2-0
118,2068,59.30121880193957,ssp245,mri-esm2-0
119,2069,57.85179199687866,ssp245,mri-esm2-0
120,2070,58.20253690523025,ssp245,mri-esm2-0
121,2071,58.947973713844036,ssp245,mri-esm2-0
122,2072,58.73845893813952,ssp245,mri-esm2-0
123,2073,56.78008107080012,ssp245,mri-esm2-0
124,2074,59.70027704838434,ssp245,mri-esm2-0
125,2075,58.49282423877757,ssp245,mri-esm2-0
126,2076,57.592359196018684,ssp245,mri-esm2-0
127,2077,59.13049331658822,ssp245,mri-esm2-0
128,2078,60.17804775602103,ssp245,mri-esm2-0
129,2079,59.114231343612296,ssp245,mri-esm2-0
130,2080,58.32624013924572,ssp245,mri-esm2-0
131,2081,58.497577865565425,ssp245,mri-esm2-0
132,2082,59.36119056470525,ssp245,mri-esm2-0
133,2083,59.82024212590676,ssp245,mri-esm2-0
134,2084,59.06892682886055,ssp245,mri-esm2-0
135,2085,58.090594027422426,ssp245,mri-esm2-0
136,2086,59.082033965093494,ssp245,mri-esm2-0
137,2087,57.10832183038947,ssp245,mri-esm2-0
138,2088,58.526514699569404,ssp245,mri-esm2-0
139,2089,57.760342913347216,ssp245,mri-esm2-0
140,2090,57.851116661004355,ssp245,mri-esm2-0
141,2091,60.77446013927623,ssp245,mri-esm2-0
142,2092,59.55317058577041,ssp245,mri-esm2-0
143,2093,60.3700973729302,ssp245,mri-esm2-0
144,2094,60.000784793995095,ssp245,mri-esm2-0
145,2095,59.137706669590536,ssp245,mri-esm2-0
146,2096,57.423267347445154,ssp245,mri-esm2-0
147,2097,59.445931103195434,ssp245,mri-esm2-0
148,2098,57.958999238616734,ssp245,mri-esm2-0
149,2099,59.34392870723828,ssp245,mri-esm2-0
150,2100,59.301008351722416,ssp245,mri-esm2-0
0,1950,50.13650493957096,ssp245,mpi-esm1-2-lr
1,1951,54.536627778192226,ssp245,mpi-esm1-2-lr
2,1952,52.09970767464239,ssp245,mpi-esm1-2-lr
3,1953,52.08233314825239,ssp245,mpi-esm1-2-lr
4,1954,50.966539407384346,ssp245,mpi-esm1-2-lr
5,1955,52.00108077541881,ssp245,mpi-esm1-2-lr
6,1956,52.2007374062295,ssp245,mpi-esm1-2-lr
7,1957,53.60138193629853,ssp245,mpi-esm1-2-lr
8,1958,55.30930944382866,ssp245,mpi-esm1-2-lr
9,1959,56.533809752488175,ssp245,mpi-esm1-2-lr
10,1960,52.43675533273486,ssp245,mpi-esm1-2-lr
11,1961,51.378147569657614,ssp245,mpi-esm1-2-lr
12,1962,52.923304551499704,ssp245,mpi-esm1-2-lr
13,1963,51.75405604145659,ssp245,mpi-esm1-2-lr
14,1964,50.2696452767594,ssp245,mpi-esm1-2-lr
15,1965,51.36220290688734,ssp245,mpi-esm1-2-lr
16,1966,51.42729696120892,ssp245,mpi-esm1-2-lr
17,1967,51.31878668488253,ssp245,mpi-esm1-2-lr
18,1968,54.706775085280896,ssp245,mpi-esm1-2-lr
19,1969,51.2389514186144,ssp245,mpi-esm1-2-lr
20,1970,48.83462756541888,ssp245,mpi-esm1-2-lr
21,1971,50.700299088077344,ssp245,mpi-esm1-2-lr
22,1972,48.8103820040353,ssp245,mpi-esm1-2-lr
23,1973,49.98333535349921,ssp245,mpi-esm1-2-lr
24,1974,52.07413891549166,ssp245,mpi-esm1-2-lr
25,1975,53.13104935944195,ssp245,mpi-esm1-2-lr
26,1976,52.39501731692154,ssp245,mpi-esm1-2-lr
27,1977,53.11881813181998,ssp245,mpi-esm1-2-lr
28,1978,53.14157361525991,ssp245,mpi-esm1-2-lr
29,1979,51.33631274788502,ssp245,mpi-esm1-2-lr
30,1980,51.61988113033501,ssp245,mpi-esm1-2-lr
31,1981,51.432815730871106,ssp245,mpi-esm1-2-lr
32,1982,53.422851298626036,ssp245,mpi-esm1-2-lr
33,1983,51.77489843202606,ssp245,mpi-esm1-2-lr
34,1984,53.75484266079105,ssp245,mpi-esm1-2-lr
35,1985,55.54459835349301,ssp245,mpi-esm1-2-lr
36,1986,52.631296702505686,ssp245,mpi-esm1-2-lr
37,1987,53.359880842764134,ssp245,mpi-esm1-2-lr
38,1988,53.16850349248709,ssp245,mpi-esm1-2-lr
39,1989,54.36711669742435,ssp245,mpi-esm1-2-lr
40,1990,51.90102313890161,ssp245,mpi-esm1-2-lr
41,1991,52.85739472866018,ssp245,mpi-esm1-2-lr
42,1992,51.14018859056684,ssp245,mpi-esm1-2-lr
43,1993,50.51853914932978,ssp245,mpi-esm1-2-lr
44,1994,54.77693011701122,ssp245,mpi-esm1-2-lr
45,1995,53.125878586014096,ssp245,mpi-esm1-2-lr
