,year,avg_son_temp_f,scenario,model
101,2051,59.511045623905176,ssp370,ipsl-cm6a-lr
102,2052,57.346030253025184,ssp370,ipsl-cm6a-lr
103,2053,58.34920306300691,ssp370,ipsl-cm6a-lr
104,2054,61.009140491355204,ssp370,ipsl-cm6a-lr
105,2055,57.4503881650474,ssp370,ipsl-cm6a-lr
106,2056,61.44739166919022,ssp370,ipsl-cm6a-lr
107,2057,60.27820849573645,ssp370,ipsl-cm6a-lr
108,2058,59.13082645465622,ssp370,ipsl-cm6a-lr
109,2059,61.124535933449785,ssp370,ipsl-cm6a-lr
110,2060,60.521695171809306,ssp370,ipsl-cm6a-lr
111,2061,58.662957021375156,ssp370,ipsl-cm6a-lr
112,2062,58.81218940916033,ssp370,ipsl-cm6a-lr
113,2063,59.781494802605984,ssp370,ipsl-cm6a-lr
114,2064,60.58395767490281,ssp370,ipsl-cm6a-lr
115,2065,59.49973270251805,ssp370,ipsl-cm6a-lr
116,2066,60.65143588868682,ssp370,ipsl-cm6a-lr
117,2067,62.793110916085475,ssp370,ipsl-cm6a-lr
118,2068,60.4297540151605,ssp370,ipsl-cm6a-lr
119,2069,60.934402811184206,ssp370,ipsl-cm6a-lr
120,2070,60.15228276383716,ssp370,ipsl-cm6a-lr
121,2071,60.71225836604914,ssp370,ipsl-cm6a-lr
122,2072,63.046398686872905,ssp370,ipsl-cm6a-lr
123,2073,61.67116801820786,ssp370,ipsl-cm6a-lr
124,2074,61.67366708352218,ssp370,ipsl-cm6a-lr
125,2075,60.82974219578518,ssp370,ipsl-cm6a-lr
126,2076,63.92201721908579,ssp370,ipsl-cm6a-lr
127,2077,62.488476320019046,ssp370,ipsl-cm6a-lr
128,2078,62.3016845747157,ssp370,ipsl-cm6a-lr
129,2079,62.5700575634274,ssp370,ipsl-cm6a-lr
130,2080,63.72216867238604,ssp370,ipsl-cm6a-lr
131,2081,61.99346261942702,ssp370,ipsl-cm6a-lr
132,2082,63.37311868845013,ssp370,ipsl-cm6a-lr
133,2083,63.25416122501586,ssp370,ipsl-cm6a-lr
134,2084,63.192689119899256,ssp370,ipsl-cm6a-lr
135,2085,64.1109787253372,ssp370,ipsl-cm6a-lr
136,2086,63.82982167438387,ssp370,ipsl-cm6a-lr
137,2087,63.52913340608968,ssp370,ipsl-cm6a-lr
138,2088,63.197574810292636,ssp370,ipsl-cm6a-lr
139,2089,65.689772557011,ssp370,ipsl-cm6a-lr
140,2090,64.87521228845755,ssp370,ipsl-cm6a-lr
141,2091,63.65577906095394,ssp370,ipsl-cm6a-lr
142,2092,64.95379967642364,ssp370,ipsl-cm6a-lr
143,2093,63.901986210125784,ssp370,ipsl-cm6a-lr
144,2094,65.73370886183869,ssp370,ipsl-cm6a-lr
145,2095,65.0089403194236,ssp370,ipsl-cm6a-lr
146,2096,65.02662003417709,ssp370,ipsl-cm6a-lr
147,2097,66.9189954062335,ssp370,ipsl-cm6a-lr
148,2098,63.95796396244361,ssp370,ipsl-cm6a-lr
149,2099,66.3868037714467,ssp370,ipsl-cm6a-lr
150,2100,64.15431210144924,ssp370,ipsl-cm6a-lr
0,1950,52.61574897049978,ssp370,inm-cm5-0
1,1951,51.66221944887855,ssp370,inm-cm5-0
2,1952,51.38188071018392,ssp370,inm-cm5-0
3,1953,51.280694305617324,ssp370,inm-cm5-0
4,1954,53.06269174597829,ssp370,inm-cm5-0
5,1955,52.77412058506091,ssp370,inm-cm5-0
6,1956,52.073036688599764,ssp370,inm-cm5-0
7,1957,52.484913978908395,ssp370,inm-cm5-0
8,1958,52.83171581640463,ssp370,inm-cm5-0
9,1959,53.08785593416952,ssp370,inm-cm5-0
10,1960,53.78093513816129,ssp370,inm-cm5-0
11,1961,50.80882492704239,ssp370,inm-cm5-0
12,1962,53.9694289911026,ssp370,inm-cm5-0
13,1963,51.89235246160679,ssp370,inm-cm5-0
14,1964,52.785727731054955,ssp370,inm-cm5-0
15,1965,51.717260341039186,ssp370,inm-cm5-0
16,1966,50.84827723830567,ssp370,inm-cm5-0
17,1967,53.110567299055226,ssp370,inm-cm5-0
18,1968,52.93072594477221,ssp370,inm-cm5-0
19,1969,53.84678879543149,ssp370,inm-cm5-0
20,1970,52.65714567592592,ssp370,inm-cm5-0
21,1971,52.39862607748879,ssp370,inm-cm5-0
22,1972,50.464422715891544,ssp370,inm-cm5-0
23,1973,52.92423663263852,ssp370,inm-cm5-0
24,1974,51.2256493737629,ssp370,inm-cm5-0
25,1975,52.479312138370425,ssp370,inm-cm5-0
26,1976,53.97799183929348,ssp370,inm-cm5-0
27,1977,52.96749684421357,ssp370,inm-cm5-0
28,1978,52.129217985227235,ssp370,inm-cm5-0
29,1979,54.116486412653984,ssp370,inm-cm5-0
30,1980,52.2243724221731,ssp370,inm-cm5-0
31,1981,50.52690566369926,ssp370,inm-cm5-0
32,1982,50.670959132877286,ssp370,inm-cm5-0
33,1983,50.627221773601995,ssp370,inm-cm5-0
34,1984,52.72768210052651,ssp370,inm-cm5-0
35,1985,51.258605642681324,ssp370,inm-cm5-0
36,1986,53.353632659774284,ssp370,inm-cm5-0
37,1987,52.69825631959862,ssp370,inm-cm5-0
38,1988,52.12982041389452,ssp370,inm-cm5-0
39,1989,53.5429551101246,ssp370,inm-cm5-0
40,1990,54.280815397408304,ssp370,inm-cm5-0
41,1991,54.62904330961483,ssp370,inm-cm5-0
42,1992,50.93356564690415,ssp370,inm-cm5-0
43,1993,52.82468304785598,ssp370,inm-cm5-0
44,1994,51.67830693026469,ssp370,inm-cm5-0
45,1995,51.78469968826396,ssp370,inm-cm5-0
46,1996,53.42120088313636,ssp370,inm-cm5-0
47,1997,52.815058123978254,ssp370,inm-cm5-0
48,1998,53.23837661579639,ssp370,inm-cm5-0
49,1999,52.454018078861374,ssp370,inm-cm5-0
50,2000,53.87234393211097,ssp370,inm-cm5-0
51,2001,53.46890300070316,ssp370,inm-cm5-0
52,2002,54.912245035964276,ssp370,inm-cm5-0
53,2003,54.3550763625097,ssp370,inm-cm5-0
54,2004,55.30570268849786,ssp370,inm-cm5-0
55,2005,54.45873778447863,ssp370,inm-cm5-0
56,2006,53.46544470090596,ssp370,inm-cm5-0
57,2007,54.36078669681803,ssp370,inm-cm5-0
58,2008,55.489894870290385,ssp370,inm-cm5-0
59,2009,54.46381389667508,ssp370,inm-cm5-0
60,2010,53.831473102520754,ssp370,inm-cm5-0
61,2011,54.55082431789807,ssp370,inm-cm5-0
62,2012,53.79254199420066,ssp370,inm-cm5-0
63,2013,52.60321010863008,ssp370,inm-cm5-0
64,2014,56.09333862996989,ssp370,inm-cm5-0
65,2015,55.037202306378546,ssp370,inm-cm5-0
66,2016,52.974480073276176,ssp370,inm-cm5-0
67,2017,54.95102503396511,ssp370,inm-cm5-0
68,2018,54.635646653461855,ssp370,inm-cm5-0
69,2019,53.96795185706189,ssp370,inm-cm5-0
70,2020,54.72546262907785,ssp370,inm-cm5-0
71,2021,53.52588100939379,ssp370,inm-cm5-0
72,2022,54.45359471328679,ssp370,inm-cm5-0
73,2023,51.54962655926528,ssp370,inm-cm5-0
74,2024,56.021211196104204,ssp370,inm-cm5-0
75,2025,52.260370809260294,ssp370,inm-cm5-0
76,2026,57.14762783751842,ssp370,inm-cm5-0
77,2027,55.9204025098201,ssp370,inm-cm5-0
78,2028,53.41375302499224,ssp370,inm-cm5-0
79,2029,55.30861494487364,ssp370,inm-cm5-0
80,2030,54.835433450148614,ssp370,inm-cm5-0
81,2031,54.20493271556032,ssp370,inm-cm5-0
82,2032,56.41220167463305,ssp370,inm-cm5-0
83,2033,56.09624112320548,ssp370,inm-cm5-0
84,2034,56.837688749934365,ssp370,inm-cm5-0
85,2035,55.413838480997846,ssp370,inm-cm5-0
86,2036,57.0991696150421,ssp370,inm-cm5-0
87,2037,56.453420019475935,ssp370,inm-cm5-0
88,2038,56.53479937706297,ssp370,inm-cm5-0
89,2039,55.9003453915816,ssp370,inm-cm5-0
90,2040,56.511895426928305,ssp370,inm-cm5-0
91,2041,57.549097431891305,ssp370,inm-cm5-0
92,2042,57.9606744708657,ssp370,inm-cm5-0
93,2043,56.27714776673424,ssp370,inm-cm5-0
94,2044,57.293286215970085,ssp370,inm-cm5-0
95,2045,56.710209552461365,ssp370,inm-cm5-0
96,2046,56.36031020433613,ssp370,inm-cm5-0
97,2047,57.14057177207366,ssp370,inm-cm5-0
98,2048,57.336899180277385,ssp370,inm-cm5-0
99,2049,56.58024866808381,ssp370,inm-cm5-0
100,2050,56.840566142388674,ssp370,inm-cm5-0
101,2051,56.454201956782036,ssp370,inm-cm5-0
102,2052,55.42498310151908,ssp370,inm-cm5-0
103,2053,55.68033080153369,ssp370,inm-cm5-0
104,2054,54.749935347147414,ssp370,inm-cm5-0
105,2055,56.81646746969366,ssp370,inm-cm5-0
106,2056,57.78164273514969,ssp370,inm-cm5-0
107,2057,56.82170899178402,ssp370,inm-cm5-0
108,2058,57.53979637664505,ssp370,inm-cm5-0
109,2059,57.59109204790706,ssp370,inm-cm5-0
110,2060,57.86837067431362,ssp370,inm-cm5-0
111,2061,56.71860985359636,ssp370,inm-cm5-0
112,2062,53.72200814103259,ssp370,inm-cm5-0
113,2063,58.07026077558086,ssp370,inm-cm5-0
114,2064,57.964916933944814,ssp370,inm-cm5-0
115,2065,58.55762471250493,ssp370,inm-cm5-0
116,2066,56.50803474361938,ssp370,inm-cm5-0
117,2067,55.851352261989696,ssp370,inm-cm5-0
118,2068,57.05623217833719,ssp370,inm-cm5-0
119,2069,58.18994977861246,ssp370,inm-cm5-0
120,2070,57.820562956073715,ssp370,inm-cm5-0
121,2071,58.01646098580003,ssp370,inm-cm5-0
122,2072,56.99447287648575,ssp370,inm-cm5-0
123,2073,57.03983963821914,ssp370,inm-cm5-0
124,2074,59.84886348663952,ssp370,inm-cm5-0
125,2075,57.702173837892786,ssp370,inm-cm5-0
126,2076,58.206249225080434,ssp370,inm-cm5-0
127,2077,59.7116058993125,ssp370,inm-cm5-0
128,2078,58.08518155159164,ssp370,inm-cm5-0
129,2079,58.62480086881155,ssp370,inm-cm5-0
130,2080,56.1482225793383,ssp370,inm-cm5-0
131,2081,58.13593262386726,ssp370,inm-cm5-0
132,2082,58.202536126392424,ssp370,inm-cm5-0
133,2083,58.78771519857495,ssp370,inm-cm5-0
134,2084,59.28845762982337,ssp370,inm-cm5-0
135,2085,58.66767455068048,ssp370,inm-cm5-0
136,2086,58.07106744908221,ssp370,inm-cm5-0
137,2087,58.55092364260674,ssp370,inm-cm5-0
138,2088,60.58727574648638,ssp370,inm-cm5-0
139,2089,60.71901574096823,ssp370,inm-cm5-0
140,2090,59.33619972462963,ssp370,inm-cm5-0
141,2091,58.55225952616724,ssp370,inm-cm5-0
142,2092,59.27616968247625,ssp370,inm-cm5-0
143,2093,59.194129014441906,ssp370,inm-cm5-0
144,2094,59.88024321380833,ssp370,inm-cm5-0
145,2095,59.703151979439696,ssp370,inm-cm5-0
146,2096,60.67921464519005,ssp370,inm-cm5-0
147,2097,58.0720819159527,ssp370,inm-cm5-0
148,2098,58.74191337691143,ssp370,inm-cm5-0
149,2099,62.28545611113979,ssp370,inm-cm5-0
150,2100,62.23727592240328,ssp370,inm-cm5-0
0,1950,51.32516199640676,ssp370,mpi-esm1-2-hr
1,1951,51.70193067374598,ssp370,mpi-esm1-2-hr
2,1952,53.50492575140738,ssp370,mpi-esm1-2-hr
3,1953,50.63927857653068,ssp370,mpi-esm1-2-hr
4,1954,52.72451279248498,ssp370,mpi-esm1-2-hr
5,1955,52.398532655886676,ssp370,mpi-esm1-2-hr
6,1956,51.511185796098474,ssp370,mpi-esm1-2-hr
7,1957,52.85773120191061,ssp370,mpi-esm1-2-hr
8,1958,53.17279714480738,ssp370,mpi-esm1-2-hr
9,1959,53.80809233299104,ssp370,mpi-esm1-2-hr
10,1960,52.26003188235999,ssp370,mpi-esm1-2-hr
11,1961,53.0578760803636,ssp370,mpi-esm1-2-hr
12,1962,51.14854296505164,ssp370,mpi-esm1-2-hr
13,1963,51.26778508970301,ssp370,mpi-esm1-2-hr
14,1964,50.70699343667126,ssp370,mpi-esm1-2-hr
15,1965,52.13022268837879,ssp370,mpi-esm1-2-hr
16,1966,53.73314217053422,ssp370,mpi-esm1-2-hr
17,1967,50.2635183028522,ssp370,mpi-esm1-2-hr
18,1968,52.993133101228246,ssp370,mpi-esm1-2-hr
19,1969,52.74630378588637,ssp370,mpi-esm1-2-hr
20,1970,53.175472811611,ssp370,mpi-esm1-2-hr
21,1971,54.26177708807151,ssp370,mpi-esm1-2-hr
22,1972,53.128052133005454,ssp370,mpi-esm1-2-hr
23,1973,52.92618076431147,ssp370,mpi-esm1-2-hr
24,1974,50.20957645758153,ssp370,mpi-esm1-2-hr
25,1975,53.540009581129624,ssp370,mpi-esm1-2-hr
26,1976,51.287912381550306,ssp370,mpi-esm1-2-hr
27,1977,51.03812736390064,ssp370,mpi-esm1-2-hr
28,1978,51.48719578109659,ssp370,mpi-esm1-2-hr
29,1979,51.50927167939363,ssp370,mpi-esm1-2-hr
30,1980,54.55943381754062,ssp370,mpi-esm1-2-hr
31,1981,52.455395847269216,ssp370,mpi-esm1-2-hr
32,1982,53.45949719547186,ssp370,mpi-esm1-2-hr
33,1983,51.1197003041892,ssp370,mpi-esm1-2-hr
34,1984,51.213171648675726,ssp370,mpi-esm1-2-hr
35,1985,54.32120733582073,ssp370,mpi-esm1-2-hr
36,1986,52.148628564071885,ssp370,mpi-esm1-2-hr
37,1987,53.03737162423409,ssp370,mpi-esm1-2-hr
38,1988,51.74563894835002,ssp370,mpi-esm1-2-hr
39,1989,53.09978229587806,ssp370,mpi-esm1-2-hr
40,1990,55.39563802271058,ssp370,mpi-esm1-2-hr
41,1991,53.7874876047027,ssp370,mpi-esm1-2-hr
42,1992,48.681162882241246,ssp370,mpi-esm1-2-hr
43,1993,52.07780349161517,ssp370,mpi-esm1-2-hr
44,1994,52.3228772988381,ssp370,mpi-esm1-2-hr
45,1995,52.9182407663679,ssp370,mpi-esm1-2-hr
46,1996,54.86316820261839,ssp370,mpi-esm1-2-hr
47,1997,52.36962864933651,ssp370,mpi-esm1-2-hr
48,1998,54.60951218380083,ssp370,mpi-esm1-2-hr
49,1999,51.35103601032701,ssp370,mpi-esm1-2-hr
50,2000,50.28779253050049,ssp370,mpi-esm1-2-hr
51,2001,51.32689814287444,ssp370,mpi-esm1-2-hr
52,2002,52.388282744319135,ssp370,mpi-esm1-2-hr
53,2003,52.72596538560665,ssp370,mpi-esm1-2-hr
54,2004,52.79174944625512,ssp370,mpi-esm1-2-hr
55,2005,53.850068815074216,ssp370,mpi-esm1-2-hr
56,2006,56.64075986192915,ssp370,mpi-esm1-2-hr
57,2007,55.422405710945,ssp370,mpi-esm1-2-hr
58,2008,54.33804387849931,ssp370,mpi-esm1-2-hr
59,2009,54.658691013116595,ssp370,mpi-esm1-2-hr
60,2010,52.72419605031945,ssp370,mpi-esm1-2-hr
61,2011,54.11994661314178,ssp370,mpi-esm1-2-hr
62,2012,52.92776518035751,ssp370,mpi-esm1-2-hr
63,2013,53.12038271354383,ssp370,mpi-esm1-2-hr
64,2014,55.008397468731445,ssp370,mpi-esm1-2-hr
65,2015,55.76058981586538,ssp370,mpi-esm1-2-hr
66,2016,54.65853285325466,ssp370,mpi-esm1-2-hr
67,2017,53.97683359335327,ssp370,mpi-esm1-2-hr
68,2018,53.16120121576571,ssp370,mpi-esm1-2-hr
69,2019,56.108326007590215,ssp370,mpi-esm1-2-hr
70,2020,55.99476268347362,ssp370,mpi-esm1-2-hr
71,2021,55.50557856154132,ssp370,mpi-esm1-2-hr
72,2022,54.28633014237244,ssp370,mpi-esm1-2-hr
73,2023,56.97587279283686,ssp370,mpi-esm1-2-hr
74,2024,54.68003621291133,ssp370,mpi-esm1-2-hr
75,2025,57.24368586472131,ssp370,mpi-esm1-2-hr
76,2026,56.03184629969167,ssp370,mpi-esm1-2-hr
77,2027,55.834881525601865,ssp370,mpi-esm1-2-hr
78,2028,56.256223190799425,ssp370,mpi-esm1-2-hr
79,2029,53.01922003422777,ssp370,mpi-esm1-2-hr
80,2030,57.15769480555183,ssp370,mpi-esm1-2-hr
81,2031,55.88182962015412,ssp370,mpi-esm1-2-hr
82,2032,58.01087108469996,ssp370,mpi-esm1-2-hr
83,2033,56.2416854822667,ssp370,mpi-esm1-2-hr
84,2034,56.72685867514775,ssp370,mpi-esm1-2-hr
85,2035,56.02272302388524,ssp370,mpi-esm1-2-hr
86,2036,57.49967051689003,ssp370,mpi-esm1-2-hr
87,2037,53.7804934972332,ssp370,mpi-esm1-2-hr
88,2038,54.398971687041374,ssp370,mpi-esm1-2-hr
89,2039,56.670197786069714,ssp370,mpi-esm1-2-hr
90,2040,56.08787742594728,ssp370,mpi-esm1-2-hr
91,2041,58.65498879859157,ssp370,mpi-esm1-2-hr
92,2042,57.14808376477529,ssp370,mpi-esm1-2-hr
93,2043,54.713108129890635,ssp370,mpi-esm1-2-hr
94,2044,57.17280575637098,ssp370,mpi-esm1-2-hr
95,2045,55.4932908567875,ssp370,mpi-esm1-2-hr
96,2046,55.73210313644623,ssp370,mpi-esm1-2-hr
97,2047,57.87075331023209,ssp370,mpi-esm1-2-hr
98,2048,55.1384676564376,ssp370,mpi-esm1-2-hr
99,2049,58.108710802110416,ssp370,mpi-esm1-2-hr
100,2050,59.52637699054676,ssp370,mpi-esm1-2-hr
101,2051,55.97038349413887,ssp370,mpi-esm1-2-hr
102,2052,56.73861606518642,ssp370,mpi-esm1-2-hr
103,2053,59.178484932449095,ssp370,mpi-esm1-2-hr
104,2054,56.2902724025685,ssp370,mpi-esm1-2-hr
105,2055,61.077357859139596,ssp370,mpi-esm1-2-hr
106,2056,56.90713092591363,ssp370,mpi-esm1-2-hr
107,2057,58.255612181341434,ssp370,mpi-esm1-2-hr
108,2058,55.78121606756252,ssp370,mpi-esm1-2-hr
109,2059,58.31509485279882,ssp370,mpi-esm1-2-hr
110,2060,56.809141365375055,ssp370,mpi-esm1-2-hr
111,2061,55.86908874233118,ssp370,mpi-esm1-2-hr
112,2062,59.21631869451112,ssp370,mpi-esm1-2-hr
113,2063,59.12730078376057,ssp370,mpi-esm1-2-hr
114,2064,60.961265661851385,ssp370,mpi-esm1-2-hr
115,2065,56.96656620187449,ssp370,mpi-esm1-2-hr
116,2066,60.17279597665211,ssp370,mpi-esm1-2-hr
117,2067,59.48860686930626,ssp370,mpi-esm1-2-hr
118,2068,59.586541908700774,ssp370,mpi-esm1-2-hr
119,2069,61.13191569729055,ssp370,mpi-esm1-2-hr
120,2070,59.304457079550644,ssp370,mpi-esm1-2-hr
121,2071,56.96936912362206,ssp370,mpi-esm1-2-hr
122,2072,57.70357238206794,ssp370,mpi-esm1-2-hr
123,2073,59.1608049433979,ssp370,mpi-esm1-2-hr
124,2074,59.385921321593315,ssp370,mpi-esm1-2-hr
125,2075,58.69560300020342,ssp370,mpi-esm1-2-hr
126,2076,60.14120291376347,ssp370,mpi-esm1-2-hr
127,2077,56.78997910834816,ssp370,mpi-esm1-2-hr
128,2078,56.73008721433111,ssp370,mpi-esm1-2-hr
129,2079,58.013874778617065,ssp370,mpi-esm1-2-hr
130,2080,60.48909827842458,ssp370,mpi-esm1-2-hr
131,2081,58.22030757774229,ssp370,mpi-esm1-2-hr
132,2082,55.88678975714271,ssp370,mpi-esm1-2-hr
133,2083,62.26756145094377,ssp370,mpi-esm1-2-hr
134,2084,58.19304574448139,ssp370,mpi-esm1-2-hr
135,2085,58.87572389903844,ssp370,mpi-esm1-2-hr
136,2086,58.17290906594211,ssp370,mpi-esm1-2-hr
137,2087,63.121959287415216,ssp370,mpi-esm1-2-hr
138,2088,58.42455973604084,ssp370,mpi-esm1-2-hr
139,2089,59.94693258211942,ssp370,mpi-esm1-2-hr
140,2090,60.670598222419656,ssp370,mpi-esm1-2-hr
141,2091,63.225211473301876,ssp370,mpi-esm1-2-hr
142,2092,64.52488264108678,ssp370,mpi-esm1-2-hr
143,2093,60.24725822670334,ssp370,mpi-esm1-2-hr
144,2094,63.57364928459763,ssp370,mpi-esm1-2-hr
145,2095,60.95410578816619,ssp370,mpi-esm1-2-hr
146,2096,61.53193910991338,ssp370,mpi-esm1-2-hr
147,2097,60.338547408894655,ssp370,mpi-esm1-2-hr
148,2098,61.67794240235729,ssp370,mpi-esm1-2-hr
149,2099,61.98969198320857,ssp370,mpi-esm1-2-hr
150,2100,59.58920226545,ssp370,mpi-esm1-2-hr
0,1950,53.507445267388526,ssp370,access-esm1-5
1,1951,51.95380183127234,ssp370,access-esm1-5
2,1952,52.048568707274924,ssp370,access-esm1-5
3,1953,54.97017355264172,ssp370,access-esm1-5
4,1954,50.366092760107236,ssp370,access-esm1-5
5,1955,52.74727522432106,ssp370,access-esm1-5
6,1956,53.9620916639842,ssp370,access-esm1-5
7,1957,50.913978346775004,ssp370,access-esm1-5
8,1958,52.684722880009595,ssp370,access-esm1-5
9,1959,48.37514680934093,ssp370,access-esm1-5
10,1960,54.65386651417549,ssp370,access-esm1-5
11,1961,50.783727041175275,ssp370,access-esm1-5
12,1962,50.83247828134871,ssp370,access-esm1-5
13,1963,51.86008669895893,ssp370,access-esm1-5
14,1964,51.632470790242685,ssp370,access-esm1-5
15,1965,51.90503646404721,ssp370,access-esm1-5
16,1966,53.11500849827869,ssp370,access-esm1-5
17,1967,52.34449392021123,ssp370,access-esm1-5
18,1968,50.483321003924516,ssp370,access-esm1-5
19,1969,50.70244150903492,ssp370,access-esm1-5
