year,state,av_temp,scenario
2052,UT,73.9,ssp126
2053,UT,72.78,ssp126
2054,UT,72.76,ssp126
2055,UT,73.27,ssp126
2056,UT,73.31,ssp126
2057,UT,73.4,ssp126
2058,UT,73.15,ssp126
2059,UT,73.2,ssp126
2060,UT,73.08,ssp126
2061,UT,73.26,ssp126
2062,UT,73.88,ssp126
2063,UT,73.3,ssp126
2064,UT,73.68,ssp126
2065,UT,72.91,ssp126
2066,UT,73.53,ssp126
2067,UT,73.17,ssp126
2068,UT,74.02,ssp126
2069,UT,74.33,ssp126
2070,UT,73.29,ssp126
2071,UT,73.16,ssp126
2072,UT,73.55,ssp126
2073,UT,73.44,ssp126
2074,UT,73.34,ssp126
2075,UT,73.78,ssp126
2076,UT,72.73,ssp126
2077,UT,73.19,ssp126
2078,UT,73.82,ssp126
2079,UT,73.13,ssp126
2080,UT,73.77,ssp126
2081,UT,72.95,ssp126
2082,UT,73.51,ssp126
2083,UT,73.09,ssp126
2084,UT,72.83,ssp126
2085,UT,73.07,ssp126
2086,UT,73.12,ssp126
2087,UT,73.11,ssp126
2088,UT,73.16,ssp126
2089,UT,73.01,ssp126
2090,UT,73.09,ssp126
2091,UT,73.13,ssp126
2092,UT,73.36,ssp126
2093,UT,73.17,ssp126
2094,UT,72.97,ssp126
2095,UT,73.41,ssp126
2096,UT,73.37,ssp126
2097,UT,72.59,ssp126
2098,UT,72.62,ssp126
2099,UT,72.9,ssp126
2100,UT,72.69,ssp126
1950,OK,79.26,ssp126
1951,OK,78.83,ssp126
1952,OK,79.15,ssp126
1953,OK,79.79,ssp126
1954,OK,79.57,ssp126
1955,OK,79.98,ssp126
1956,OK,80.43,ssp126
1957,OK,80.13,ssp126
1958,OK,79.76,ssp126
1959,OK,79.31,ssp126
1960,OK,80.62,ssp126
1961,OK,80.17,ssp126
1962,OK,78.54,ssp126
1963,OK,80.54,ssp126
1964,OK,78.94,ssp126
1965,OK,78.91,ssp126
1966,OK,78.62,ssp126
1967,OK,80.32,ssp126
1968,OK,78.79,ssp126
1969,OK,80.53,ssp126
1970,OK,79.19,ssp126
1971,OK,80.37,ssp126
1972,OK,78.63,ssp126
1973,OK,79.44,ssp126
1974,OK,79.54,ssp126
1975,OK,79.27,ssp126
1976,OK,78.6,ssp126
1977,OK,79.92,ssp126
1978,OK,79.68,ssp126
1979,OK,80.38,ssp126
1980,OK,80.39,ssp126
1981,OK,80.73,ssp126
1982,OK,78.55,ssp126
1983,OK,78.53,ssp126
1984,OK,79.57,ssp126
1985,OK,80.38,ssp126
1986,OK,80.21,ssp126
1987,OK,79.91,ssp126
1988,OK,79.63,ssp126
1989,OK,80.04,ssp126
1990,OK,81.12,ssp126
1991,OK,79.91,ssp126
1992,OK,79.38,ssp126
1993,OK,79.92,ssp126
1994,OK,80.47,ssp126
1995,OK,80.79,ssp126
1996,OK,80.76,ssp126
1997,OK,79.74,ssp126
1998,OK,80.02,ssp126
1999,OK,80.79,ssp126
2000,OK,81.32,ssp126
2001,OK,80.37,ssp126
2002,OK,81.53,ssp126
2003,OK,80.91,ssp126
2004,OK,82.02,ssp126
2005,OK,81.92,ssp126
2006,OK,81.51,ssp126
2007,OK,81.88,ssp126
2008,OK,81.67,ssp126
2009,OK,82.17,ssp126
2010,OK,82.73,ssp126
2011,OK,81.48,ssp126
2012,OK,81.45,ssp126
2013,OK,81.96,ssp126
2014,OK,82.59,ssp126
2015,OK,82.09,ssp126
2016,OK,82.07,ssp126
2017,OK,82.79,ssp126
2018,OK,81.55,ssp126
2019,OK,82.13,ssp126
2020,OK,82.42,ssp126
2021,OK,83.02,ssp126
2022,OK,83.42,ssp126
2023,OK,82.12,ssp126
2024,OK,83.88,ssp126
2025,OK,82.97,ssp126
2026,OK,83.22,ssp126
2027,OK,83.63,ssp126
2028,OK,84.12,ssp126
2029,OK,84.6,ssp126
2030,OK,83.74,ssp126
2031,OK,84.04,ssp126
2032,OK,83.49,ssp126
2033,OK,83.53,ssp126
2034,OK,83.6,ssp126
2035,OK,83.62,ssp126
2036,OK,83.03,ssp126
2037,OK,83.69,ssp126
2038,OK,83.95,ssp126
2039,OK,83.74,ssp126
2040,OK,83.96,ssp126
2041,OK,84.62,ssp126
2042,OK,83.32,ssp126
2043,OK,83.63,ssp126
2044,OK,84.52,ssp126
2045,OK,84.48,ssp126
2046,OK,84.18,ssp126
2047,OK,83.87,ssp126
2048,OK,84.05,ssp126
2049,OK,84.25,ssp126
2050,OK,84.29,ssp126
2051,OK,84.3,ssp126
2052,OK,84.77,ssp126
2053,OK,84.53,ssp126
2054,OK,83.87,ssp126
2055,OK,84.83,ssp126
2056,OK,84.49,ssp126
2057,OK,85.07,ssp126
2058,OK,83.97,ssp126
2059,OK,83,ssp126
2060,OK,83.56,ssp126
2061,OK,83.28,ssp126
2062,OK,84.58,ssp126
2063,OK,84.32,ssp126
2064,OK,84.18,ssp126
2065,OK,84.69,ssp126
2066,OK,83.85,ssp126
2067,OK,83.97,ssp126
2068,OK,84.05,ssp126
2069,OK,84.99,ssp126
2070,OK,85.23,ssp126
2071,OK,83.72,ssp126
2072,OK,84.23,ssp126
2073,OK,83.84,ssp126
2074,OK,83.65,ssp126
2075,OK,84.18,ssp126
2076,OK,82.72,ssp126
2077,OK,83.86,ssp126
2078,OK,84.87,ssp126
2079,OK,83.55,ssp126
2080,OK,84.42,ssp126
2081,OK,83.84,ssp126
2082,OK,83.92,ssp126
2083,OK,84.27,ssp126
2084,OK,83.26,ssp126
2085,OK,84.16,ssp126
2086,OK,84.12,ssp126
2087,OK,84.25,ssp126
2088,OK,84.43,ssp126
2089,OK,84.31,ssp126
2090,OK,83.86,ssp126
2091,OK,83.56,ssp126
2092,OK,84.32,ssp126
2093,OK,84.67,ssp126
2094,OK,83.44,ssp126
2095,OK,82.89,ssp126
2096,OK,84.03,ssp126
2097,OK,83.28,ssp126
2098,OK,82.6,ssp126
2099,OK,84.26,ssp126
2100,OK,84,ssp126
1950,TN,74.99,ssp126
1951,TN,75.29,ssp126
1952,TN,75.19,ssp126
1953,TN,75.64,ssp126
1954,TN,75.09,ssp126
1955,TN,75.69,ssp126
1956,TN,75.9,ssp126
1957,TN,75.64,ssp126
1958,TN,75.46,ssp126
1959,TN,74.8,ssp126
1960,TN,75.65,ssp126
1961,TN,75.25,ssp126
1962,TN,74.46,ssp126
1963,TN,75.37,ssp126
1964,TN,74.66,ssp126
1965,TN,75.06,ssp126
1966,TN,74.46,ssp126
1967,TN,75.33,ssp126
1968,TN,74.74,ssp126
1969,TN,75.51,ssp126
1970,TN,74.95,ssp126
1971,TN,75.25,ssp126
1972,TN,74.8,ssp126
1973,TN,74.97,ssp126
1974,TN,75.15,ssp126
1975,TN,75.32,ssp126
1976,TN,74.66,ssp126
1977,TN,75.36,ssp126
1978,TN,75.38,ssp126
1979,TN,75.81,ssp126
1980,TN,75.67,ssp126
1981,TN,75.88,ssp126
1982,TN,74.95,ssp126
1983,TN,75.03,ssp126
1984,TN,75.21,ssp126
1985,TN,75.77,ssp126
1986,TN,75.6,ssp126
1987,TN,75.54,ssp126
1988,TN,75.95,ssp126
1989,TN,76.02,ssp126
1990,TN,76.06,ssp126
1991,TN,75.44,ssp126
1992,TN,75.12,ssp126
1993,TN,75.56,ssp126
1994,TN,75.9,ssp126
1995,TN,76.12,ssp126
1996,TN,76.14,ssp126
1997,TN,76.23,ssp126
1998,TN,76.07,ssp126
1999,TN,76.26,ssp126
2000,TN,76.84,ssp126
2001,TN,76.06,ssp126
2002,TN,76.78,ssp126
2003,TN,76.85,ssp126
2004,TN,76.91,ssp126
2005,TN,76.68,ssp126
2006,TN,76.59,ssp126
2007,TN,77.19,ssp126
2008,TN,76.8,ssp126
2009,TN,76.89,ssp126
2010,TN,77.02,ssp126
2011,TN,76.7,ssp126
2012,TN,77.16,ssp126
2013,TN,77.27,ssp126
2014,TN,77.44,ssp126
2015,TN,77.59,ssp126
2016,TN,77.3,ssp126
2017,TN,77.55,ssp126
2018,TN,77.42,ssp126
2019,TN,76.96,ssp126
2020,TN,77.27,ssp126
2021,TN,77.64,ssp126
2022,TN,77.86,ssp126
2023,TN,77.5,ssp126
2024,TN,78.35,ssp126
2025,TN,78.08,ssp126
2026,TN,77.77,ssp126
2027,TN,77.95,ssp126
2028,TN,78.84,ssp126
2029,TN,78.89,ssp126
2030,TN,78.3,ssp126
2031,TN,78.67,ssp126
2032,TN,77.94,ssp126
2033,TN,78.53,ssp126
2034,TN,78.36,ssp126
2035,TN,78.55,ssp126
2036,TN,77.96,ssp126
2037,TN,78.39,ssp126
2038,TN,78.92,ssp126
2039,TN,78.88,ssp126
2040,TN,78.45,ssp126
2041,TN,79.46,ssp126
2042,TN,78.08,ssp126
2043,TN,78.6,ssp126
2044,TN,79.04,ssp126
2045,TN,78.73,ssp126
2046,TN,78.67,ssp126
2047,TN,78.83,ssp126
2048,TN,78.81,ssp126
2049,TN,79.01,ssp126
2050,TN,78.94,ssp126
2051,TN,79.38,ssp126
2052,TN,79.11,ssp126
2053,TN,79.4,ssp126
2054,TN,78.74,ssp126
2055,TN,79.11,ssp126
2056,TN,79.1,ssp126
2057,TN,79.71,ssp126
2058,TN,79.15,ssp126
2059,TN,78.46,ssp126
2060,TN,78.91,ssp126
2061,TN,78.55,ssp126
2062,TN,78.89,ssp126
2063,TN,79.12,ssp126
2064,TN,79.01,ssp126
2065,TN,79.22,ssp126
2066,TN,78.94,ssp126
2067,TN,79.05,ssp126
2068,TN,78.93,ssp126
2069,TN,79.27,ssp126
2070,TN,79.23,ssp126
2071,TN,78.9,ssp126
2072,TN,79.28,ssp126
2073,TN,78.25,ssp126
2074,TN,78.53,ssp126
2075,TN,78.71,ssp126
2076,TN,78.47,ssp126
2077,TN,78.83,ssp126
2078,TN,79.07,ssp126
2079,TN,78.56,ssp126
2080,TN,79.13,ssp126
2081,TN,78.79,ssp126
2082,TN,78.92,ssp126
2083,TN,78.67,ssp126
2084,TN,78.44,ssp126
2085,TN,79.08,ssp126
2086,TN,78.84,ssp126
2087,TN,78.94,ssp126
2088,TN,79.05,ssp126
2089,TN,78.88,ssp126
2090,TN,78.82,ssp126
2091,TN,78.64,ssp126
2092,TN,79.05,ssp126
2093,TN,79.05,ssp126
2094,TN,78.63,ssp126
2095,TN,78.2,ssp126
2096,TN,78.38,ssp126
2097,TN,78.42,ssp126
2098,TN,77.94,ssp126
2099,TN,79.18,ssp126
2100,TN,78.65,ssp126
1950,WY,62.88,ssp126
1951,WY,62.34,ssp126
1952,WY,62.01,ssp126
1953,WY,62.93,ssp126
1954,WY,62.21,ssp126
1955,WY,62.17,ssp126
1956,WY,62.87,ssp126
1957,WY,62.33,ssp126
1958,WY,62.68,ssp126
1959,WY,61.39,ssp126
1960,WY,61.91,ssp126
1961,WY,62.34,ssp126
1962,WY,62.01,ssp126
1963,WY,62.78,ssp126
1964,WY,61.52,ssp126
1965,WY,61.22,ssp126
1966,WY,61.98,ssp126
1967,WY,62.09,ssp126
1968,WY,61.4,ssp126
1969,WY,62.03,ssp126
1970,WY,62.03,ssp126
1971,WY,62.36,ssp126
1972,WY,61.32,ssp126
1973,WY,61.97,ssp126
1974,WY,61.63,ssp126
1975,WY,62.13,ssp126
1976,WY,61.91,ssp126
1977,WY,63.43,ssp126
1978,WY,62.83,ssp126
1979,WY,62.4,ssp126
1980,WY,62.22,ssp126
1981,WY,63.62,ssp126
1982,WY,62.07,ssp126
1983,WY,60.66,ssp126
1984,WY,62,ssp126
1985,WY,63.18,ssp126
1986,WY,62.67,ssp126
1987,WY,62.58,ssp126
1988,WY,62.68,ssp126
1989,WY,63.34,ssp126
1990,WY,63.69,ssp126
1991,WY,62.76,ssp126
1992,WY,61.29,ssp126
1993,WY,61.82,ssp126
1994,WY,62.61,ssp126
1995,WY,63.44,ssp126
1996,WY,64.13,ssp126
1997,WY,63.41,ssp126
1998,WY,62.86,ssp126
1999,WY,63.24,ssp126
2000,WY,64.05,ssp126
2001,WY,64.02,ssp126
2002,WY,64.69,ssp126
2003,WY,63.94,ssp126
2004,WY,65.19,ssp126
2005,WY,65.05,ssp126
2006,WY,65.1,ssp126
2007,WY,64.44,ssp126
2008,WY,64.75,ssp126
2009,WY,64.58,ssp126
2010,WY,64.94,ssp126
2011,WY,65.28,ssp126
2012,WY,64.92,ssp126
2013,WY,65.36,ssp126
2014,WY,65.14,ssp126
2015,WY,66.01,ssp126
2016,WY,64.49,ssp126
2017,WY,65.03,ssp126
2018,WY,64.18,ssp126
2019,WY,65.04,ssp126
2020,WY,65.45,ssp126
2021,WY,65.63,ssp126
2022,WY,65.7,ssp126
2023,WY,65.61,ssp126
2024,WY,66.51,ssp126
2025,WY,66.51,ssp126
2026,WY,66.29,ssp126
2027,WY,66.87,ssp126
2028,WY,66.54,ssp126
2029,WY,66.41,ssp126
2030,WY,66.08,ssp126
2031,WY,67.03,ssp126
2032,WY,66.25,ssp126
2033,WY,66.59,ssp126
2034,WY,65.66,ssp126
2035,WY,66.65,ssp126
2036,WY,65.8,ssp126
2037,WY,66.5,ssp126
2038,WY,65.84,ssp126
2039,WY,66.11,ssp126
2040,WY,66.47,ssp126
2041,WY,66.5,ssp126
2042,WY,67.04,ssp126
2043,WY,66.7,ssp126
2044,WY,66.99,ssp126
2045,WY,66.85,ssp126
2046,WY,67.95,ssp126
2047,WY,66.91,ssp126
2048,WY,66.41,ssp126
2049,WY,67.16,ssp126
2050,WY,66.83,ssp126
2051,WY,67.45,ssp126
2052,WY,67.77,ssp126
2053,WY,67.04,ssp126
2054,WY,66.73,ssp126
2055,WY,67.21,ssp126
2056,WY,66.88,ssp126
2057,WY,67.19,ssp126
2058,WY,67.12,ssp126
2059,WY,66.58,ssp126
2060,WY,66.75,ssp126
2061,WY,66.95,ssp126
2062,WY,67.66,ssp126
2063,WY,67.06,ssp126
2064,WY,67.6,ssp126
2065,WY,66.69,ssp126
2066,WY,66.58,ssp126
2067,WY,67.18,ssp126
2068,WY,67.53,ssp126
2069,WY,68.17,ssp126
2070,WY,67.3,ssp126
2071,WY,66.93,ssp126
2072,WY,67.19,ssp126
2073,WY,67.2,ssp126
2074,WY,67.37,ssp126
2075,WY,67.57,ssp126
2076,WY,66.28,ssp126
2077,WY,67.16,ssp126
2078,WY,67.74,ssp126
2079,WY,66.45,ssp126
2080,WY,67.2,ssp126
2081,WY,66.38,ssp126
2082,WY,67.06,ssp126
2083,WY,67.03,ssp126
2084,WY,66.09,ssp126
2085,WY,66.95,ssp126
2086,WY,67.17,ssp126
2087,WY,66.5,ssp126
2088,WY,66.85,ssp126
2089,WY,67.2,ssp126
2090,WY,66.84,ssp126
2091,WY,67.1,ssp126
2092,WY,67.3,ssp126
2093,WY,66.49,ssp126
2094,WY,66.33,ssp126
2095,WY,66.72,ssp126
2096,WY,66.82,ssp126
2097,WY,65.99,ssp126
2098,WY,66.68,ssp126
2099,WY,66.65,ssp126
2100,WY,66.48,ssp126
1950,NY,65.54,ssp126
1951,NY,66.14,ssp126
1952,NY,66.21,ssp126
1953,NY,65.78,ssp126
1954,NY,65.54,ssp126
1955,NY,65.71,ssp126
1956,NY,66.29,ssp126
1957,NY,66.44,ssp126
1958,NY,65.47,ssp126
1959,NY,65.67,ssp126
1960,NY,66.08,ssp126
1961,NY,66.11,ssp126
1962,NY,66.14,ssp126
1963,NY,66.16,ssp126
1964,NY,65.54,ssp126
1965,NY,65.7,ssp126
1966,NY,65.4,ssp126
1967,NY,65.95,ssp126
1968,NY,65.03,ssp126
1969,NY,65.04,ssp126
1970,NY,64.81,ssp126
1971,NY,65.4,ssp126
1972,NY,66.16,ssp126
1973,NY,65.65,ssp126
1974,NY,64.96,ssp126
1975,NY,66.03,ssp126
1976,NY,65.82,ssp126
1977,NY,65.47,ssp126
1978,NY,66.89,ssp126
1979,NY,66.11,ssp126
1980,NY,66.06,ssp126
1981,NY,66.34,ssp126
1982,NY,65.29,ssp126
1983,NY,65.13,ssp126
1984,NY,64.95,ssp126
1985,NY,65.59,ssp126
1986,NY,65.59,ssp126
1987,NY,65.75,ssp126
1988,NY,67.21,ssp126
1989,NY,66.58,ssp126
1990,NY,66.49,ssp126
1991,NY,66.09,ssp126
1992,NY,64.66,ssp126
1993,NY,65.35,ssp126
1994,NY,66.52,ssp126
1995,NY,66.79,ssp126
1996,NY,66.23,ssp126
1997,NY,66.86,ssp126
1998,NY,66.62,ssp126
1999,NY,68.13,ssp126
2000,NY,67.65,ssp126
2001,NY,66.57,ssp126
2002,NY,67.43,ssp126
2003,NY,67.93,ssp126
2004,NY,67.4,ssp126
2005,NY,67.66,ssp126
2006,NY,67.55,ssp126
2007,NY,67.8,ssp126
2008,NY,67.6,ssp126
2009,NY,67.67,ssp126
2010,NY,67.73,ssp126
2011,NY,67.52,ssp126
2012,NY,67.76,ssp126
2013,NY,67.81,ssp126
2014,NY,68,ssp126
2015,NY,68.66,ssp126
2016,NY,67.29,ssp126
2017,NY,68.31,ssp126
2018,NY,68.28,ssp126
2019,NY,68.18,ssp126
2020,NY,68.28,ssp126
2021,NY,68.54,ssp126
2022,NY,68.25,ssp126
2023,NY,69.18,ssp126
2024,NY,68.9,ssp126
2025,NY,68.56,ssp126
2026,NY,68.37,ssp126
2027,NY,68.72,ssp126
2028,NY,68.86,ssp126
2029,NY,68.91,ssp126
2030,NY,69.04,ssp126
2031,NY,69.08,ssp126
2032,NY,68.98,ssp126
2033,NY,69.34,ssp126
2034,NY,69.15,ssp126
2035,NY,69.23,ssp126
2036,NY,69.35,ssp126
2037,NY,69.65,ssp126
2038,NY,69.54,ssp126
2039,NY,70.02,ssp126
2040,NY,69.38,ssp126
2041,NY,68.98,ssp126
2042,NY,69.15,ssp126
2043,NY,69.5,ssp126
2044,NY,70.08,ssp126
2045,NY,69.57,ssp126
2046,NY,70.5,ssp126
2047,NY,69.81,ssp126
2048,NY,70.6,ssp126
2049,NY,70.23,ssp126
2050,NY,69.79,ssp126
2051,NY,70.83,ssp126
2052,NY,69.93,ssp126
2053,NY,70.36,ssp126
2054,NY,69.87,ssp126
2055,NY,69.83,ssp126
2056,NY,69.69,ssp126
2057,NY,70.17,ssp126
2058,NY,69.94,ssp126
2059,NY,70.07,ssp126
2060,NY,70.09,ssp126
2061,NY,70.07,ssp126
2062,NY,69.82,ssp126
2063,NY,70.19,ssp126
2064,NY,70.21,ssp126
2065,NY,69.72,ssp126
2066,NY,69.59,ssp126
2067,NY,70.27,ssp126
2068,NY,70.51,ssp126
2069,NY,70.53,ssp126
2070,NY,70.52,ssp126
2071,NY,69.92,ssp126
2072,NY,70.26,ssp126
2073,NY,70.5,ssp126
2074,NY,70.41,ssp126
2075,NY,70.03,ssp126
2076,NY,69.97,ssp126
2077,NY,70.13,ssp126
2078,NY,70.09,ssp126
2079,NY,70.12,ssp126
2080,NY,70.04,ssp126
2081,NY,69.96,ssp126
2082,NY,69.8,ssp126
2083,NY,69.88,ssp126
2084,NY,69.67,ssp126
2085,NY,70.1,ssp126
2086,NY,70.18,ssp126
2087,NY,69.57,ssp126
2088,NY,70.45,ssp126
2089,NY,69.59,ssp126
2090,NY,69.96,ssp126
2091,NY,70,ssp126
2092,NY,70.28,ssp126
2093,NY,70.17,ssp126
2094,NY,70.39,ssp126
2095,NY,69.62,ssp126
2096,NY,69.97,ssp126
2097,NY,69.49,ssp126
2098,NY,69.88,ssp126
2099,NY,69.79,ssp126
2100,NY,69.79,ssp126
1950,IN,71.6,ssp126
1951,IN,72.24,ssp126
1952,IN,72.01,ssp126
1953,IN,72.42,ssp126
1954,IN,71.7,ssp126
1955,IN,72.12,ssp126
1956,IN,72.86,ssp126
1957,IN,72.74,ssp126
1958,IN,71.68,ssp126
1959,IN,71.54,ssp126
1960,IN,72.54,ssp126
1961,IN,72.19,ssp126
1962,IN,71.77,ssp126
1963,IN,72.02,ssp126
1964,IN,71.38,ssp126
1965,IN,71.63,ssp126
1966,IN,71.32,ssp126
1967,IN,72.09,ssp126
1968,IN,71.56,ssp126
1969,IN,71.7,ssp126
1970,IN,71.55,ssp126
1971,IN,71.85,ssp126
1972,IN,72,ssp126
1973,IN,71.7,ssp126
1974,IN,71.59,ssp126
1975,IN,72.1,ssp126
1976,IN,71.87,ssp126
1977,IN,72.41,ssp126
1978,IN,72.91,ssp126
1979,IN,72.47,ssp126
1980,IN,72.52,ssp126
1981,IN,72.6,ssp126
1982,IN,71.66,ssp126
1983,IN,71.9,ssp126
1984,IN,71.47,ssp126
1985,IN,72.31,ssp126
1986,IN,72.05,ssp126
1987,IN,72.07,ssp126
1988,IN,73.27,ssp126
1989,IN,72.74,ssp126
1990,IN,73.01,ssp126
1991,IN,72.13,ssp126
1992,IN,71.43,ssp126
1993,IN,72.01,ssp126
1994,IN,72.97,ssp126
1995,IN,72.92,ssp126
1996,IN,73.09,ssp126
1997,IN,73.42,ssp126
1998,IN,72.71,ssp126
1999,IN,73.83,ssp126
2000,IN,74.13,ssp126
2001,IN,72.89,ssp126
2002,IN,73.84,ssp126
2003,IN,74.19,ssp126
2004,IN,73.85,ssp126
2005,IN,73.9,ssp126
2006,IN,73.55,ssp126
2007,IN,74.19,ssp126
2008,IN,74.2,ssp126
2009,IN,74.03,ssp126
2010,IN,74.1,ssp126
2011,IN,73.61,ssp126
2012,IN,74.45,ssp126
2013,IN,74.4,ssp126
2014,IN,74.63,ssp126
2015,IN,75.18,ssp126
2016,IN,73.99,ssp126
2017,IN,74.59,ssp126
2018,IN,74.62,ssp126
2019,IN,74.25,ssp126
2020,IN,74.65,ssp126
2021,IN,75.03,ssp126
2022,IN,74.84,ssp126
2023,IN,74.86,ssp126
2024,IN,75.75,ssp126
2025,IN,75.1,ssp126
2026,IN,74.96,ssp126
2027,IN,75.37,ssp126
2028,IN,75.67,ssp126
2029,IN,76.13,ssp126
2030,IN,75.6,ssp126
2031,IN,75.97,ssp126
2032,IN,75.07,ssp126
2033,IN,75.69,ssp126
2034,IN,75.47,ssp126
2035,IN,75.42,ssp126
2036,IN,74.91,ssp126
2037,IN,75.8,ssp126
2038,IN,75.97,ssp126
2039,IN,76.22,ssp126
2040,IN,75.92,ssp126
2041,IN,76.01,ssp126
2042,IN,75.49,ssp126
2043,IN,76.14,ssp126
2044,IN,76.54,ssp126
2045,IN,75.91,ssp126
2046,IN,76.84,ssp126
2047,IN,76.55,ssp126
2048,IN,76.65,ssp126
2049,IN,76.81,ssp126
2050,IN,76.48,ssp126
2051,IN,77.48,ssp126
2052,IN,76.8,ssp126
2053,IN,77.13,ssp126
2054,IN,76.32,ssp126
2055,IN,76.28,ssp126
2056,IN,76.27,ssp126
2057,IN,77.19,ssp126
2058,IN,76.24,ssp126
2059,IN,75.69,ssp126
2060,IN,76.58,ssp126
2061,IN,76.01,ssp126
2062,IN,76.41,ssp126
2063,IN,76.65,ssp126
2064,IN,76.5,ssp126
2065,IN,76.46,ssp126
2066,IN,75.91,ssp126
2067,IN,76.65,ssp126
2068,IN,76.96,ssp126
2069,IN,77.17,ssp126
2070,IN,76.96,ssp126
2071,IN,76.55,ssp126
2072,IN,76.88,ssp126
2073,IN,76.31,ssp126
2074,IN,76.37,ssp126
2075,IN,76.28,ssp126
2076,IN,75.81,ssp126
2077,IN,76.55,ssp126
2078,IN,76.53,ssp126
2079,IN,76.04,ssp126
2080,IN,76.67,ssp126
2081,IN,76.19,ssp126
2082,IN,76.21,ssp126
2083,IN,76.07,ssp126
2084,IN,75.69,ssp126
2085,IN,76.56,ssp126
2086,IN,76.52,ssp126
2087,IN,75.98,ssp126
2088,IN,76.51,ssp126
2089,IN,76.26,ssp126
2090,IN,75.99,ssp126
2091,IN,76.23,ssp126
2092,IN,76.69,ssp126
2093,IN,76.34,ssp126
2094,IN,76.36,ssp126
2095,IN,75.84,ssp126
2096,IN,76.23,ssp126
2097,IN,75.62,ssp126
2098,IN,75.71,ssp126
2099,IN,76.52,ssp126
2100,IN,76.12,ssp126
1950,KS,76.36,ssp126
1951,KS,75.77,ssp126
1952,KS,76.02,ssp126
1953,KS,76.64,ssp126
1954,KS,76.18,ssp126
1955,KS,76.41,ssp126
1956,KS,77.45,ssp126
1957,KS,77.13,ssp126
1958,KS,76.46,ssp126
1959,KS,75.6,ssp126
1960,KS,77.23,ssp126
1961,KS,77.03,ssp126
1962,KS,75.37,ssp126
1963,KS,77.24,ssp126
1964,KS,75.57,ssp126
1965,KS,75.61,ssp126
1966,KS,75.6,ssp126
1967,KS,77.11,ssp126
1968,KS,75.12,ssp126
1969,KS,76.89,ssp126
1970,KS,76.2,ssp126
1971,KS,76.96,ssp126
1972,KS,75.38,ssp126
1973,KS,76.04,ssp126
1974,KS,76.19,ssp126
1975,KS,76.41,ssp126
1976,KS,75.63,ssp126
1977,KS,77.35,ssp126
1978,KS,76.84,ssp126
1979,KS,76.88,ssp126
1980,KS,77.07,ssp126
1981,KS,77.46,ssp126
1982,KS,75.45,ssp126
1983,KS,75.59,ssp126
1984,KS,75.99,ssp126
1985,KS,77.37,ssp126
1986,KS,76.5,ssp126
1987,KS,76.76,ssp126
1988,KS,76.78,ssp126
1989,KS,76.93,ssp126
1990,KS,77.77,ssp126
1991,KS,76.89,ssp126
1992,KS,75.89,ssp126
1993,KS,76.48,ssp126
1994,KS,76.98,ssp126
1995,KS,77.23,ssp126
1996,KS,77.42,ssp126
1997,KS,77.09,ssp126
1998,KS,77.02,ssp126
1999,KS,77.6,ssp126
2000,KS,78.42,ssp126
2001,KS,77.32,ssp126
2002,KS,78.39,ssp126
2003,KS,77.88,ssp126
2004,KS,79.07,ssp126
2005,KS,78.92,ssp126
2006,KS,78.53,ssp126
2007,KS,78.8,ssp126
2008,KS,79.29,ssp126
2009,KS,78.94,ssp126
2010,KS,79.76,ssp126
2011,KS,78.58,ssp126
2012,KS,78.87,ssp126
2013,KS,79.16,ssp126
2014,KS,79.73,ssp126
2015,KS,79.76,ssp126
2016,KS,78.41,ssp126
2017,KS,78.9,ssp126
2018,KS,78.43,ssp126
2019,KS,78.88,ssp126
2020,KS,79.19,ssp126
2021,KS,79.83,ssp126
2022,KS,79.98,ssp126
2023,KS,79.14,ssp126
2024,KS,81.03,ssp126
2025,KS,80.38,ssp126
2026,KS,80.26,ssp126
2027,KS,80.59,ssp126
2028,KS,80.94,ssp126
2029,KS,81.31,ssp126
2030,KS,80.9,ssp126
2031,KS,81.14,ssp126
2032,KS,80.07,ssp126
2033,KS,80.47,ssp126
2034,KS,80.6,ssp126
2035,KS,80.8,ssp126
2036,KS,79.87,ssp126
2037,KS,80.48,ssp126
2038,KS,80.97,ssp126
2039,KS,81.09,ssp126
2040,KS,81.02,ssp126
2041,KS,81.17,ssp126
2042,KS,80.5,ssp126
2043,KS,80.78,ssp126
2044,KS,81.52,ssp126
2045,KS,81.11,ssp126
2046,KS,81.52,ssp126
2047,KS,81.66,ssp126
2048,KS,80.82,ssp126
2049,KS,81.33,ssp126
2050,KS,81.27,ssp126
2051,KS,81.64,ssp126
2052,KS,81.61,ssp126
2053,KS,81.73,ssp126
2054,KS,81.23,ssp126
2055,KS,81.76,ssp126
2056,KS,81.61,ssp126
2057,KS,82.5,ssp126
2058,KS,81.17,ssp126
2059,KS,80.15,ssp126
2060,KS,80.99,ssp126
2061,KS,80.79,ssp126
2062,KS,81.72,ssp126
2063,KS,81.44,ssp126
2064,KS,81.76,ssp126
2065,KS,81.38,ssp126
2066,KS,80.69,ssp126
2067,KS,81.14,ssp126
2068,KS,81.42,ssp126
2069,KS,82.55,ssp126
2070,KS,82.29,ssp126
2071,KS,81.08,ssp126
2072,KS,81.83,ssp126
2073,KS,81.25,ssp126
2074,KS,80.89,ssp126
2075,KS,80.96,ssp126
2076,KS,79.95,ssp126
2077,KS,81.16,ssp126
2078,KS,81.85,ssp126
