,year,avg_ann_temp_f,scenario,model
22,1972,51.03870549159624,ssp245,access-esm1-5
23,1973,49.66847109203309,ssp245,access-esm1-5
24,1974,50.714586254823594,ssp245,access-esm1-5
25,1975,51.322236639875044,ssp245,access-esm1-5
26,1976,51.05567323282194,ssp245,access-esm1-5
27,1977,50.281279890335675,ssp245,access-esm1-5
28,1978,52.79695263563477,ssp245,access-esm1-5
29,1979,52.18744208761031,ssp245,access-esm1-5
30,1980,50.78857724633071,ssp245,access-esm1-5
31,1981,50.143762161917515,ssp245,access-esm1-5
32,1982,50.599321238398936,ssp245,access-esm1-5
33,1983,50.89413537494243,ssp245,access-esm1-5
34,1984,50.052809042870194,ssp245,access-esm1-5
35,1985,52.4953359843694,ssp245,access-esm1-5
36,1986,50.808086529340926,ssp245,access-esm1-5
37,1987,50.64593634106466,ssp245,access-esm1-5
38,1988,50.60521920023326,ssp245,access-esm1-5
39,1989,51.371163986903,ssp245,access-esm1-5
40,1990,51.22248894144093,ssp245,access-esm1-5
41,1991,51.6477981965319,ssp245,access-esm1-5
42,1992,50.16091237671214,ssp245,access-esm1-5
43,1993,50.67812052507347,ssp245,access-esm1-5
44,1994,52.5233165044503,ssp245,access-esm1-5
45,1995,52.29254040956016,ssp245,access-esm1-5
46,1996,52.17740338119122,ssp245,access-esm1-5
47,1997,51.99202258726902,ssp245,access-esm1-5
48,1998,52.02126150833624,ssp245,access-esm1-5
49,1999,53.10049153947246,ssp245,access-esm1-5
50,2000,52.29608576193032,ssp245,access-esm1-5
51,2001,52.181031004900916,ssp245,access-esm1-5
52,2002,52.21919284765553,ssp245,access-esm1-5
53,2003,54.16449388330235,ssp245,access-esm1-5
54,2004,53.737127686607735,ssp245,access-esm1-5
55,2005,52.761458631278096,ssp245,access-esm1-5
56,2006,53.37663760421628,ssp245,access-esm1-5
57,2007,52.696877139360176,ssp245,access-esm1-5
58,2008,52.49076179724694,ssp245,access-esm1-5
59,2009,52.19044026100964,ssp245,access-esm1-5
60,2010,53.49896767164028,ssp245,access-esm1-5
61,2011,53.558818094507174,ssp245,access-esm1-5
62,2012,54.07015235754183,ssp245,access-esm1-5
63,2013,52.05028259406627,ssp245,access-esm1-5
64,2014,52.69321239382844,ssp245,access-esm1-5
65,2015,54.52103325978575,ssp245,access-esm1-5
66,2016,54.49935345389573,ssp245,access-esm1-5
67,2017,54.18321852423117,ssp245,access-esm1-5
68,2018,54.65553488980941,ssp245,access-esm1-5
69,2019,55.4227439765358,ssp245,access-esm1-5
70,2020,54.37783246533426,ssp245,access-esm1-5
71,2021,55.26456147981683,ssp245,access-esm1-5
72,2022,52.304248169098265,ssp245,access-esm1-5
73,2023,54.03620319918251,ssp245,access-esm1-5
74,2024,54.27489646949447,ssp245,access-esm1-5
75,2025,55.49964966305083,ssp245,access-esm1-5
76,2026,55.09119871491092,ssp245,access-esm1-5
77,2027,55.72019861254233,ssp245,access-esm1-5
78,2028,54.30334024710461,ssp245,access-esm1-5
79,2029,55.238691367709094,ssp245,access-esm1-5
80,2030,55.644021990197814,ssp245,access-esm1-5
81,2031,55.05913279920549,ssp245,access-esm1-5
82,2032,54.42957026377666,ssp245,access-esm1-5
83,2033,56.42211094775839,ssp245,access-esm1-5
84,2034,56.170944681104444,ssp245,access-esm1-5
85,2035,55.84651472344222,ssp245,access-esm1-5
86,2036,55.78802162035146,ssp245,access-esm1-5
87,2037,56.16971464181286,ssp245,access-esm1-5
88,2038,55.739746224746355,ssp245,access-esm1-5
89,2039,54.61174162724876,ssp245,access-esm1-5
90,2040,56.05448981132087,ssp245,access-esm1-5
91,2041,55.301056553258185,ssp245,access-esm1-5
92,2042,55.9571677104335,ssp245,access-esm1-5
93,2043,55.96849955699218,ssp245,access-esm1-5
94,2044,56.51245179384138,ssp245,access-esm1-5
95,2045,56.665256053511946,ssp245,access-esm1-5
96,2046,56.99665606181761,ssp245,access-esm1-5
97,2047,55.20814175714909,ssp245,access-esm1-5
98,2048,55.36118580048237,ssp245,access-esm1-5
99,2049,56.483461663396795,ssp245,access-esm1-5
100,2050,57.93934108734372,ssp245,access-esm1-5
101,2051,56.83263389573765,ssp245,access-esm1-5
102,2052,57.33406763538836,ssp245,access-esm1-5
103,2053,56.792481913921996,ssp245,access-esm1-5
104,2054,56.70011873689327,ssp245,access-esm1-5
105,2055,56.30673397216606,ssp245,access-esm1-5
106,2056,55.31628827643216,ssp245,access-esm1-5
107,2057,56.95920041884825,ssp245,access-esm1-5
108,2058,58.32819355550008,ssp245,access-esm1-5
109,2059,57.81623043735775,ssp245,access-esm1-5
110,2060,58.307342827129446,ssp245,access-esm1-5
111,2061,58.518534119359494,ssp245,access-esm1-5
112,2062,59.02780453129412,ssp245,access-esm1-5
113,2063,56.71230468219102,ssp245,access-esm1-5
114,2064,56.762726844310514,ssp245,access-esm1-5
115,2065,56.99912638831184,ssp245,access-esm1-5
116,2066,56.141593034638525,ssp245,access-esm1-5
117,2067,57.62295182576573,ssp245,access-esm1-5
118,2068,56.4347502848772,ssp245,access-esm1-5
119,2069,56.11034484129923,ssp245,access-esm1-5
120,2070,55.79296878561092,ssp245,access-esm1-5
121,2071,55.363362685470406,ssp245,access-esm1-5
122,2072,57.018671835571695,ssp245,access-esm1-5
123,2073,57.816105585651854,ssp245,access-esm1-5
124,2074,56.79591280626021,ssp245,access-esm1-5
125,2075,58.48631947867763,ssp245,access-esm1-5
126,2076,56.364412533933795,ssp245,access-esm1-5
127,2077,56.632062675274135,ssp245,access-esm1-5
128,2078,56.65742957184288,ssp245,access-esm1-5
129,2079,57.91428250181793,ssp245,access-esm1-5
130,2080,58.16086249619953,ssp245,access-esm1-5
131,2081,57.410046786816395,ssp245,access-esm1-5
132,2082,57.4273235995538,ssp245,access-esm1-5
133,2083,57.73982071709383,ssp245,access-esm1-5
134,2084,57.485000489335086,ssp245,access-esm1-5
135,2085,58.37533232953836,ssp245,access-esm1-5
136,2086,57.020927012252734,ssp245,access-esm1-5
137,2087,59.24222110226321,ssp245,access-esm1-5
138,2088,58.84088877897174,ssp245,access-esm1-5
139,2089,57.84329801203161,ssp245,access-esm1-5
140,2090,57.04964417813695,ssp245,access-esm1-5
141,2091,58.4167671904038,ssp245,access-esm1-5
142,2092,58.48695704680689,ssp245,access-esm1-5
143,2093,57.85640765141191,ssp245,access-esm1-5
144,2094,59.008957596593504,ssp245,access-esm1-5
145,2095,58.03596766001911,ssp245,access-esm1-5
146,2096,57.571819038242495,ssp245,access-esm1-5
147,2097,57.11960251726078,ssp245,access-esm1-5
148,2098,57.15003736757204,ssp245,access-esm1-5
149,2099,57.75936916064084,ssp245,access-esm1-5
150,2100,58.04828800119457,ssp245,access-esm1-5
0,1950,51.55958200649336,ssp245,fgoals-g3
1,1951,49.99593318685549,ssp245,fgoals-g3
2,1952,50.32715453412128,ssp245,fgoals-g3
3,1953,51.09264220460486,ssp245,fgoals-g3
4,1954,49.594459179585805,ssp245,fgoals-g3
5,1955,50.199256771326496,ssp245,fgoals-g3
6,1956,50.52374361061685,ssp245,fgoals-g3
7,1957,50.73481300662087,ssp245,fgoals-g3
8,1958,50.87533157043929,ssp245,fgoals-g3
9,1959,51.05738356726887,ssp245,fgoals-g3
10,1960,51.48248123363883,ssp245,fgoals-g3
11,1961,52.60085598963686,ssp245,fgoals-g3
12,1962,50.20484671401904,ssp245,fgoals-g3
13,1963,51.07810344618901,ssp245,fgoals-g3
14,1964,50.91430278528298,ssp245,fgoals-g3
15,1965,48.79299525490684,ssp245,fgoals-g3
16,1966,51.37720285052234,ssp245,fgoals-g3
17,1967,51.320502396903215,ssp245,fgoals-g3
18,1968,50.81198606973148,ssp245,fgoals-g3
19,1969,50.395682759984446,ssp245,fgoals-g3
20,1970,51.027885797957374,ssp245,fgoals-g3
21,1971,52.071060207130486,ssp245,fgoals-g3
22,1972,51.35253255391906,ssp245,fgoals-g3
23,1973,50.526289036024686,ssp245,fgoals-g3
24,1974,50.414719128598506,ssp245,fgoals-g3
25,1975,51.34622098142955,ssp245,fgoals-g3
26,1976,50.66191631071646,ssp245,fgoals-g3
27,1977,51.35818744627984,ssp245,fgoals-g3
28,1978,50.305423932282594,ssp245,fgoals-g3
29,1979,50.83418560474708,ssp245,fgoals-g3
30,1980,52.13053776328498,ssp245,fgoals-g3
31,1981,52.61922223172851,ssp245,fgoals-g3
32,1982,52.75076062908966,ssp245,fgoals-g3
33,1983,50.1926345740424,ssp245,fgoals-g3
34,1984,50.33484902896347,ssp245,fgoals-g3
35,1985,49.18421459226299,ssp245,fgoals-g3
36,1986,51.0256967113064,ssp245,fgoals-g3
37,1987,49.52458540938854,ssp245,fgoals-g3
38,1988,51.10638323853814,ssp245,fgoals-g3
39,1989,53.253897804805696,ssp245,fgoals-g3
40,1990,50.22409890636192,ssp245,fgoals-g3
41,1991,51.954245177151215,ssp245,fgoals-g3
42,1992,51.63334646950299,ssp245,fgoals-g3
43,1993,51.76553899905581,ssp245,fgoals-g3
44,1994,50.62725611680386,ssp245,fgoals-g3
45,1995,48.76781643327795,ssp245,fgoals-g3
46,1996,51.378845316729034,ssp245,fgoals-g3
47,1997,52.050941603753394,ssp245,fgoals-g3
48,1998,52.67783769948742,ssp245,fgoals-g3
49,1999,53.338600653378045,ssp245,fgoals-g3
50,2000,52.794907056283336,ssp245,fgoals-g3
51,2001,51.60447282882461,ssp245,fgoals-g3
52,2002,51.92663973096354,ssp245,fgoals-g3
53,2003,50.887054259634404,ssp245,fgoals-g3
54,2004,51.62049160862078,ssp245,fgoals-g3
55,2005,53.38749506638538,ssp245,fgoals-g3
56,2006,53.68309037910044,ssp245,fgoals-g3
57,2007,53.031823561617344,ssp245,fgoals-g3
58,2008,53.651740259570055,ssp245,fgoals-g3
59,2009,54.267518535188,ssp245,fgoals-g3
60,2010,53.2833156545685,ssp245,fgoals-g3
61,2011,52.622320280131795,ssp245,fgoals-g3
62,2012,52.20536043295374,ssp245,fgoals-g3
63,2013,53.8300057885619,ssp245,fgoals-g3
64,2014,53.08531460975932,ssp245,fgoals-g3
65,2015,53.906261350840545,ssp245,fgoals-g3
66,2016,53.019411464918115,ssp245,fgoals-g3
67,2017,54.33420719724543,ssp245,fgoals-g3
68,2018,53.86797900028689,ssp245,fgoals-g3
69,2019,53.06730132907341,ssp245,fgoals-g3
70,2020,52.98870934162292,ssp245,fgoals-g3
71,2021,52.814264560237646,ssp245,fgoals-g3
72,2022,52.84671274618649,ssp245,fgoals-g3
73,2023,54.496040077874206,ssp245,fgoals-g3
74,2024,54.59248143492019,ssp245,fgoals-g3
75,2025,54.350025579544756,ssp245,fgoals-g3
76,2026,53.34374557077741,ssp245,fgoals-g3
77,2027,54.01718565391219,ssp245,fgoals-g3
78,2028,54.540307504117656,ssp245,fgoals-g3
79,2029,54.42170721009674,ssp245,fgoals-g3
80,2030,54.626475367963614,ssp245,fgoals-g3
81,2031,55.084080585047474,ssp245,fgoals-g3
82,2032,54.27954197123989,ssp245,fgoals-g3
83,2033,54.759855637350476,ssp245,fgoals-g3
84,2034,54.043527712793114,ssp245,fgoals-g3
85,2035,54.45590602767192,ssp245,fgoals-g3
86,2036,53.034736443208764,ssp245,fgoals-g3
87,2037,54.81995223599103,ssp245,fgoals-g3
88,2038,55.380758556041116,ssp245,fgoals-g3
89,2039,54.748015516680304,ssp245,fgoals-g3
90,2040,54.81800655142341,ssp245,fgoals-g3
91,2041,52.641884203664034,ssp245,fgoals-g3
92,2042,54.93533296982453,ssp245,fgoals-g3
93,2043,56.14885811051805,ssp245,fgoals-g3
94,2044,53.88939066936931,ssp245,fgoals-g3
95,2045,55.658613297120795,ssp245,fgoals-g3
96,2046,55.0839280015222,ssp245,fgoals-g3
97,2047,55.04498946553292,ssp245,fgoals-g3
98,2048,54.28133840631812,ssp245,fgoals-g3
99,2049,56.94095240489408,ssp245,fgoals-g3
100,2050,55.54940939754759,ssp245,fgoals-g3
101,2051,54.94597247820102,ssp245,fgoals-g3
102,2052,53.33223894913094,ssp245,fgoals-g3
103,2053,54.45939739498174,ssp245,fgoals-g3
104,2054,54.61994809336274,ssp245,fgoals-g3
105,2055,54.796059823917766,ssp245,fgoals-g3
106,2056,56.23190550132537,ssp245,fgoals-g3
107,2057,55.69397414901619,ssp245,fgoals-g3
108,2058,57.01680261939712,ssp245,fgoals-g3
109,2059,56.128938798605304,ssp245,fgoals-g3
110,2060,55.0306782652025,ssp245,fgoals-g3
111,2061,52.80406440906408,ssp245,fgoals-g3
112,2062,54.58337735877409,ssp245,fgoals-g3
113,2063,54.27388196695698,ssp245,fgoals-g3
114,2064,55.163596387557234,ssp245,fgoals-g3
115,2065,54.72904632005461,ssp245,fgoals-g3
116,2066,55.69639575996479,ssp245,fgoals-g3
117,2067,56.799513494210274,ssp245,fgoals-g3
118,2068,55.81631893416526,ssp245,fgoals-g3
119,2069,56.04005553297174,ssp245,fgoals-g3
120,2070,54.445834528676414,ssp245,fgoals-g3
121,2071,56.01039929699158,ssp245,fgoals-g3
122,2072,55.78355973691333,ssp245,fgoals-g3
123,2073,55.49020730159549,ssp245,fgoals-g3
124,2074,56.73717972937039,ssp245,fgoals-g3
125,2075,56.19842197812793,ssp245,fgoals-g3
126,2076,55.61708156682429,ssp245,fgoals-g3
127,2077,57.45677983952143,ssp245,fgoals-g3
128,2078,56.143209024908174,ssp245,fgoals-g3
129,2079,56.15625002922312,ssp245,fgoals-g3
130,2080,55.60562735686741,ssp245,fgoals-g3
131,2081,56.58598219936844,ssp245,fgoals-g3
132,2082,58.00072140762253,ssp245,fgoals-g3
133,2083,55.607211264943416,ssp245,fgoals-g3
134,2084,55.56931779093953,ssp245,fgoals-g3
135,2085,56.65932489280421,ssp245,fgoals-g3
136,2086,54.59185885810298,ssp245,fgoals-g3
137,2087,58.031320154009926,ssp245,fgoals-g3
138,2088,56.42154853128217,ssp245,fgoals-g3
139,2089,56.167225417903,ssp245,fgoals-g3
140,2090,55.67359050084551,ssp245,fgoals-g3
141,2091,56.74922009775063,ssp245,fgoals-g3
142,2092,57.63549976971875,ssp245,fgoals-g3
143,2093,57.06228467875287,ssp245,fgoals-g3
144,2094,57.10192139945915,ssp245,fgoals-g3
145,2095,54.9764259641538,ssp245,fgoals-g3
146,2096,56.8374224554023,ssp245,fgoals-g3
147,2097,55.93787215798181,ssp245,fgoals-g3
148,2098,54.713578112556235,ssp245,fgoals-g3
149,2099,55.991392262416795,ssp245,fgoals-g3
150,2100,57.32287307815885,ssp245,fgoals-g3
0,1950,,hist,nclimgrid
1,1951,49.79518176335446,hist,nclimgrid
2,1952,51.10598921392018,hist,nclimgrid
3,1953,52.27499021681793,hist,nclimgrid
4,1954,52.04482083533418,hist,nclimgrid
5,1955,50.474983060517225,hist,nclimgrid
6,1956,51.128442030530806,hist,nclimgrid
7,1957,50.82888680590052,hist,nclimgrid
8,1958,50.90169476607746,hist,nclimgrid
9,1959,50.95074193165732,hist,nclimgrid
10,1960,50.34798106636793,hist,nclimgrid
11,1961,50.79845788841839,hist,nclimgrid
12,1962,50.718064727424704,hist,nclimgrid
13,1963,51.154724941766034,hist,nclimgrid
14,1964,50.52291928879055,hist,nclimgrid
15,1965,50.47204589970197,hist,nclimgrid
16,1966,50.38388667298433,hist,nclimgrid
17,1967,50.62845182438911,hist,nclimgrid
18,1968,50.23346889222248,hist,nclimgrid
19,1969,50.335125100630236,hist,nclimgrid
20,1970,50.43776544332691,hist,nclimgrid
21,1971,50.46693963629737,hist,nclimgrid
22,1972,50.07926215543443,hist,nclimgrid
23,1973,51.24196368838176,hist,nclimgrid
24,1974,51.1297753304794,hist,nclimgrid
25,1975,50.350534410979705,hist,nclimgrid
26,1976,50.3701244398047,hist,nclimgrid
27,1977,51.38858022081158,hist,nclimgrid
28,1978,49.86651629201306,hist,nclimgrid
29,1979,49.77788755329206,hist,nclimgrid
30,1980,51.248401838100776,hist,nclimgrid
31,1981,52.055926585968955,hist,nclimgrid
32,1982,50.1145998162221,hist,nclimgrid
33,1983,50.813455903949325,hist,nclimgrid
34,1984,50.82289898638462,hist,nclimgrid
35,1985,50.05863261011987,hist,nclimgrid
36,1986,52.18451398521359,hist,nclimgrid
37,1987,52.36672539065085,hist,nclimgrid
38,1988,51.57550827191129,hist,nclimgrid
39,1989,50.683086234511144,hist,nclimgrid
40,1990,52.36770275117506,hist,nclimgrid
41,1991,52.03670571090927,hist,nclimgrid
42,1992,51.49393812700174,hist,nclimgrid
43,1993,50.06818431383964,hist,nclimgrid
44,1994,51.74391784083336,hist,nclimgrid
45,1995,51.48133847456914,hist,nclimgrid
46,1996,50.62208171903805,hist,nclimgrid
47,1997,51.07892388415642,hist,nclimgrid
48,1998,53.13052595844695,hist,nclimgrid
49,1999,52.749170245207274,hist,nclimgrid
50,2000,52.05221431771615,hist,nclimgrid
51,2001,52.61632524848301,hist,nclimgrid
52,2002,52.04221683586329,hist,nclimgrid
53,2003,52.176096780048816,hist,nclimgrid
54,2004,51.965459056505324,hist,nclimgrid
55,2005,52.50031371103367,hist,nclimgrid
56,2006,53.182782075813336,hist,nclimgrid
57,2007,52.57523742121024,hist,nclimgrid
58,2008,51.06502717966613,hist,nclimgrid
59,2009,51.136858787954786,hist,nclimgrid
60,2010,51.91252715459694,hist,nclimgrid
61,2011,51.97925863561329,hist,nclimgrid
