,year,avg_ann_temp_f,scenario,model
140,2090,59.608706259003874,ssp370,mpi-esm1-2-hr
141,2091,60.58856080420871,ssp370,mpi-esm1-2-hr
142,2092,61.062611524062945,ssp370,mpi-esm1-2-hr
143,2093,58.835141654048066,ssp370,mpi-esm1-2-hr
144,2094,59.251011437887655,ssp370,mpi-esm1-2-hr
145,2095,59.08554578111918,ssp370,mpi-esm1-2-hr
146,2096,59.70988837701716,ssp370,mpi-esm1-2-hr
147,2097,58.91236698747992,ssp370,mpi-esm1-2-hr
148,2098,58.850300206284466,ssp370,mpi-esm1-2-hr
149,2099,60.25210002734559,ssp370,mpi-esm1-2-hr
150,2100,59.406907640494545,ssp370,mpi-esm1-2-hr
0,1950,51.330524249162885,ssp370,miroc6
1,1951,51.08850288851497,ssp370,miroc6
2,1952,49.279244273760014,ssp370,miroc6
3,1953,49.49072240890027,ssp370,miroc6
4,1954,50.555991699173596,ssp370,miroc6
5,1955,50.420817398907424,ssp370,miroc6
6,1956,52.28278791747448,ssp370,miroc6
7,1957,51.89767865582387,ssp370,miroc6
8,1958,51.66646161656765,ssp370,miroc6
9,1959,50.95374356278558,ssp370,miroc6
10,1960,49.908823753067075,ssp370,miroc6
11,1961,51.48898231183732,ssp370,miroc6
12,1962,49.35951067303031,ssp370,miroc6
13,1963,50.079239979413174,ssp370,miroc6
14,1964,50.70768765786669,ssp370,miroc6
15,1965,50.28690980978765,ssp370,miroc6
16,1966,51.269730788433364,ssp370,miroc6
17,1967,49.84264830186345,ssp370,miroc6
18,1968,49.92051468519361,ssp370,miroc6
19,1969,50.00440492892747,ssp370,miroc6
20,1970,49.64058001988894,ssp370,miroc6
21,1971,50.06085994868777,ssp370,miroc6
22,1972,50.74354131609125,ssp370,miroc6
23,1973,51.41325127171553,ssp370,miroc6
24,1974,51.40024765752019,ssp370,miroc6
25,1975,50.6561636110034,ssp370,miroc6
26,1976,49.715490119048866,ssp370,miroc6
27,1977,52.620950167425804,ssp370,miroc6
28,1978,52.40643185453921,ssp370,miroc6
29,1979,52.8161249453645,ssp370,miroc6
30,1980,52.76455445958105,ssp370,miroc6
31,1981,52.15974425370253,ssp370,miroc6
32,1982,51.588516954908336,ssp370,miroc6
33,1983,50.17793243731267,ssp370,miroc6
34,1984,50.64669625997609,ssp370,miroc6
35,1985,51.414735839202244,ssp370,miroc6
36,1986,50.48070182640333,ssp370,miroc6
37,1987,52.39813492781772,ssp370,miroc6
38,1988,50.2629089144146,ssp370,miroc6
39,1989,51.36913381704738,ssp370,miroc6
40,1990,51.35073631015534,ssp370,miroc6
41,1991,50.658594565371864,ssp370,miroc6
42,1992,50.65209231098614,ssp370,miroc6
43,1993,51.89565699188399,ssp370,miroc6
44,1994,50.98647419984954,ssp370,miroc6
45,1995,51.894359624621735,ssp370,miroc6
46,1996,52.0077092288462,ssp370,miroc6
47,1997,50.69859737325494,ssp370,miroc6
48,1998,49.557877797752816,ssp370,miroc6
49,1999,52.677097811050345,ssp370,miroc6
50,2000,53.234832354486215,ssp370,miroc6
51,2001,53.25123698925667,ssp370,miroc6
52,2002,53.25569799780984,ssp370,miroc6
53,2003,52.064345284264974,ssp370,miroc6
54,2004,52.345570823389046,ssp370,miroc6
55,2005,55.07061894740525,ssp370,miroc6
56,2006,53.332408835081054,ssp370,miroc6
57,2007,53.460930991472985,ssp370,miroc6
58,2008,52.40449807601008,ssp370,miroc6
59,2009,52.82824533770241,ssp370,miroc6
60,2010,53.04330963790739,ssp370,miroc6
61,2011,54.4959134825439,ssp370,miroc6
62,2012,52.492812415345725,ssp370,miroc6
63,2013,52.69614350611339,ssp370,miroc6
64,2014,53.552495777432895,ssp370,miroc6
65,2015,52.77855732951654,ssp370,miroc6
66,2016,52.983729479229616,ssp370,miroc6
67,2017,53.55142752399985,ssp370,miroc6
68,2018,54.17815972558341,ssp370,miroc6
69,2019,53.57047137099881,ssp370,miroc6
70,2020,53.55418255867865,ssp370,miroc6
71,2021,55.08927875518068,ssp370,miroc6
72,2022,53.063561370392215,ssp370,miroc6
73,2023,55.36722210814147,ssp370,miroc6
74,2024,54.21751068591992,ssp370,miroc6
75,2025,54.27807384494087,ssp370,miroc6
76,2026,53.830434077607336,ssp370,miroc6
77,2027,55.04408337287816,ssp370,miroc6
78,2028,55.667277632203735,ssp370,miroc6
79,2029,53.072956608058995,ssp370,miroc6
80,2030,53.08527116738842,ssp370,miroc6
81,2031,53.361365471362305,ssp370,miroc6
82,2032,54.34689705110195,ssp370,miroc6
83,2033,53.820534565376796,ssp370,miroc6
84,2034,55.157125852819746,ssp370,miroc6
85,2035,54.4208351204261,ssp370,miroc6
86,2036,54.53541499274961,ssp370,miroc6
87,2037,54.99732791158523,ssp370,miroc6
88,2038,56.467506759384115,ssp370,miroc6
89,2039,55.020869169753276,ssp370,miroc6
90,2040,55.99745672204818,ssp370,miroc6
91,2041,55.673520632849325,ssp370,miroc6
92,2042,55.63307705595639,ssp370,miroc6
93,2043,54.932491984781045,ssp370,miroc6
94,2044,55.92356269963581,ssp370,miroc6
95,2045,56.00129208839029,ssp370,miroc6
96,2046,58.110209238412864,ssp370,miroc6
97,2047,56.018885037102066,ssp370,miroc6
98,2048,57.7613814453843,ssp370,miroc6
99,2049,57.005345239652286,ssp370,miroc6
100,2050,56.132523209426786,ssp370,miroc6
101,2051,56.36991676830704,ssp370,miroc6
102,2052,56.735373073189564,ssp370,miroc6
103,2053,58.131200812354,ssp370,miroc6
104,2054,56.424988166796645,ssp370,miroc6
105,2055,56.31711693894917,ssp370,miroc6
106,2056,57.15997092636896,ssp370,miroc6
107,2057,55.623708832183034,ssp370,miroc6
108,2058,56.42114520383297,ssp370,miroc6
109,2059,56.23604247692453,ssp370,miroc6
110,2060,56.519701590639215,ssp370,miroc6
111,2061,58.482684988738754,ssp370,miroc6
112,2062,57.65304973898962,ssp370,miroc6
113,2063,57.28624855249806,ssp370,miroc6
114,2064,56.79322874339593,ssp370,miroc6
115,2065,57.348840763366624,ssp370,miroc6
116,2066,58.436788333849464,ssp370,miroc6
117,2067,58.1972623970783,ssp370,miroc6
118,2068,58.42829235771658,ssp370,miroc6
119,2069,58.95674350939773,ssp370,miroc6
120,2070,59.07902395601466,ssp370,miroc6
121,2071,59.27741949539857,ssp370,miroc6
122,2072,59.81646180943422,ssp370,miroc6
123,2073,58.72487154549017,ssp370,miroc6
124,2074,58.01288438462594,ssp370,miroc6
125,2075,57.5962645837301,ssp370,miroc6
126,2076,59.458466805513005,ssp370,miroc6
127,2077,60.024942991469466,ssp370,miroc6
128,2078,58.07387307581635,ssp370,miroc6
129,2079,58.460201826950154,ssp370,miroc6
130,2080,59.59688018106514,ssp370,miroc6
131,2081,58.2191626246038,ssp370,miroc6
132,2082,58.66241078806196,ssp370,miroc6
133,2083,57.29977388748593,ssp370,miroc6
134,2084,57.253477264343104,ssp370,miroc6
135,2085,58.74234985201752,ssp370,miroc6
136,2086,58.35002950831605,ssp370,miroc6
137,2087,59.085067746557975,ssp370,miroc6
138,2088,59.54561085617004,ssp370,miroc6
139,2089,60.91680813695384,ssp370,miroc6
140,2090,60.290397895207846,ssp370,miroc6
141,2091,59.59301362078169,ssp370,miroc6
142,2092,61.315097565219716,ssp370,miroc6
143,2093,60.435123743300146,ssp370,miroc6
144,2094,60.95683205713716,ssp370,miroc6
145,2095,59.87325729138686,ssp370,miroc6
146,2096,61.0620097326899,ssp370,miroc6
147,2097,61.141973488989066,ssp370,miroc6
148,2098,61.88962166304021,ssp370,miroc6
149,2099,60.39955922167659,ssp370,miroc6
150,2100,61.10431288660422,ssp370,miroc6
0,1950,51.55781287416302,ssp370,fgoals-g3
1,1951,49.99524186119271,ssp370,fgoals-g3
2,1952,50.327193887073506,ssp370,fgoals-g3
3,1953,51.09253978279054,ssp370,fgoals-g3
4,1954,49.59501380889603,ssp370,fgoals-g3
5,1955,50.20055288642039,ssp370,fgoals-g3
6,1956,50.5254429903884,ssp370,fgoals-g3
7,1957,50.736607149641635,ssp370,fgoals-g3
8,1958,50.87711083545091,ssp370,fgoals-g3
9,1959,51.05973532575389,ssp370,fgoals-g3
10,1960,51.48278965532724,ssp370,fgoals-g3
11,1961,52.60135250821656,ssp370,fgoals-g3
12,1962,50.205585893314264,ssp370,fgoals-g3
13,1963,51.07898385302481,ssp370,fgoals-g3
14,1964,50.915522485050325,ssp370,fgoals-g3
15,1965,48.794182013945026,ssp370,fgoals-g3
16,1966,51.378635705012606,ssp370,fgoals-g3
17,1967,51.321868038797085,ssp370,fgoals-g3
18,1968,50.81354616124524,ssp370,fgoals-g3
19,1969,50.397396988294744,ssp370,fgoals-g3
20,1970,51.02783165569396,ssp370,fgoals-g3
21,1971,52.07106345350383,ssp370,fgoals-g3
22,1972,51.35255086376671,ssp370,fgoals-g3
23,1973,50.52628566915613,ssp370,fgoals-g3
24,1974,50.414859850311146,ssp370,fgoals-g3
25,1975,51.34633007459892,ssp370,fgoals-g3
26,1976,50.66203481206436,ssp370,fgoals-g3
27,1977,51.358323387507845,ssp370,fgoals-g3
28,1978,50.30571009948528,ssp370,fgoals-g3
29,1979,50.834402586287695,ssp370,fgoals-g3
30,1980,52.13006680352013,ssp370,fgoals-g3
31,1981,52.618884073716146,ssp370,fgoals-g3
32,1982,52.75050577342725,ssp370,fgoals-g3
33,1983,50.19218568701726,ssp370,fgoals-g3
34,1984,50.334275266090444,ssp370,fgoals-g3
35,1985,49.183767528760434,ssp370,fgoals-g3
36,1986,51.02547671286174,ssp370,fgoals-g3
37,1987,49.52419524858249,ssp370,fgoals-g3
38,1988,51.10608805894533,ssp370,fgoals-g3
39,1989,53.2536653713105,ssp370,fgoals-g3
40,1990,50.22362836908589,ssp370,fgoals-g3
41,1991,51.95458286229919,ssp370,fgoals-g3
42,1992,51.63303262526849,ssp370,fgoals-g3
43,1993,51.7652434401754,ssp370,fgoals-g3
44,1994,50.62711893331507,ssp370,fgoals-g3
45,1995,48.76831354492771,ssp370,fgoals-g3
46,1996,51.37963836978758,ssp370,fgoals-g3
47,1997,52.05149566962519,ssp370,fgoals-g3
48,1998,52.678422846077964,ssp370,fgoals-g3
49,1999,53.33941959608586,ssp370,fgoals-g3
50,2000,52.79796698082351,ssp370,fgoals-g3
51,2001,51.60916466672549,ssp370,fgoals-g3
52,2002,51.931507057412,ssp370,fgoals-g3
53,2003,50.89288714470922,ssp370,fgoals-g3
54,2004,51.62732773356046,ssp370,fgoals-g3
55,2005,53.39445173547116,ssp370,fgoals-g3
56,2006,53.68921601546737,ssp370,fgoals-g3
57,2007,53.0389888020492,ssp370,fgoals-g3
58,2008,53.660043840408775,ssp370,fgoals-g3
59,2009,54.276383137025505,ssp370,fgoals-g3
60,2010,53.30370446174504,ssp370,fgoals-g3
61,2011,52.64706755600563,ssp370,fgoals-g3
62,2012,52.23339310789599,ssp370,fgoals-g3
63,2013,53.851947505856,ssp370,fgoals-g3
64,2014,53.11400159269075,ssp370,fgoals-g3
65,2015,54.10427241030852,ssp370,fgoals-g3
66,2016,52.85444058493738,ssp370,fgoals-g3
67,2017,54.60474406562154,ssp370,fgoals-g3
68,2018,54.328655723926914,ssp370,fgoals-g3
69,2019,52.83905648000081,ssp370,fgoals-g3
70,2020,51.56117553560715,ssp370,fgoals-g3
71,2021,54.93438972526034,ssp370,fgoals-g3
72,2022,53.89479024659473,ssp370,fgoals-g3
73,2023,53.76098073558354,ssp370,fgoals-g3
74,2024,56.30740693725475,ssp370,fgoals-g3
75,2025,53.76044876835798,ssp370,fgoals-g3
76,2026,53.47469802786918,ssp370,fgoals-g3
77,2027,54.35414175283278,ssp370,fgoals-g3
78,2028,54.08897498079005,ssp370,fgoals-g3
79,2029,52.17184426783447,ssp370,fgoals-g3
80,2030,54.18347081957202,ssp370,fgoals-g3
81,2031,54.83193042829967,ssp370,fgoals-g3
82,2032,53.73281359707192,ssp370,fgoals-g3
83,2033,54.30497904705154,ssp370,fgoals-g3
84,2034,54.881574158074244,ssp370,fgoals-g3
85,2035,54.24874799540796,ssp370,fgoals-g3
86,2036,53.679381681747245,ssp370,fgoals-g3
87,2037,54.43539108787219,ssp370,fgoals-g3
88,2038,55.024464402719566,ssp370,fgoals-g3
89,2039,53.80756886016918,ssp370,fgoals-g3
90,2040,55.95225476370512,ssp370,fgoals-g3
91,2041,53.64153110080223,ssp370,fgoals-g3
92,2042,55.40615147665429,ssp370,fgoals-g3
93,2043,54.84327587803037,ssp370,fgoals-g3
94,2044,56.044989882561744,ssp370,fgoals-g3
95,2045,54.726598293263564,ssp370,fgoals-g3
96,2046,55.84641856841058,ssp370,fgoals-g3
97,2047,54.207729710747536,ssp370,fgoals-g3
98,2048,55.48566862602734,ssp370,fgoals-g3
99,2049,56.1855572628835,ssp370,fgoals-g3
100,2050,56.06776061695566,ssp370,fgoals-g3
101,2051,56.653153877676885,ssp370,fgoals-g3
102,2052,57.30609834506375,ssp370,fgoals-g3
103,2053,56.363347993030665,ssp370,fgoals-g3
104,2054,55.8476636503165,ssp370,fgoals-g3
105,2055,55.60633816928921,ssp370,fgoals-g3
106,2056,56.3926532187167,ssp370,fgoals-g3
107,2057,55.939721102707736,ssp370,fgoals-g3
108,2058,56.294932284211306,ssp370,fgoals-g3
109,2059,55.93297102751725,ssp370,fgoals-g3
110,2060,55.40388004575241,ssp370,fgoals-g3
111,2061,56.94093127864568,ssp370,fgoals-g3
112,2062,55.65612913568713,ssp370,fgoals-g3
113,2063,56.05230809652945,ssp370,fgoals-g3
114,2064,55.998550522196105,ssp370,fgoals-g3
115,2065,55.459779088375505,ssp370,fgoals-g3
116,2066,57.36946460747709,ssp370,fgoals-g3
117,2067,56.610556919259764,ssp370,fgoals-g3
118,2068,57.78239366096917,ssp370,fgoals-g3
119,2069,56.89113980606865,ssp370,fgoals-g3
120,2070,56.732725017029,ssp370,fgoals-g3
121,2071,58.21239968040327,ssp370,fgoals-g3
122,2072,59.08243001131613,ssp370,fgoals-g3
123,2073,56.22964882599939,ssp370,fgoals-g3
124,2074,57.441973016163864,ssp370,fgoals-g3
125,2075,57.04217429067745,ssp370,fgoals-g3
126,2076,56.543457260220656,ssp370,fgoals-g3
127,2077,55.97261433841162,ssp370,fgoals-g3
128,2078,57.697869967235306,ssp370,fgoals-g3
129,2079,57.34119107822099,ssp370,fgoals-g3
130,2080,57.516339350440205,ssp370,fgoals-g3
131,2081,58.156894381237784,ssp370,fgoals-g3
132,2082,58.07319150195622,ssp370,fgoals-g3
133,2083,58.852134518356166,ssp370,fgoals-g3
134,2084,56.804719837640754,ssp370,fgoals-g3
135,2085,59.2221818818881,ssp370,fgoals-g3
136,2086,58.705858496742266,ssp370,fgoals-g3
137,2087,58.86795312263498,ssp370,fgoals-g3
138,2088,57.26207699219955,ssp370,fgoals-g3
139,2089,58.38792792414841,ssp370,fgoals-g3
140,2090,57.48014667644893,ssp370,fgoals-g3
141,2091,60.27930721050423,ssp370,fgoals-g3
142,2092,59.851270369492454,ssp370,fgoals-g3
143,2093,58.2692921349929,ssp370,fgoals-g3
144,2094,57.55260307018558,ssp370,fgoals-g3
145,2095,58.07877441511238,ssp370,fgoals-g3
146,2096,59.91167440383244,ssp370,fgoals-g3
147,2097,60.152328205706965,ssp370,fgoals-g3
148,2098,58.417826983374326,ssp370,fgoals-g3
149,2099,58.547426694360276,ssp370,fgoals-g3
150,2100,58.94316207495041,ssp370,fgoals-g3
0,1950,50.880473034088816,ssp370,access-esm1-5
1,1951,50.49678677614407,ssp370,access-esm1-5
2,1952,51.437060812601786,ssp370,access-esm1-5
3,1953,52.8485353137675,ssp370,access-esm1-5
4,1954,50.2689415350217,ssp370,access-esm1-5
5,1955,50.73719031502815,ssp370,access-esm1-5
6,1956,51.824251150354975,ssp370,access-esm1-5
7,1957,50.19788436609558,ssp370,access-esm1-5
8,1958,52.03356747859248,ssp370,access-esm1-5
9,1959,49.483869999472,ssp370,access-esm1-5
10,1960,51.585954240068396,ssp370,access-esm1-5
11,1961,50.188506362865326,ssp370,access-esm1-5
12,1962,49.7886176099745,ssp370,access-esm1-5
13,1963,49.59974076328835,ssp370,access-esm1-5
14,1964,50.535362022883504,ssp370,access-esm1-5
15,1965,49.75817641609642,ssp370,access-esm1-5
16,1966,50.95057645130752,ssp370,access-esm1-5
17,1967,50.96792675348742,ssp370,access-esm1-5
18,1968,49.67470798345901,ssp370,access-esm1-5
19,1969,49.842537922476794,ssp370,access-esm1-5
20,1970,51.263861663739945,ssp370,access-esm1-5
21,1971,52.332469527150614,ssp370,access-esm1-5
22,1972,51.04037831644451,ssp370,access-esm1-5
23,1973,49.670368462608685,ssp370,access-esm1-5
24,1974,50.71608862113297,ssp370,access-esm1-5
25,1975,51.324358905218666,ssp370,access-esm1-5
26,1976,51.05789415845062,ssp370,access-esm1-5
27,1977,50.28374454562572,ssp370,access-esm1-5
28,1978,52.7990169086123,ssp370,access-esm1-5
29,1979,52.19001339739875,ssp370,access-esm1-5
30,1980,50.78947857241449,ssp370,access-esm1-5
31,1981,50.14500047504867,ssp370,access-esm1-5
32,1982,50.600431009160644,ssp370,access-esm1-5
33,1983,50.895479233365265,ssp370,access-esm1-5
34,1984,50.054403784384384,ssp370,access-esm1-5
35,1985,52.49680358706934,ssp370,access-esm1-5
36,1986,50.80998696168522,ssp370,access-esm1-5
37,1987,50.6478025332891,ssp370,access-esm1-5
38,1988,50.607602800078524,ssp370,access-esm1-5
39,1989,51.37379266079007,ssp370,access-esm1-5
40,1990,51.22039701639579,ssp370,access-esm1-5
41,1991,51.64598732046276,ssp370,access-esm1-5
42,1992,50.159704805952664,ssp370,access-esm1-5
43,1993,50.67651282608898,ssp370,access-esm1-5
44,1994,52.52223239900642,ssp370,access-esm1-5
45,1995,52.291158133603375,ssp370,access-esm1-5
46,1996,52.176526125768746,ssp370,access-esm1-5
47,1997,51.99159627374173,ssp370,access-esm1-5
48,1998,52.021005617968925,ssp370,access-esm1-5
49,1999,53.100008917934254,ssp370,access-esm1-5
50,2000,52.289343213209975,ssp370,access-esm1-5
51,2001,52.17506149218034,ssp370,access-esm1-5
52,2002,52.21310749897046,ssp370,access-esm1-5
53,2003,54.15940618463245,ssp370,access-esm1-5
54,2004,53.7303147713089,ssp370,access-esm1-5
55,2005,52.755374277288205,ssp370,access-esm1-5
56,2006,53.36979558679645,ssp370,access-esm1-5
57,2007,52.6898949581784,ssp370,access-esm1-5
58,2008,52.484787609609484,ssp370,access-esm1-5
59,2009,52.18066331191448,ssp370,access-esm1-5
60,2010,53.48721407336008,ssp370,access-esm1-5
61,2011,53.54675348813837,ssp370,access-esm1-5
62,2012,54.06070062290314,ssp370,access-esm1-5
63,2013,52.0364381204725,ssp370,access-esm1-5
64,2014,52.681653524818856,ssp370,access-esm1-5
65,2015,54.295951280964665,ssp370,access-esm1-5
66,2016,53.60153961968839,ssp370,access-esm1-5
67,2017,54.13745677549451,ssp370,access-esm1-5
68,2018,54.02467568244577,ssp370,access-esm1-5
69,2019,55.266959501748325,ssp370,access-esm1-5
70,2020,54.90936856569315,ssp370,access-esm1-5
71,2021,53.517089741792944,ssp370,access-esm1-5
