,year,avg_ann_temp_f,scenario,model
86,2036,57.83721032049314,ssp585,noresm2-lm
87,2037,55.151394414754044,ssp585,noresm2-lm
88,2038,54.19239717173711,ssp585,noresm2-lm
89,2039,56.506938515551575,ssp585,noresm2-lm
90,2040,57.64870794361756,ssp585,noresm2-lm
91,2041,54.20397784594863,ssp585,noresm2-lm
92,2042,54.50343384785748,ssp585,noresm2-lm
93,2043,54.07859824475444,ssp585,noresm2-lm
94,2044,57.34092389203009,ssp585,noresm2-lm
95,2045,56.90626631858242,ssp585,noresm2-lm
96,2046,55.83101566324992,ssp585,noresm2-lm
97,2047,56.550658760937075,ssp585,noresm2-lm
98,2048,55.92176544418914,ssp585,noresm2-lm
99,2049,54.695882548924985,ssp585,noresm2-lm
100,2050,56.80615505833668,ssp585,noresm2-lm
101,2051,56.81871417562345,ssp585,noresm2-lm
102,2052,56.886057295673744,ssp585,noresm2-lm
103,2053,58.026065251484134,ssp585,noresm2-lm
104,2054,56.258234571660935,ssp585,noresm2-lm
105,2055,56.9889590616028,ssp585,noresm2-lm
106,2056,56.401552817609456,ssp585,noresm2-lm
107,2057,57.6388630069515,ssp585,noresm2-lm
108,2058,58.0994665289867,ssp585,noresm2-lm
109,2059,57.08598651202755,ssp585,noresm2-lm
110,2060,58.576103286937425,ssp585,noresm2-lm
111,2061,58.06328766999013,ssp585,noresm2-lm
112,2062,59.299275250067176,ssp585,noresm2-lm
113,2063,58.53746826415811,ssp585,noresm2-lm
114,2064,56.8222536447797,ssp585,noresm2-lm
115,2065,58.85792843477626,ssp585,noresm2-lm
116,2066,59.454989449072244,ssp585,noresm2-lm
117,2067,57.66343981203455,ssp585,noresm2-lm
118,2068,58.16499189663419,ssp585,noresm2-lm
119,2069,61.17418281301326,ssp585,noresm2-lm
120,2070,59.58443412260376,ssp585,noresm2-lm
121,2071,59.513920121404254,ssp585,noresm2-lm
122,2072,59.25331099728125,ssp585,noresm2-lm
123,2073,58.74931196970529,ssp585,noresm2-lm
124,2074,60.501192788095466,ssp585,noresm2-lm
125,2075,58.885610670725875,ssp585,noresm2-lm
126,2076,59.73488305241269,ssp585,noresm2-lm
127,2077,59.00558648039352,ssp585,noresm2-lm
128,2078,59.28674341413549,ssp585,noresm2-lm
129,2079,61.08817089074623,ssp585,noresm2-lm
130,2080,61.135964605983716,ssp585,noresm2-lm
131,2081,59.67227113103046,ssp585,noresm2-lm
132,2082,61.5763500792162,ssp585,noresm2-lm
133,2083,61.575746371674796,ssp585,noresm2-lm
134,2084,59.29461127162324,ssp585,noresm2-lm
135,2085,60.16950298618588,ssp585,noresm2-lm
136,2086,58.66858394522088,ssp585,noresm2-lm
137,2087,60.79119512634692,ssp585,noresm2-lm
138,2088,61.01631809271039,ssp585,noresm2-lm
139,2089,62.56080755926619,ssp585,noresm2-lm
140,2090,59.72454000302598,ssp585,noresm2-lm
141,2091,62.048064298504755,ssp585,noresm2-lm
142,2092,62.24640170897589,ssp585,noresm2-lm
143,2093,62.31777215137006,ssp585,noresm2-lm
144,2094,62.39023532096047,ssp585,noresm2-lm
145,2095,61.54490736753351,ssp585,noresm2-lm
146,2096,62.332263054494966,ssp585,noresm2-lm
147,2097,61.75049872319885,ssp585,noresm2-lm
148,2098,62.53557454754489,ssp585,noresm2-lm
149,2099,63.80124752026796,ssp585,noresm2-lm
150,2100,63.54281920341988,ssp585,noresm2-lm
0,1950,50.04057943841296,ssp585,ipsl-cm6a-lr
1,1951,51.25928008595611,ssp585,ipsl-cm6a-lr
2,1952,49.768073324875175,ssp585,ipsl-cm6a-lr
3,1953,50.73296466428787,ssp585,ipsl-cm6a-lr
4,1954,51.52177734644381,ssp585,ipsl-cm6a-lr
5,1955,51.256653034037186,ssp585,ipsl-cm6a-lr
6,1956,50.09588858427184,ssp585,ipsl-cm6a-lr
7,1957,51.017032264786906,ssp585,ipsl-cm6a-lr
8,1958,50.23695329280644,ssp585,ipsl-cm6a-lr
9,1959,50.74099349240768,ssp585,ipsl-cm6a-lr
10,1960,50.64606321336709,ssp585,ipsl-cm6a-lr
11,1961,50.548961731963985,ssp585,ipsl-cm6a-lr
12,1962,50.565031577613496,ssp585,ipsl-cm6a-lr
13,1963,51.47345465932571,ssp585,ipsl-cm6a-lr
14,1964,51.22573460121229,ssp585,ipsl-cm6a-lr
15,1965,50.05081526752345,ssp585,ipsl-cm6a-lr
16,1966,50.73004481422682,ssp585,ipsl-cm6a-lr
17,1967,50.15323738168459,ssp585,ipsl-cm6a-lr
18,1968,49.48129767339348,ssp585,ipsl-cm6a-lr
19,1969,50.707080614088284,ssp585,ipsl-cm6a-lr
20,1970,51.45217905756481,ssp585,ipsl-cm6a-lr
21,1971,51.2548943048618,ssp585,ipsl-cm6a-lr
22,1972,50.137206340017016,ssp585,ipsl-cm6a-lr
23,1973,52.817203946158706,ssp585,ipsl-cm6a-lr
24,1974,50.55435033622449,ssp585,ipsl-cm6a-lr
25,1975,51.24093155829652,ssp585,ipsl-cm6a-lr
26,1976,51.25479471099572,ssp585,ipsl-cm6a-lr
27,1977,50.77172014462471,ssp585,ipsl-cm6a-lr
28,1978,50.307906085026254,ssp585,ipsl-cm6a-lr
29,1979,51.0283375911807,ssp585,ipsl-cm6a-lr
30,1980,49.46435612664015,ssp585,ipsl-cm6a-lr
31,1981,50.24766015503332,ssp585,ipsl-cm6a-lr
32,1982,51.07331050468661,ssp585,ipsl-cm6a-lr
33,1983,50.45698966138221,ssp585,ipsl-cm6a-lr
34,1984,50.44016934755964,ssp585,ipsl-cm6a-lr
35,1985,51.031442515918926,ssp585,ipsl-cm6a-lr
36,1986,53.02607502189417,ssp585,ipsl-cm6a-lr
37,1987,51.63860425732433,ssp585,ipsl-cm6a-lr
38,1988,51.6864094229034,ssp585,ipsl-cm6a-lr
39,1989,51.14278335651918,ssp585,ipsl-cm6a-lr
40,1990,52.9270713150059,ssp585,ipsl-cm6a-lr
41,1991,50.753063583544765,ssp585,ipsl-cm6a-lr
42,1992,51.35672033019315,ssp585,ipsl-cm6a-lr
43,1993,50.214464681854885,ssp585,ipsl-cm6a-lr
44,1994,50.550524695393754,ssp585,ipsl-cm6a-lr
45,1995,51.90429741397607,ssp585,ipsl-cm6a-lr
46,1996,53.42807835217094,ssp585,ipsl-cm6a-lr
47,1997,52.018839308720025,ssp585,ipsl-cm6a-lr
48,1998,52.028571255395974,ssp585,ipsl-cm6a-lr
49,1999,51.61756056312681,ssp585,ipsl-cm6a-lr
50,2000,52.67321749159808,ssp585,ipsl-cm6a-lr
51,2001,52.25205649256095,ssp585,ipsl-cm6a-lr
52,2002,51.249002211984056,ssp585,ipsl-cm6a-lr
53,2003,52.61404136628521,ssp585,ipsl-cm6a-lr
54,2004,53.82019903112439,ssp585,ipsl-cm6a-lr
55,2005,52.77078940423367,ssp585,ipsl-cm6a-lr
56,2006,51.21594868436925,ssp585,ipsl-cm6a-lr
57,2007,54.51066401246758,ssp585,ipsl-cm6a-lr
58,2008,51.93996884524427,ssp585,ipsl-cm6a-lr
59,2009,52.905556641857714,ssp585,ipsl-cm6a-lr
60,2010,53.988840432809695,ssp585,ipsl-cm6a-lr
61,2011,53.90027999110182,ssp585,ipsl-cm6a-lr
62,2012,52.73121972408865,ssp585,ipsl-cm6a-lr
63,2013,52.43729966599975,ssp585,ipsl-cm6a-lr
64,2014,54.578144510905545,ssp585,ipsl-cm6a-lr
65,2015,54.42122944275402,ssp585,ipsl-cm6a-lr
66,2016,52.597982723685746,ssp585,ipsl-cm6a-lr
67,2017,52.45699863538613,ssp585,ipsl-cm6a-lr
68,2018,52.68370138453007,ssp585,ipsl-cm6a-lr
69,2019,53.28420333763346,ssp585,ipsl-cm6a-lr
70,2020,52.44084490162583,ssp585,ipsl-cm6a-lr
71,2021,52.328542230242014,ssp585,ipsl-cm6a-lr
72,2022,54.23347721536951,ssp585,ipsl-cm6a-lr
73,2023,55.67668567086566,ssp585,ipsl-cm6a-lr
74,2024,54.2465079611655,ssp585,ipsl-cm6a-lr
75,2025,53.495934394270726,ssp585,ipsl-cm6a-lr
76,2026,55.95611443201462,ssp585,ipsl-cm6a-lr
77,2027,52.28710513890619,ssp585,ipsl-cm6a-lr
78,2028,54.339531678651944,ssp585,ipsl-cm6a-lr
79,2029,54.50378345764152,ssp585,ipsl-cm6a-lr
80,2030,54.75086509617611,ssp585,ipsl-cm6a-lr
81,2031,54.32513078930938,ssp585,ipsl-cm6a-lr
82,2032,53.237926416051515,ssp585,ipsl-cm6a-lr
83,2033,54.13246844130611,ssp585,ipsl-cm6a-lr
84,2034,53.10655284998572,ssp585,ipsl-cm6a-lr
85,2035,55.58351844937576,ssp585,ipsl-cm6a-lr
86,2036,53.604967109574005,ssp585,ipsl-cm6a-lr
87,2037,55.267477959991474,ssp585,ipsl-cm6a-lr
88,2038,54.85993345647714,ssp585,ipsl-cm6a-lr
89,2039,54.61096946157561,ssp585,ipsl-cm6a-lr
90,2040,56.43518520803489,ssp585,ipsl-cm6a-lr
91,2041,55.33446456348789,ssp585,ipsl-cm6a-lr
92,2042,55.4426840825442,ssp585,ipsl-cm6a-lr
93,2043,56.71263747631623,ssp585,ipsl-cm6a-lr
94,2044,55.92766969564565,ssp585,ipsl-cm6a-lr
95,2045,56.60036219290358,ssp585,ipsl-cm6a-lr
96,2046,56.2048998804958,ssp585,ipsl-cm6a-lr
97,2047,56.43867655936828,ssp585,ipsl-cm6a-lr
98,2048,56.91092636499302,ssp585,ipsl-cm6a-lr
99,2049,57.369509586690235,ssp585,ipsl-cm6a-lr
100,2050,59.201818551832375,ssp585,ipsl-cm6a-lr
101,2051,56.2942712600562,ssp585,ipsl-cm6a-lr
102,2052,58.09424282824862,ssp585,ipsl-cm6a-lr
103,2053,57.62324871509783,ssp585,ipsl-cm6a-lr
104,2054,59.098953202967785,ssp585,ipsl-cm6a-lr
105,2055,58.165281154193856,ssp585,ipsl-cm6a-lr
106,2056,58.16478473669982,ssp585,ipsl-cm6a-lr
107,2057,58.498246023941725,ssp585,ipsl-cm6a-lr
108,2058,58.8468312691445,ssp585,ipsl-cm6a-lr
109,2059,57.66205972097067,ssp585,ipsl-cm6a-lr
110,2060,58.13906532470404,ssp585,ipsl-cm6a-lr
111,2061,58.754854941611214,ssp585,ipsl-cm6a-lr
112,2062,60.296969638908514,ssp585,ipsl-cm6a-lr
113,2063,58.224103718122244,ssp585,ipsl-cm6a-lr
114,2064,60.007486174502844,ssp585,ipsl-cm6a-lr
115,2065,59.46125221328623,ssp585,ipsl-cm6a-lr
116,2066,59.051660644724564,ssp585,ipsl-cm6a-lr
117,2067,61.54972158962506,ssp585,ipsl-cm6a-lr
118,2068,59.11515045322901,ssp585,ipsl-cm6a-lr
119,2069,60.3749577639338,ssp585,ipsl-cm6a-lr
120,2070,61.45443469568993,ssp585,ipsl-cm6a-lr
121,2071,60.559038335013625,ssp585,ipsl-cm6a-lr
122,2072,60.648628379780064,ssp585,ipsl-cm6a-lr
123,2073,62.29533118790734,ssp585,ipsl-cm6a-lr
124,2074,60.85907175444367,ssp585,ipsl-cm6a-lr
125,2075,60.75431419109631,ssp585,ipsl-cm6a-lr
126,2076,61.49041573629163,ssp585,ipsl-cm6a-lr
127,2077,62.57160944616861,ssp585,ipsl-cm6a-lr
128,2078,63.53508618856301,ssp585,ipsl-cm6a-lr
129,2079,62.06193036146339,ssp585,ipsl-cm6a-lr
130,2080,62.55915459552603,ssp585,ipsl-cm6a-lr
131,2081,61.96340526536215,ssp585,ipsl-cm6a-lr
132,2082,63.34982936902495,ssp585,ipsl-cm6a-lr
133,2083,64.65121477550164,ssp585,ipsl-cm6a-lr
134,2084,62.72897667173142,ssp585,ipsl-cm6a-lr
135,2085,64.15753548422,ssp585,ipsl-cm6a-lr
136,2086,62.515506896652354,ssp585,ipsl-cm6a-lr
137,2087,64.02510945842008,ssp585,ipsl-cm6a-lr
138,2088,64.3983280998324,ssp585,ipsl-cm6a-lr
139,2089,63.80539344014963,ssp585,ipsl-cm6a-lr
140,2090,64.87688238520226,ssp585,ipsl-cm6a-lr
141,2091,64.69071444701865,ssp585,ipsl-cm6a-lr
142,2092,64.50808470845395,ssp585,ipsl-cm6a-lr
143,2093,66.69807710893193,ssp585,ipsl-cm6a-lr
144,2094,66.69941522239036,ssp585,ipsl-cm6a-lr
145,2095,66.03918589698182,ssp585,ipsl-cm6a-lr
146,2096,66.54376448728968,ssp585,ipsl-cm6a-lr
147,2097,65.37324486330922,ssp585,ipsl-cm6a-lr
148,2098,65.70486047573041,ssp585,ipsl-cm6a-lr
149,2099,66.03443009353902,ssp585,ipsl-cm6a-lr
150,2100,66.81876503059073,ssp585,ipsl-cm6a-lr
0,1950,51.036590095160754,ssp585,mpi-esm1-2-lr
1,1951,51.33328858905216,ssp585,mpi-esm1-2-lr
2,1952,50.94158918481203,ssp585,mpi-esm1-2-lr
3,1953,49.70423605371742,ssp585,mpi-esm1-2-lr
4,1954,49.90706662102106,ssp585,mpi-esm1-2-lr
5,1955,50.3580984763568,ssp585,mpi-esm1-2-lr
6,1956,52.27514857802964,ssp585,mpi-esm1-2-lr
7,1957,51.27828764905237,ssp585,mpi-esm1-2-lr
8,1958,53.11849905117405,ssp585,mpi-esm1-2-lr
9,1959,51.25559480079524,ssp585,mpi-esm1-2-lr
10,1960,51.145442189462,ssp585,mpi-esm1-2-lr
11,1961,50.58404275745346,ssp585,mpi-esm1-2-lr
12,1962,49.818806808435454,ssp585,mpi-esm1-2-lr
13,1963,51.272860992670175,ssp585,mpi-esm1-2-lr
14,1964,49.920648704660984,ssp585,mpi-esm1-2-lr
15,1965,50.45408478069034,ssp585,mpi-esm1-2-lr
16,1966,49.83149903114005,ssp585,mpi-esm1-2-lr
17,1967,50.238493662798376,ssp585,mpi-esm1-2-lr
18,1968,52.19160021908854,ssp585,mpi-esm1-2-lr
19,1969,49.89051735582731,ssp585,mpi-esm1-2-lr
20,1970,48.14540252064281,ssp585,mpi-esm1-2-lr
21,1971,50.75734786853643,ssp585,mpi-esm1-2-lr
22,1972,49.43957508069275,ssp585,mpi-esm1-2-lr
23,1973,50.24070177355451,ssp585,mpi-esm1-2-lr
24,1974,50.2595107346318,ssp585,mpi-esm1-2-lr
25,1975,50.84812810419868,ssp585,mpi-esm1-2-lr
26,1976,51.10639361019425,ssp585,mpi-esm1-2-lr
27,1977,50.93580571083555,ssp585,mpi-esm1-2-lr
28,1978,52.59311565794627,ssp585,mpi-esm1-2-lr
29,1979,50.56832947498265,ssp585,mpi-esm1-2-lr
30,1980,51.65291470787633,ssp585,mpi-esm1-2-lr
31,1981,51.314659686314606,ssp585,mpi-esm1-2-lr
32,1982,53.1337171289538,ssp585,mpi-esm1-2-lr
33,1983,50.38806924511718,ssp585,mpi-esm1-2-lr
34,1984,50.84041109866485,ssp585,mpi-esm1-2-lr
35,1985,52.83902575827107,ssp585,mpi-esm1-2-lr
36,1986,51.07942307789606,ssp585,mpi-esm1-2-lr
37,1987,51.47211971381761,ssp585,mpi-esm1-2-lr
38,1988,51.141323119897855,ssp585,mpi-esm1-2-lr
39,1989,52.55202866502215,ssp585,mpi-esm1-2-lr
40,1990,50.994637901691604,ssp585,mpi-esm1-2-lr
41,1991,51.135052947948374,ssp585,mpi-esm1-2-lr
42,1992,50.752978484305174,ssp585,mpi-esm1-2-lr
43,1993,50.374791012550276,ssp585,mpi-esm1-2-lr
44,1994,53.28926592816663,ssp585,mpi-esm1-2-lr
45,1995,51.8083786145315,ssp585,mpi-esm1-2-lr
46,1996,52.337093452539165,ssp585,mpi-esm1-2-lr
47,1997,50.781956201577124,ssp585,mpi-esm1-2-lr
48,1998,49.98035348499598,ssp585,mpi-esm1-2-lr
49,1999,52.22123549610997,ssp585,mpi-esm1-2-lr
50,2000,50.980535521672834,ssp585,mpi-esm1-2-lr
51,2001,52.377436942215326,ssp585,mpi-esm1-2-lr
52,2002,52.479209213271865,ssp585,mpi-esm1-2-lr
53,2003,50.86516470628048,ssp585,mpi-esm1-2-lr
54,2004,53.02934656034704,ssp585,mpi-esm1-2-lr
55,2005,53.53109450783723,ssp585,mpi-esm1-2-lr
56,2006,54.741435168235625,ssp585,mpi-esm1-2-lr
57,2007,52.359569732087095,ssp585,mpi-esm1-2-lr
58,2008,52.61229231410434,ssp585,mpi-esm1-2-lr
59,2009,52.217434621028694,ssp585,mpi-esm1-2-lr
60,2010,53.308987804402065,ssp585,mpi-esm1-2-lr
61,2011,53.21840221310055,ssp585,mpi-esm1-2-lr
62,2012,51.494589722542536,ssp585,mpi-esm1-2-lr
63,2013,51.545670754624986,ssp585,mpi-esm1-2-lr
64,2014,52.68738411375777,ssp585,mpi-esm1-2-lr
65,2015,53.39020035944423,ssp585,mpi-esm1-2-lr
66,2016,53.18650647688852,ssp585,mpi-esm1-2-lr
67,2017,52.6173469421625,ssp585,mpi-esm1-2-lr
68,2018,52.96860598326691,ssp585,mpi-esm1-2-lr
69,2019,52.66757766441183,ssp585,mpi-esm1-2-lr
70,2020,53.20883149220989,ssp585,mpi-esm1-2-lr
71,2021,53.42580904729707,ssp585,mpi-esm1-2-lr
72,2022,53.29796381279461,ssp585,mpi-esm1-2-lr
73,2023,53.05346453172403,ssp585,mpi-esm1-2-lr
74,2024,52.90580622616975,ssp585,mpi-esm1-2-lr
75,2025,52.63749212332103,ssp585,mpi-esm1-2-lr
76,2026,53.00742860459087,ssp585,mpi-esm1-2-lr
77,2027,51.836260274621864,ssp585,mpi-esm1-2-lr
78,2028,53.36338120433031,ssp585,mpi-esm1-2-lr
79,2029,53.52069375135957,ssp585,mpi-esm1-2-lr
80,2030,52.58381705219497,ssp585,mpi-esm1-2-lr
81,2031,53.62361479746989,ssp585,mpi-esm1-2-lr
82,2032,55.799319362831284,ssp585,mpi-esm1-2-lr
83,2033,56.33724147885323,ssp585,mpi-esm1-2-lr
84,2034,54.15279833532188,ssp585,mpi-esm1-2-lr
85,2035,53.14660010434869,ssp585,mpi-esm1-2-lr
86,2036,54.91727339508062,ssp585,mpi-esm1-2-lr
87,2037,55.64065927725124,ssp585,mpi-esm1-2-lr
88,2038,54.24039868577155,ssp585,mpi-esm1-2-lr
89,2039,53.351807090796626,ssp585,mpi-esm1-2-lr
90,2040,52.3551948354634,ssp585,mpi-esm1-2-lr
91,2041,53.636857341153316,ssp585,mpi-esm1-2-lr
92,2042,55.63943556353221,ssp585,mpi-esm1-2-lr
93,2043,54.61444142999053,ssp585,mpi-esm1-2-lr
94,2044,54.72130260175861,ssp585,mpi-esm1-2-lr
95,2045,58.45625356981907,ssp585,mpi-esm1-2-lr
96,2046,54.68860699290713,ssp585,mpi-esm1-2-lr
97,2047,53.155975840786795,ssp585,mpi-esm1-2-lr
98,2048,54.42083689978188,ssp585,mpi-esm1-2-lr
99,2049,55.27066490574172,ssp585,mpi-esm1-2-lr
100,2050,54.52355652440841,ssp585,mpi-esm1-2-lr
101,2051,55.11851793645236,ssp585,mpi-esm1-2-lr
102,2052,56.44205867751282,ssp585,mpi-esm1-2-lr
103,2053,55.84641952538639,ssp585,mpi-esm1-2-lr
104,2054,55.14030889495881,ssp585,mpi-esm1-2-lr
105,2055,56.079028061903486,ssp585,mpi-esm1-2-lr
106,2056,56.33183967682211,ssp585,mpi-esm1-2-lr
107,2057,55.56186273114364,ssp585,mpi-esm1-2-lr
108,2058,57.780748637051055,ssp585,mpi-esm1-2-lr
109,2059,55.727635189147755,ssp585,mpi-esm1-2-lr
110,2060,56.53055985040462,ssp585,mpi-esm1-2-lr
111,2061,56.03197531777559,ssp585,mpi-esm1-2-lr
112,2062,55.249439220854136,ssp585,mpi-esm1-2-lr
113,2063,56.610719657723244,ssp585,mpi-esm1-2-lr
114,2064,55.49415533008737,ssp585,mpi-esm1-2-lr
115,2065,55.64728786933677,ssp585,mpi-esm1-2-lr
116,2066,56.52326042932399,ssp585,mpi-esm1-2-lr
117,2067,56.60632960321217,ssp585,mpi-esm1-2-lr
118,2068,57.54114974449361,ssp585,mpi-esm1-2-lr
119,2069,58.292244344717375,ssp585,mpi-esm1-2-lr
120,2070,57.627311328728766,ssp585,mpi-esm1-2-lr
121,2071,59.49187722974568,ssp585,mpi-esm1-2-lr
122,2072,59.39775870438148,ssp585,mpi-esm1-2-lr
123,2073,59.75095437617779,ssp585,mpi-esm1-2-lr
124,2074,58.53345254070275,ssp585,mpi-esm1-2-lr
125,2075,58.04769900522399,ssp585,mpi-esm1-2-lr
126,2076,58.63403909516838,ssp585,mpi-esm1-2-lr
127,2077,59.097089668035586,ssp585,mpi-esm1-2-lr
128,2078,60.34764644872916,ssp585,mpi-esm1-2-lr
129,2079,59.517472578031345,ssp585,mpi-esm1-2-lr
130,2080,59.049245801910565,ssp585,mpi-esm1-2-lr
131,2081,59.348410999214686,ssp585,mpi-esm1-2-lr
132,2082,61.78293206723463,ssp585,mpi-esm1-2-lr
133,2083,59.45011195781794,ssp585,mpi-esm1-2-lr
134,2084,60.0619942882784,ssp585,mpi-esm1-2-lr
135,2085,59.85816317434598,ssp585,mpi-esm1-2-lr
136,2086,61.47664847153309,ssp585,mpi-esm1-2-lr
137,2087,59.99508017888668,ssp585,mpi-esm1-2-lr
138,2088,60.52200432479038,ssp585,mpi-esm1-2-lr
139,2089,61.05795126124961,ssp585,mpi-esm1-2-lr
140,2090,61.02823375177314,ssp585,mpi-esm1-2-lr
141,2091,60.47129021164364,ssp585,mpi-esm1-2-lr
142,2092,60.32539452588498,ssp585,mpi-esm1-2-lr
143,2093,61.88323339900126,ssp585,mpi-esm1-2-lr
144,2094,62.28450674747945,ssp585,mpi-esm1-2-lr
145,2095,60.280916233642124,ssp585,mpi-esm1-2-lr
146,2096,62.41734809627201,ssp585,mpi-esm1-2-lr
147,2097,61.56155415541286,ssp585,mpi-esm1-2-lr
148,2098,61.96203947852825,ssp585,mpi-esm1-2-lr
149,2099,61.38011214853273,ssp585,mpi-esm1-2-lr
150,2100,62.31486415765609,ssp585,mpi-esm1-2-lr
0,1950,50.498747296008034,ssp585,inm-cm5-0
1,1951,50.55880978618374,ssp585,inm-cm5-0
2,1952,49.43692221685257,ssp585,inm-cm5-0
3,1953,49.39213731971968,ssp585,inm-cm5-0
4,1954,52.92487326905376,ssp585,inm-cm5-0
5,1955,50.91183110062297,ssp585,inm-cm5-0
6,1956,50.69628038030242,ssp585,inm-cm5-0
7,1957,51.910180002732815,ssp585,inm-cm5-0
8,1958,50.735060455612945,ssp585,inm-cm5-0
9,1959,50.58288584940713,ssp585,inm-cm5-0
10,1960,52.19569186418612,ssp585,inm-cm5-0
11,1961,51.44076667354349,ssp585,inm-cm5-0
12,1962,51.86841570656587,ssp585,inm-cm5-0
13,1963,51.983517043727346,ssp585,inm-cm5-0
14,1964,51.972597686046996,ssp585,inm-cm5-0
15,1965,51.13062873067934,ssp585,inm-cm5-0
16,1966,50.815148895524636,ssp585,inm-cm5-0
17,1967,51.91117016270657,ssp585,inm-cm5-0
18,1968,49.37392654060168,ssp585,inm-cm5-0
19,1969,50.62207110183627,ssp585,inm-cm5-0
20,1970,50.0959283611791,ssp585,inm-cm5-0
21,1971,51.158775992172686,ssp585,inm-cm5-0
22,1972,51.181378488057646,ssp585,inm-cm5-0
23,1973,49.99477504370532,ssp585,inm-cm5-0
24,1974,50.59681368132146,ssp585,inm-cm5-0
25,1975,51.923927676785944,ssp585,inm-cm5-0
26,1976,50.65346239832516,ssp585,inm-cm5-0
27,1977,50.832981062013424,ssp585,inm-cm5-0
28,1978,52.04095421315149,ssp585,inm-cm5-0
29,1979,51.306284328676796,ssp585,inm-cm5-0
30,1980,52.07129928978609,ssp585,inm-cm5-0
31,1981,51.17573631446641,ssp585,inm-cm5-0
32,1982,50.36879397803909,ssp585,inm-cm5-0
33,1983,50.25575201937442,ssp585,inm-cm5-0
34,1984,49.94316974208745,ssp585,inm-cm5-0
35,1985,50.13316558738078,ssp585,inm-cm5-0
36,1986,50.29416913526573,ssp585,inm-cm5-0
37,1987,50.91863149503549,ssp585,inm-cm5-0
38,1988,51.14010448166159,ssp585,inm-cm5-0
39,1989,51.20446763994027,ssp585,inm-cm5-0
40,1990,51.87859340811457,ssp585,inm-cm5-0
41,1991,52.658010718404206,ssp585,inm-cm5-0
42,1992,49.699482299134644,ssp585,inm-cm5-0
43,1993,49.41661602835563,ssp585,inm-cm5-0
44,1994,51.343681918717785,ssp585,inm-cm5-0
45,1995,50.66926781133263,ssp585,inm-cm5-0
46,1996,52.09429814508939,ssp585,inm-cm5-0
47,1997,53.05158199001538,ssp585,inm-cm5-0
48,1998,52.62909335329,ssp585,inm-cm5-0
49,1999,52.22918215605982,ssp585,inm-cm5-0
50,2000,50.427680782653006,ssp585,inm-cm5-0
51,2001,52.336039530030874,ssp585,inm-cm5-0
52,2002,52.864987369484155,ssp585,inm-cm5-0
53,2003,51.51071645148993,ssp585,inm-cm5-0
54,2004,51.40611417121627,ssp585,inm-cm5-0
55,2005,52.95930829331365,ssp585,inm-cm5-0
56,2006,52.77085119553983,ssp585,inm-cm5-0
57,2007,52.30874003277073,ssp585,inm-cm5-0
58,2008,53.92490143652454,ssp585,inm-cm5-0
59,2009,52.75068692054698,ssp585,inm-cm5-0
60,2010,52.725501568293694,ssp585,inm-cm5-0
61,2011,51.53091899776924,ssp585,inm-cm5-0
62,2012,51.69166323596171,ssp585,inm-cm5-0
63,2013,53.07350538758158,ssp585,inm-cm5-0
64,2014,53.601928506172676,ssp585,inm-cm5-0
65,2015,53.94324747362348,ssp585,inm-cm5-0
66,2016,53.404412484482826,ssp585,inm-cm5-0
67,2017,52.41201749292454,ssp585,inm-cm5-0
68,2018,54.343248740187754,ssp585,inm-cm5-0
69,2019,52.32550659060848,ssp585,inm-cm5-0
70,2020,53.53576957141947,ssp585,inm-cm5-0
71,2021,53.23383157902112,ssp585,inm-cm5-0
72,2022,54.38242034757165,ssp585,inm-cm5-0
73,2023,54.105503859834,ssp585,inm-cm5-0
74,2024,53.762385144239325,ssp585,inm-cm5-0
75,2025,55.486959057580286,ssp585,inm-cm5-0
76,2026,55.784146067428935,ssp585,inm-cm5-0
77,2027,53.34066358630336,ssp585,inm-cm5-0
78,2028,54.736095233700034,ssp585,inm-cm5-0
79,2029,54.127707852614314,ssp585,inm-cm5-0
80,2030,54.05869184160494,ssp585,inm-cm5-0
81,2031,54.83641413810695,ssp585,inm-cm5-0
82,2032,54.298589405445405,ssp585,inm-cm5-0
83,2033,55.29317398671556,ssp585,inm-cm5-0
84,2034,54.29693741192227,ssp585,inm-cm5-0
85,2035,54.644954796906624,ssp585,inm-cm5-0
86,2036,55.637430294936074,ssp585,inm-cm5-0
87,2037,54.886012172007504,ssp585,inm-cm5-0
88,2038,54.71310433325739,ssp585,inm-cm5-0
89,2039,54.79147590428165,ssp585,inm-cm5-0
90,2040,56.20159359127665,ssp585,inm-cm5-0
91,2041,55.07166896038752,ssp585,inm-cm5-0
92,2042,55.48041440814265,ssp585,inm-cm5-0
93,2043,56.49772758206888,ssp585,inm-cm5-0
94,2044,54.32060843527193,ssp585,inm-cm5-0
95,2045,55.426914391640665,ssp585,inm-cm5-0
96,2046,56.28857563170389,ssp585,inm-cm5-0
97,2047,55.63474096564479,ssp585,inm-cm5-0
98,2048,55.5532593942911,ssp585,inm-cm5-0
99,2049,54.76046355361931,ssp585,inm-cm5-0
100,2050,56.24356916153402,ssp585,inm-cm5-0
101,2051,57.15979903475601,ssp585,inm-cm5-0
102,2052,56.0146026876213,ssp585,inm-cm5-0
103,2053,55.54610762892465,ssp585,inm-cm5-0
104,2054,56.53030427410892,ssp585,inm-cm5-0
105,2055,56.73132791742761,ssp585,inm-cm5-0
106,2056,56.764511488737426,ssp585,inm-cm5-0
107,2057,55.2911490015368,ssp585,inm-cm5-0
