,year,avg_ann_temp_f,scenario,model
140,2090,55.570427904712545,ssp126,ipsl-cm6a-lr
141,2091,54.94539905128595,ssp126,ipsl-cm6a-lr
142,2092,56.67020266707605,ssp126,ipsl-cm6a-lr
143,2093,54.970806874722356,ssp126,ipsl-cm6a-lr
144,2094,55.452827117471216,ssp126,ipsl-cm6a-lr
145,2095,55.146108507500124,ssp126,ipsl-cm6a-lr
146,2096,55.75634670236719,ssp126,ipsl-cm6a-lr
147,2097,55.165860100344865,ssp126,ipsl-cm6a-lr
148,2098,55.22132887541156,ssp126,ipsl-cm6a-lr
149,2099,54.95788521057367,ssp126,ipsl-cm6a-lr
150,2100,55.63124523679358,ssp126,ipsl-cm6a-lr
0,1950,51.0949718036504,ssp126,canesm5
1,1951,50.51122054400856,ssp126,canesm5
2,1952,50.08194277519238,ssp126,canesm5
3,1953,52.154145748034615,ssp126,canesm5
4,1954,51.186315064194076,ssp126,canesm5
5,1955,50.68076208998978,ssp126,canesm5
6,1956,50.49314759592707,ssp126,canesm5
7,1957,49.15866692851901,ssp126,canesm5
8,1958,51.78905729935118,ssp126,canesm5
9,1959,50.33838284548624,ssp126,canesm5
10,1960,50.414145049108036,ssp126,canesm5
11,1961,49.756676968170765,ssp126,canesm5
12,1962,51.994039592694385,ssp126,canesm5
13,1963,51.05411058014627,ssp126,canesm5
14,1964,48.19458204977416,ssp126,canesm5
15,1965,49.67015812555933,ssp126,canesm5
16,1966,48.50532149580944,ssp126,canesm5
17,1967,50.25235512473291,ssp126,canesm5
18,1968,51.92725184629134,ssp126,canesm5
19,1969,50.412032405571246,ssp126,canesm5
20,1970,50.036957581246696,ssp126,canesm5
21,1971,50.35245397434069,ssp126,canesm5
22,1972,50.27086261752481,ssp126,canesm5
23,1973,49.84359247295642,ssp126,canesm5
24,1974,49.17028213467658,ssp126,canesm5
25,1975,51.55540698150897,ssp126,canesm5
26,1976,51.12661128190852,ssp126,canesm5
27,1977,51.595439038272154,ssp126,canesm5
28,1978,49.45874983687429,ssp126,canesm5
29,1979,53.19074433905398,ssp126,canesm5
30,1980,50.62213797899081,ssp126,canesm5
31,1981,51.35931247185501,ssp126,canesm5
32,1982,50.15972498476051,ssp126,canesm5
33,1983,51.33793517848037,ssp126,canesm5
34,1984,51.28994862909482,ssp126,canesm5
35,1985,51.884029431144384,ssp126,canesm5
36,1986,53.06016195735583,ssp126,canesm5
37,1987,51.16841563564875,ssp126,canesm5
38,1988,52.45927032928063,ssp126,canesm5
39,1989,51.084164135404635,ssp126,canesm5
40,1990,51.88208776118093,ssp126,canesm5
41,1991,49.403658939059504,ssp126,canesm5
42,1992,51.11834007931887,ssp126,canesm5
43,1993,51.2541886838893,ssp126,canesm5
44,1994,52.34831196734582,ssp126,canesm5
45,1995,52.527477656496416,ssp126,canesm5
46,1996,51.65240295174305,ssp126,canesm5
47,1997,53.09365015691833,ssp126,canesm5
48,1998,53.526731630722125,ssp126,canesm5
49,1999,52.97892999092138,ssp126,canesm5
50,2000,52.788893006821716,ssp126,canesm5
51,2001,51.888363130920986,ssp126,canesm5
52,2002,52.367527536319024,ssp126,canesm5
53,2003,51.723698149923784,ssp126,canesm5
54,2004,53.45381608612755,ssp126,canesm5
55,2005,52.5301191436739,ssp126,canesm5
56,2006,53.418572494626346,ssp126,canesm5
57,2007,52.25754971423545,ssp126,canesm5
58,2008,52.78058234515768,ssp126,canesm5
59,2009,52.91457744475822,ssp126,canesm5
60,2010,52.19736427719808,ssp126,canesm5
61,2011,53.08484325009339,ssp126,canesm5
62,2012,53.612373872336526,ssp126,canesm5
63,2013,53.5491703592738,ssp126,canesm5
64,2014,54.84495763486994,ssp126,canesm5
65,2015,54.25830235468159,ssp126,canesm5
66,2016,54.959215275023396,ssp126,canesm5
67,2017,54.20346355143782,ssp126,canesm5
68,2018,54.23726752792134,ssp126,canesm5
69,2019,55.12162664574604,ssp126,canesm5
70,2020,55.82283074628888,ssp126,canesm5
71,2021,54.91502794367654,ssp126,canesm5
72,2022,56.04417769902517,ssp126,canesm5
73,2023,53.85080203322276,ssp126,canesm5
74,2024,54.982920272969686,ssp126,canesm5
75,2025,55.96150143155405,ssp126,canesm5
76,2026,55.73061775182797,ssp126,canesm5
77,2027,54.877831908274324,ssp126,canesm5
78,2028,55.5382408723387,ssp126,canesm5
79,2029,54.65101011270571,ssp126,canesm5
80,2030,56.16142250050959,ssp126,canesm5
81,2031,56.19475671504613,ssp126,canesm5
82,2032,55.726431720291714,ssp126,canesm5
83,2033,55.5878924419601,ssp126,canesm5
84,2034,55.38660065150775,ssp126,canesm5
85,2035,55.71501388930105,ssp126,canesm5
86,2036,56.247934417305636,ssp126,canesm5
87,2037,55.985869363015645,ssp126,canesm5
88,2038,56.58311243084234,ssp126,canesm5
89,2039,56.91167384365083,ssp126,canesm5
90,2040,56.446627413021346,ssp126,canesm5
91,2041,55.25815143491598,ssp126,canesm5
92,2042,56.560972489854265,ssp126,canesm5
93,2043,56.929714153847456,ssp126,canesm5
94,2044,56.13060252827145,ssp126,canesm5
95,2045,56.36922882895549,ssp126,canesm5
96,2046,56.14793925428192,ssp126,canesm5
97,2047,58.71033582129497,ssp126,canesm5
98,2048,58.19462032566489,ssp126,canesm5
99,2049,59.35592789434122,ssp126,canesm5
100,2050,58.13396161324831,ssp126,canesm5
101,2051,58.16298560291888,ssp126,canesm5
102,2052,57.490301900537,ssp126,canesm5
103,2053,56.2573715323992,ssp126,canesm5
104,2054,56.87765814935089,ssp126,canesm5
105,2055,57.57171390412459,ssp126,canesm5
106,2056,56.99198248724227,ssp126,canesm5
107,2057,56.97575919214512,ssp126,canesm5
108,2058,58.5311445346188,ssp126,canesm5
109,2059,57.625204680435985,ssp126,canesm5
110,2060,58.20247853418014,ssp126,canesm5
111,2061,58.191633066556214,ssp126,canesm5
112,2062,57.78138152590349,ssp126,canesm5
113,2063,58.03468780805836,ssp126,canesm5
114,2064,56.60948470471562,ssp126,canesm5
115,2065,57.609552225222046,ssp126,canesm5
116,2066,56.997360140388984,ssp126,canesm5
117,2067,58.180049696227485,ssp126,canesm5
118,2068,59.366840804447,ssp126,canesm5
119,2069,57.87849322414081,ssp126,canesm5
120,2070,57.66705011177653,ssp126,canesm5
121,2071,57.75592605595303,ssp126,canesm5
122,2072,58.71931537954696,ssp126,canesm5
123,2073,55.81797073338936,ssp126,canesm5
124,2074,57.16056626421729,ssp126,canesm5
125,2075,57.04940417819128,ssp126,canesm5
126,2076,57.28721376126645,ssp126,canesm5
127,2077,56.77176951486687,ssp126,canesm5
128,2078,58.33685291909967,ssp126,canesm5
129,2079,57.99727682001862,ssp126,canesm5
130,2080,57.14531040007274,ssp126,canesm5
131,2081,57.92954193737423,ssp126,canesm5
132,2082,56.96243471366152,ssp126,canesm5
133,2083,55.817801925803174,ssp126,canesm5
134,2084,57.579929264958224,ssp126,canesm5
135,2085,57.905143003219756,ssp126,canesm5
136,2086,56.62698315608053,ssp126,canesm5
137,2087,57.906987709022275,ssp126,canesm5
138,2088,58.84740422704738,ssp126,canesm5
139,2089,56.36284528941056,ssp126,canesm5
140,2090,57.32218165434367,ssp126,canesm5
141,2091,57.26773324806788,ssp126,canesm5
142,2092,58.088828371946214,ssp126,canesm5
143,2093,56.980636413620914,ssp126,canesm5
144,2094,56.33825950868409,ssp126,canesm5
145,2095,56.62221539368261,ssp126,canesm5
146,2096,56.3931039683867,ssp126,canesm5
147,2097,57.08943439618241,ssp126,canesm5
148,2098,57.43174051865782,ssp126,canesm5
149,2099,55.39527592687925,ssp126,canesm5
150,2100,56.460468748836924,ssp126,canesm5
0,1950,51.33303123532934,ssp126,miroc6
1,1951,51.09168795056408,ssp126,miroc6
2,1952,49.280950031937536,ssp126,miroc6
3,1953,49.49049155194157,ssp126,miroc6
4,1954,50.55574590133332,ssp126,miroc6
5,1955,50.41864212692863,ssp126,miroc6
6,1956,52.27964107219044,ssp126,miroc6
7,1957,51.89389603302414,ssp126,miroc6
8,1958,51.66134672510134,ssp126,miroc6
9,1959,50.94803091476499,ssp126,miroc6
10,1960,49.908900836454855,ssp126,miroc6
11,1961,51.48808280740461,ssp126,miroc6
12,1962,49.35807091732271,ssp126,miroc6
13,1963,50.07696681090897,ssp126,miroc6
14,1964,50.7054193276742,ssp126,miroc6
15,1965,50.284364467928796,ssp126,miroc6
16,1966,51.26674403591456,ssp126,miroc6
17,1967,49.838347852502956,ssp126,miroc6
18,1968,49.915907400184494,ssp126,miroc6
19,1969,49.99942671013293,ssp126,miroc6
20,1970,49.64128479629409,ssp126,miroc6
21,1971,50.06126681140425,ssp126,miroc6
22,1972,50.74363959408236,ssp126,miroc6
23,1973,51.413187641526214,ssp126,miroc6
24,1974,51.39982004880029,ssp126,miroc6
25,1975,50.655664226112364,ssp126,miroc6
26,1976,49.71486346947518,ssp126,miroc6
27,1977,52.6199177079679,ssp126,miroc6
28,1978,52.40519960709226,ssp126,miroc6
29,1979,52.81481864949043,ssp126,miroc6
30,1980,52.766583000086776,ssp126,miroc6
31,1981,52.161803061800676,ssp126,miroc6
32,1982,51.590346923472666,ssp126,miroc6
33,1983,50.18006628633118,ssp126,miroc6
34,1984,50.64842358094582,ssp126,miroc6
35,1985,51.41625322068393,ssp126,miroc6
36,1986,50.481744432451904,ssp126,miroc6
37,1987,52.39920423453358,ssp126,miroc6
38,1988,50.26381667212656,ssp126,miroc6
39,1989,51.36964868898812,ssp126,miroc6
40,1990,51.35669810481942,ssp126,miroc6
41,1991,50.664031956490774,ssp126,miroc6
42,1992,50.658115752310046,ssp126,miroc6
43,1993,51.900818544900915,ssp126,miroc6
44,1994,50.991607670000334,ssp126,miroc6
45,1995,51.898397566731695,ssp126,miroc6
46,1996,52.00942014020169,ssp126,miroc6
47,1997,50.70008295394124,ssp126,miroc6
48,1998,49.55807068749377,ssp126,miroc6
49,1999,52.67658277833155,ssp126,miroc6
50,2000,53.2392475195174,ssp126,miroc6
51,2001,53.253116904366856,ssp126,miroc6
52,2002,53.253445531156586,ssp126,miroc6
53,2003,52.060921268541335,ssp126,miroc6
54,2004,52.34005504824492,ssp126,miroc6
55,2005,55.062214862210325,ssp126,miroc6
56,2006,53.32115958985394,ssp126,miroc6
57,2007,53.4454600205988,ssp126,miroc6
58,2008,52.384983019514564,ssp126,miroc6
59,2009,52.80489755989001,ssp126,miroc6
60,2010,53.00682879526813,ssp126,miroc6
61,2011,54.45585790424832,ssp126,miroc6
62,2012,52.44609120945296,ssp126,miroc6
63,2013,52.64305184117648,ssp126,miroc6
64,2014,53.496755903414794,ssp126,miroc6
65,2015,54.257030002018055,ssp126,miroc6
66,2016,54.74811466821018,ssp126,miroc6
67,2017,53.734661077866164,ssp126,miroc6
68,2018,53.40385544052121,ssp126,miroc6
69,2019,54.46292360167933,ssp126,miroc6
70,2020,53.77503135045989,ssp126,miroc6
71,2021,54.058597663643866,ssp126,miroc6
72,2022,54.42407367597879,ssp126,miroc6
73,2023,54.52335972239454,ssp126,miroc6
74,2024,54.946930389312726,ssp126,miroc6
75,2025,54.22256908816075,ssp126,miroc6
76,2026,53.984984615532795,ssp126,miroc6
77,2027,54.982267794175684,ssp126,miroc6
78,2028,55.72883352312401,ssp126,miroc6
79,2029,56.58327402031351,ssp126,miroc6
80,2030,55.071294578834525,ssp126,miroc6
81,2031,55.40951059861066,ssp126,miroc6
82,2032,57.30572727281363,ssp126,miroc6
83,2033,56.524800119461446,ssp126,miroc6
84,2034,54.80006357000915,ssp126,miroc6
85,2035,53.843859684483625,ssp126,miroc6
86,2036,55.40256399342019,ssp126,miroc6
87,2037,55.405527132893305,ssp126,miroc6
88,2038,56.36737019523769,ssp126,miroc6
89,2039,56.50607241673043,ssp126,miroc6
90,2040,56.361974861566324,ssp126,miroc6
91,2041,54.51651208642106,ssp126,miroc6
92,2042,54.2251784980987,ssp126,miroc6
93,2043,54.867358197744466,ssp126,miroc6
94,2044,55.003876462357226,ssp126,miroc6
95,2045,53.70358606811371,ssp126,miroc6
96,2046,56.80239573601367,ssp126,miroc6
97,2047,57.13043108984561,ssp126,miroc6
98,2048,54.948837047734976,ssp126,miroc6
99,2049,55.94483219823732,ssp126,miroc6
100,2050,56.08758125228129,ssp126,miroc6
101,2051,56.36617383465711,ssp126,miroc6
102,2052,56.050240463510676,ssp126,miroc6
103,2053,56.70706537984944,ssp126,miroc6
104,2054,56.04173602204781,ssp126,miroc6
105,2055,56.22294236967338,ssp126,miroc6
106,2056,57.47392698515457,ssp126,miroc6
107,2057,56.14044296290678,ssp126,miroc6
108,2058,56.3933809394426,ssp126,miroc6
109,2059,55.232294357220994,ssp126,miroc6
110,2060,54.99255521435779,ssp126,miroc6
111,2061,54.41528480757017,ssp126,miroc6
112,2062,55.78192660503812,ssp126,miroc6
113,2063,56.0721664742047,ssp126,miroc6
114,2064,56.260284428055776,ssp126,miroc6
115,2065,55.81513860348232,ssp126,miroc6
116,2066,55.64805925422905,ssp126,miroc6
117,2067,55.52255352403293,ssp126,miroc6
118,2068,55.77261742683354,ssp126,miroc6
119,2069,57.234090307045854,ssp126,miroc6
120,2070,55.45108113134401,ssp126,miroc6
121,2071,54.49860108341368,ssp126,miroc6
122,2072,54.386901436152755,ssp126,miroc6
123,2073,56.11340065907715,ssp126,miroc6
124,2074,55.99095149356778,ssp126,miroc6
125,2075,53.973275688867176,ssp126,miroc6
126,2076,55.11015703970952,ssp126,miroc6
127,2077,56.16399020655015,ssp126,miroc6
128,2078,55.755477550989895,ssp126,miroc6
129,2079,54.92493495949287,ssp126,miroc6
130,2080,56.33846304178381,ssp126,miroc6
131,2081,55.13846126098808,ssp126,miroc6
132,2082,55.823316887879116,ssp126,miroc6
133,2083,53.67617282263761,ssp126,miroc6
134,2084,55.593134314601436,ssp126,miroc6
135,2085,55.880854925598015,ssp126,miroc6
136,2086,56.21055376965103,ssp126,miroc6
137,2087,57.186440670541806,ssp126,miroc6
138,2088,55.003824126620906,ssp126,miroc6
139,2089,55.70732137073668,ssp126,miroc6
140,2090,54.51503522484022,ssp126,miroc6
141,2091,54.76932526359232,ssp126,miroc6
142,2092,56.13575155222194,ssp126,miroc6
143,2093,57.14339990102224,ssp126,miroc6
144,2094,55.41312025497864,ssp126,miroc6
145,2095,57.59456264381154,ssp126,miroc6
146,2096,56.37283981326461,ssp126,miroc6
147,2097,55.04440681266242,ssp126,miroc6
148,2098,53.8519260603168,ssp126,miroc6
149,2099,55.37140326369431,ssp126,miroc6
150,2100,57.10683322863573,ssp126,miroc6
0,1950,51.78861001192146,ssp126,noresm2-mm
1,1951,51.92431472810234,ssp126,noresm2-mm
2,1952,51.194990068748226,ssp126,noresm2-mm
3,1953,51.00842148459397,ssp126,noresm2-mm
4,1954,50.72140490611211,ssp126,noresm2-mm
5,1955,51.167274953082604,ssp126,noresm2-mm
6,1956,51.19952272871238,ssp126,noresm2-mm
7,1957,50.448666735750045,ssp126,noresm2-mm
8,1958,50.31203772075302,ssp126,noresm2-mm
9,1959,51.30176819736538,ssp126,noresm2-mm
10,1960,51.31482396071092,ssp126,noresm2-mm
11,1961,53.799365033302415,ssp126,noresm2-mm
12,1962,50.02493692046178,ssp126,noresm2-mm
13,1963,49.75061786210619,ssp126,noresm2-mm
14,1964,50.213424119534366,ssp126,noresm2-mm
15,1965,50.49057452900338,ssp126,noresm2-mm
16,1966,50.716475434437214,ssp126,noresm2-mm
17,1967,49.017490829279424,ssp126,noresm2-mm
18,1968,49.89874598769239,ssp126,noresm2-mm
19,1969,50.340544021486565,ssp126,noresm2-mm
20,1970,50.67491700910663,ssp126,noresm2-mm
21,1971,50.47876974089731,ssp126,noresm2-mm
22,1972,51.64049457582696,ssp126,noresm2-mm
23,1973,49.3900467494124,ssp126,noresm2-mm
24,1974,49.51274961565209,ssp126,noresm2-mm
25,1975,49.38895031009852,ssp126,noresm2-mm
26,1976,50.50536411548867,ssp126,noresm2-mm
27,1977,50.06971437239478,ssp126,noresm2-mm
28,1978,52.25272039106751,ssp126,noresm2-mm
29,1979,51.06819472070588,ssp126,noresm2-mm
30,1980,50.999291568109946,ssp126,noresm2-mm
31,1981,51.89315298834277,ssp126,noresm2-mm
32,1982,50.99467920405334,ssp126,noresm2-mm
33,1983,48.90045232252194,ssp126,noresm2-mm
34,1984,49.36391175917618,ssp126,noresm2-mm
35,1985,51.03508277789783,ssp126,noresm2-mm
36,1986,51.415098670688835,ssp126,noresm2-mm
37,1987,51.95765038410794,ssp126,noresm2-mm
38,1988,51.35261105944279,ssp126,noresm2-mm
39,1989,52.06768822182483,ssp126,noresm2-mm
40,1990,53.446222780549675,ssp126,noresm2-mm
41,1991,52.26320752515207,ssp126,noresm2-mm
42,1992,52.95107865174077,ssp126,noresm2-mm
43,1993,51.98108745667675,ssp126,noresm2-mm
44,1994,51.352058891570984,ssp126,noresm2-mm
45,1995,51.81273206817882,ssp126,noresm2-mm
46,1996,50.398648498940354,ssp126,noresm2-mm
47,1997,51.30971128661684,ssp126,noresm2-mm
48,1998,51.85096556282951,ssp126,noresm2-mm
49,1999,51.53530119754131,ssp126,noresm2-mm
50,2000,52.54760509081604,ssp126,noresm2-mm
51,2001,53.88902295234295,ssp126,noresm2-mm
52,2002,52.00128736256158,ssp126,noresm2-mm
53,2003,53.09936992250285,ssp126,noresm2-mm
54,2004,53.443532235014764,ssp126,noresm2-mm
55,2005,53.27337831588027,ssp126,noresm2-mm
56,2006,53.50597130241977,ssp126,noresm2-mm
57,2007,54.45500610686885,ssp126,noresm2-mm
58,2008,51.4911390798133,ssp126,noresm2-mm
59,2009,51.87326418226627,ssp126,noresm2-mm
60,2010,53.19146308500935,ssp126,noresm2-mm
61,2011,52.78524281458554,ssp126,noresm2-mm
62,2012,54.01665006144674,ssp126,noresm2-mm
63,2013,53.40504220104147,ssp126,noresm2-mm
64,2014,51.91983121920147,ssp126,noresm2-mm
65,2015,54.095201749296066,ssp126,noresm2-mm
66,2016,52.07481224916978,ssp126,noresm2-mm
67,2017,54.902154510441214,ssp126,noresm2-mm
68,2018,53.93168216122054,ssp126,noresm2-mm
69,2019,53.520880457398405,ssp126,noresm2-mm
70,2020,54.00718481702673,ssp126,noresm2-mm
71,2021,54.73268985579087,ssp126,noresm2-mm
72,2022,54.234465439282225,ssp126,noresm2-mm
73,2023,54.291919745949286,ssp126,noresm2-mm
74,2024,52.81871230204331,ssp126,noresm2-mm
75,2025,54.95602892724786,ssp126,noresm2-mm
76,2026,54.68411754524444,ssp126,noresm2-mm
77,2027,54.068376242523534,ssp126,noresm2-mm
78,2028,54.43534075800253,ssp126,noresm2-mm
79,2029,55.5194402365946,ssp126,noresm2-mm
80,2030,53.66396238744737,ssp126,noresm2-mm
81,2031,54.55487207511079,ssp126,noresm2-mm
82,2032,54.069105808863696,ssp126,noresm2-mm
83,2033,53.99851946546055,ssp126,noresm2-mm
84,2034,53.85546140321881,ssp126,noresm2-mm
85,2035,53.81892564360614,ssp126,noresm2-mm
86,2036,52.95476670532258,ssp126,noresm2-mm
87,2037,56.25537100426105,ssp126,noresm2-mm
88,2038,54.54006996878974,ssp126,noresm2-mm
89,2039,55.30196406284002,ssp126,noresm2-mm
90,2040,55.44425870458277,ssp126,noresm2-mm
91,2041,55.44414648841352,ssp126,noresm2-mm
92,2042,56.57259351176119,ssp126,noresm2-mm
93,2043,56.25769792121812,ssp126,noresm2-mm
94,2044,55.581747921193944,ssp126,noresm2-mm
95,2045,55.044395321204334,ssp126,noresm2-mm
96,2046,55.67193973517248,ssp126,noresm2-mm
97,2047,54.046484840650876,ssp126,noresm2-mm
98,2048,55.36133428298329,ssp126,noresm2-mm
99,2049,56.5841022302102,ssp126,noresm2-mm
100,2050,54.46409754853669,ssp126,noresm2-mm
101,2051,56.64576446086537,ssp126,noresm2-mm
102,2052,55.736321964167054,ssp126,noresm2-mm
103,2053,55.118467849155714,ssp126,noresm2-mm
104,2054,55.257882784281264,ssp126,noresm2-mm
105,2055,54.55681280185965,ssp126,noresm2-mm
106,2056,55.05259383943648,ssp126,noresm2-mm
107,2057,54.68254958596226,ssp126,noresm2-mm
108,2058,55.09688984426811,ssp126,noresm2-mm
109,2059,56.997803358777475,ssp126,noresm2-mm
110,2060,56.39135966967359,ssp126,noresm2-mm
111,2061,56.16007982225971,ssp126,noresm2-mm
112,2062,55.85764425652792,ssp126,noresm2-mm
113,2063,55.80680617005818,ssp126,noresm2-mm
114,2064,55.677220487089485,ssp126,noresm2-mm
115,2065,56.52272738514219,ssp126,noresm2-mm
116,2066,56.2776457706184,ssp126,noresm2-mm
117,2067,57.482110636820266,ssp126,noresm2-mm
118,2068,57.53013939037387,ssp126,noresm2-mm
119,2069,57.00152664038853,ssp126,noresm2-mm
120,2070,57.966903276479634,ssp126,noresm2-mm
121,2071,56.17019707126294,ssp126,noresm2-mm
122,2072,54.98142575491754,ssp126,noresm2-mm
123,2073,56.53845093923424,ssp126,noresm2-mm
124,2074,56.87774966573711,ssp126,noresm2-mm
125,2075,55.37834557108393,ssp126,noresm2-mm
126,2076,55.861853272991446,ssp126,noresm2-mm
127,2077,55.29993031595512,ssp126,noresm2-mm
128,2078,56.06627516143435,ssp126,noresm2-mm
129,2079,55.34127489581965,ssp126,noresm2-mm
130,2080,55.372215444033955,ssp126,noresm2-mm
131,2081,56.5401507714168,ssp126,noresm2-mm
132,2082,56.98152467666194,ssp126,noresm2-mm
133,2083,54.81127821887057,ssp126,noresm2-mm
134,2084,55.441342425897844,ssp126,noresm2-mm
135,2085,55.714565329467675,ssp126,noresm2-mm
136,2086,54.78988756486156,ssp126,noresm2-mm
137,2087,55.57159821335257,ssp126,noresm2-mm
138,2088,56.52608106443509,ssp126,noresm2-mm
139,2089,55.347873364880144,ssp126,noresm2-mm
140,2090,55.1723032278052,ssp126,noresm2-mm
141,2091,54.5943739011876,ssp126,noresm2-mm
142,2092,56.88657719944643,ssp126,noresm2-mm
143,2093,55.50034087160354,ssp126,noresm2-mm
144,2094,56.172405073126505,ssp126,noresm2-mm
145,2095,57.24972258703702,ssp126,noresm2-mm
146,2096,54.606177076246176,ssp126,noresm2-mm
147,2097,55.22915560742384,ssp126,noresm2-mm
148,2098,53.4019929928412,ssp126,noresm2-mm
149,2099,56.026188035864905,ssp126,noresm2-mm
150,2100,56.539186459400874,ssp126,noresm2-mm
0,1950,51.54759043771289,ssp126,inm-cm4-8
1,1951,51.25572869945152,ssp126,inm-cm4-8
2,1952,51.447798585824806,ssp126,inm-cm4-8
3,1953,51.193583886481946,ssp126,inm-cm4-8
4,1954,50.25429239250477,ssp126,inm-cm4-8
5,1955,52.0848705598206,ssp126,inm-cm4-8
6,1956,50.36290566223888,ssp126,inm-cm4-8
7,1957,51.151784050629786,ssp126,inm-cm4-8
8,1958,50.75704519223403,ssp126,inm-cm4-8
9,1959,51.0393000922528,ssp126,inm-cm4-8
10,1960,50.339431834314986,ssp126,inm-cm4-8
11,1961,52.94227782825846,ssp126,inm-cm4-8
12,1962,51.904164150204856,ssp126,inm-cm4-8
13,1963,50.91155234312144,ssp126,inm-cm4-8
14,1964,50.21883652485532,ssp126,inm-cm4-8
15,1965,49.84184358262364,ssp126,inm-cm4-8
16,1966,51.15270213572847,ssp126,inm-cm4-8
17,1967,49.57877690337,ssp126,inm-cm4-8
18,1968,49.68904484536734,ssp126,inm-cm4-8
19,1969,51.58466404482098,ssp126,inm-cm4-8
20,1970,52.694203390390456,ssp126,inm-cm4-8
21,1971,51.543187691731355,ssp126,inm-cm4-8
22,1972,51.91620535617637,ssp126,inm-cm4-8
23,1973,49.01159615343157,ssp126,inm-cm4-8
24,1974,50.17238326318661,ssp126,inm-cm4-8
25,1975,50.90375581830924,ssp126,inm-cm4-8
26,1976,50.59272756604999,ssp126,inm-cm4-8
27,1977,51.78038857152626,ssp126,inm-cm4-8
28,1978,49.33851568837817,ssp126,inm-cm4-8
29,1979,49.54730156102266,ssp126,inm-cm4-8
30,1980,52.48646286236024,ssp126,inm-cm4-8
31,1981,51.019527516139064,ssp126,inm-cm4-8
32,1982,52.07747875680927,ssp126,inm-cm4-8
33,1983,49.54676903062876,ssp126,inm-cm4-8
34,1984,50.34309234100777,ssp126,inm-cm4-8
35,1985,49.76896170734158,ssp126,inm-cm4-8
36,1986,51.18396755036316,ssp126,inm-cm4-8
37,1987,51.83120433865233,ssp126,inm-cm4-8
38,1988,51.17896028435093,ssp126,inm-cm4-8
39,1989,51.64155898256776,ssp126,inm-cm4-8
40,1990,51.402861878456825,ssp126,inm-cm4-8
41,1991,53.61082538269459,ssp126,inm-cm4-8
42,1992,49.905770980197815,ssp126,inm-cm4-8
43,1993,50.37419218163112,ssp126,inm-cm4-8
44,1994,51.22338076291523,ssp126,inm-cm4-8
45,1995,52.985914735389095,ssp126,inm-cm4-8
46,1996,51.26193932676765,ssp126,inm-cm4-8
47,1997,51.417799985335265,ssp126,inm-cm4-8
48,1998,51.41812827757976,ssp126,inm-cm4-8
49,1999,51.58976542647043,ssp126,inm-cm4-8
50,2000,52.99577861957504,ssp126,inm-cm4-8
51,2001,52.048685698080185,ssp126,inm-cm4-8
52,2002,52.94501861439458,ssp126,inm-cm4-8
53,2003,53.565221912864686,ssp126,inm-cm4-8
54,2004,52.22177592515257,ssp126,inm-cm4-8
55,2005,52.476678202597995,ssp126,inm-cm4-8
56,2006,51.2512354082083,ssp126,inm-cm4-8
57,2007,52.031145715491654,ssp126,inm-cm4-8
58,2008,52.025959320974664,ssp126,inm-cm4-8
59,2009,51.989981628475284,ssp126,inm-cm4-8
60,2010,52.815130541599274,ssp126,inm-cm4-8
61,2011,51.91222285035402,ssp126,inm-cm4-8
62,2012,52.444193927493025,ssp126,inm-cm4-8
63,2013,53.37221179276474,ssp126,inm-cm4-8
64,2014,52.42667900773696,ssp126,inm-cm4-8
65,2015,53.06407861663584,ssp126,inm-cm4-8
66,2016,52.330174230678004,ssp126,inm-cm4-8
67,2017,53.236295444958074,ssp126,inm-cm4-8
68,2018,53.40723923970361,ssp126,inm-cm4-8
69,2019,52.17651858543751,ssp126,inm-cm4-8
70,2020,53.22170058513392,ssp126,inm-cm4-8
71,2021,51.68950625385733,ssp126,inm-cm4-8
72,2022,53.427215132449675,ssp126,inm-cm4-8
73,2023,53.126527389807315,ssp126,inm-cm4-8
74,2024,54.10804331038039,ssp126,inm-cm4-8
75,2025,53.72019388460956,ssp126,inm-cm4-8
76,2026,52.95825242929641,ssp126,inm-cm4-8
77,2027,53.21602658684589,ssp126,inm-cm4-8
78,2028,54.61049969915615,ssp126,inm-cm4-8
79,2029,53.596409420461114,ssp126,inm-cm4-8
80,2030,52.09275186979104,ssp126,inm-cm4-8
81,2031,53.339144853216084,ssp126,inm-cm4-8
82,2032,52.96142112182285,ssp126,inm-cm4-8
83,2033,53.53935724103807,ssp126,inm-cm4-8
84,2034,54.15931627244118,ssp126,inm-cm4-8
85,2035,54.14783967539304,ssp126,inm-cm4-8
86,2036,53.236132526725015,ssp126,inm-cm4-8
87,2037,53.1772973275048,ssp126,inm-cm4-8
88,2038,54.56896016264502,ssp126,inm-cm4-8
89,2039,53.37691316087475,ssp126,inm-cm4-8
90,2040,55.11173172157899,ssp126,inm-cm4-8
91,2041,54.17255769619102,ssp126,inm-cm4-8
92,2042,54.397124418877695,ssp126,inm-cm4-8
93,2043,54.634975082782255,ssp126,inm-cm4-8
94,2044,53.55534803134867,ssp126,inm-cm4-8
95,2045,53.27526181659559,ssp126,inm-cm4-8
96,2046,54.44989403882844,ssp126,inm-cm4-8
97,2047,53.51800548123223,ssp126,inm-cm4-8
98,2048,54.47659236628689,ssp126,inm-cm4-8
99,2049,53.85681620826814,ssp126,inm-cm4-8
100,2050,53.52583478204741,ssp126,inm-cm4-8
101,2051,54.1467375291738,ssp126,inm-cm4-8
